	Pixel	Max Current (A)	Max Luminance (cd/m2)	Status	Turnon Voltage (V)	EQE(%)_max	EQE(%)_avg	CE(cd/A)_max	CE(cd/A)_avg	PE(lm/W)_max	PE(lm/W)_avg	V (V) @ 100 cd/m2	EQE(%) @ 100 cd/m2	CE(cd/A) @ 100 cd/m2	PE(lm/W) @ 100 cd/m2	λmax (nm) @ 100 cd/m2	FWHM (nm) @ 100 cd/m2	CIE-x @ 100 cd/m2	CIE-y @ 100 cd/m2	Hex Color @ 100 cd/m2	V (V) @ 250 cd/m2	EQE(%) @ 250 cd/m2	CE(cd/A) @ 250 cd/m2	PE(lm/W) @ 250 cd/m2	λmax (nm) @ 250 cd/m2	FWHM (nm) @ 250 cd/m2	CIE-x @ 250 cd/m2	CIE-y @ 250 cd/m2	Hex Color @ 250 cd/m2
10	C1-1	0.0200008	1329.34	Working	3.2	0.615018	0.46495879999999995	1.4336478045027385	1.2306290549732728	1.11624	0.6241890999999999	5.2004	0.511125	1.3820401249455936	0.8349	584.0	31.5	0.5445917338853629	0.4493741465758173	#ffcb00	6.60034	0.476381	1.3021308080834033	0.61978	583.5	32.0	0.5379080612419346	0.45167364988009634	#ffd200
11	C2-1	0.0200011	1574.34	Working	3.2	0.76056	0.5800011749999999	2.0450982911473727	1.6207140568868847	1.70705	0.8507847500000001	5.00038	0.694939	1.9187225413991211	1.20548	583.5	31.5	0.5392558085138147	0.448213224669409	#ffcd00	6.20051	0.636985	1.7492622366948205	0.886292	583.5	32.0	0.5352609349685469	0.4517928847542663	#ffd500
12	C3-2	0.0200012	1504.11	Working	3.4	0.560085	0.4970318536585365	1.6402058164042692	1.4274976984073977	1.43125	0.6909939268292684	5.40045	0.53092	1.5396295958049755	0.895647	583.5	32.5	0.5453751747784624	0.449073473529219	#ffca00	6.80053	0.557636	1.5431754399918196	0.712888	583.5	32.5	0.5385293649179338	0.45098204971922695	#ffd100
13	C4-1	0.0199353	1651.1	Working	3.0	1.06778	0.645000324390244	2.4581658785501213	1.825194727646554	1.93051	0.9236170731707318	5.20047	0.755031	2.206317922886916	1.33283	584.0	31.5	0.5403857705475246	0.4521387384836363	#ffd100	6.40053	0.732133	2.0247207871886452	0.993797	583.5	33.0	0.535678447737249	0.4539386636635954	#ffd700
14	C4-2	0.0200021	1510.42	Working	3.4	0.804563	0.5622645000000001	1.8490681714801802	1.5634353039164661	1.41993	0.7597800952380952	5.60051	0.629685	1.7915801659270696	1.00498	583.5	31.5	0.5392291553098679	0.4494931264917199	#ffcf00	7.00046	0.615031	1.6937425313682535	0.760101	583.5	32.5	0.5369070493056818	0.45172521993455117	#ffd300
15	C5-1	0.0197859	1.06	Short Circuit	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
16	D1-1	0.0198261	1040.2	Working	3.6	0.435888	0.366060641025641	1.16542344603628	0.9971213136884961	0.762805	0.47248992307692295	6.19984	0.403498	1.0648786514167297	0.539598	583.5	32.0	0.5492597612970942	0.44528789775230787	#ffc300	8.19963	0.393884	1.0688522994444196	0.409519	583.5	32.5	0.5420130938584223	0.44647986554098273	#ffc900
17	D2-1	0.0200008	1165.01	Working	3.2	0.439948	0.37674562500000003	1.1883030746995584	1.047169326676975	0.845251	0.519615225	5.59988	0.421674	1.1727388175532665	0.65792	584.0	32.0	0.5475039359705215	0.44659578006471307	#ffc500	7.19983	0.421965	1.1277155315274987	0.492071	584.0	32.5	0.539015946383423	0.4489182102384444	#ffce00
18	D3-1	0.0200014	1312.41	Working	3.2	0.531345	0.4186060826190476	1.4500362856151203	1.1710224762163175	0.958175	0.5537882142857141	5.39997	0.516459	1.4154743909726863	0.823496	583.5	32.5	0.5474804020985814	0.44917505707784305	#ffc900	7.00005	0.480044	1.3286388695266458	0.596285	584.0	32.5	0.5426365757074525	0.4510543055341144	#ffce00
19	D4-1	0.0196172	1439.74	Working	3.4	0.997578	0.5750600909090909	1.7970427176227541	1.5233856896581346	1.49518	0.7289214772727274	5.60005	0.654795	1.7318420119778355	0.971551	583.5	32.5	0.5435949493479365	0.44780616723504424	#ffca00	7.00011	0.585901	1.5960439897110543	0.716292	583.5	32.5	0.5411659954730019	0.4508361785520719	#ffcf00
20	D4-2	0.0187011	1285.62	Working	3.4	1.01175	0.555625340909091	1.7534604708351704	1.343216449082344	1.44968	0.6357469318181819	5.8002	0.537944	1.3976740562882044	0.757032	584.0	32.5	0.5460466982084844	0.4476349249345473	#ffc800	7.40013	0.528969	1.4282842192233542	0.606352	584.0	32.5	0.5414249221903138	0.44835930336809504	#ffcc00
21	D5-1	0.0200016	0.59	Short Circuit	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
