	Timestamp	Filtered Rate: MoO3	Source Power: MoO3	Thickness: MoO3	State: MoO3	Fundamental  Frequency: MoO3	Current Z-Ratio: MoO3
1676	14:29:37	0.006	35.066	0.002	Manual	5954151.966	1.000
1677	14:29:38	0.006	35.066	0.002	Manual	5954151.865	1.000
1678	14:29:40	0.006	35.066	0.002	Manual	5954151.760	1.000
1679	14:29:40	0.006	35.066	0.002	Manual	5954151.669	1.000
1680	14:29:41	0.006	35.066	0.002	Manual	5954151.568	1.000
1681	14:29:42	0.007	35.066	0.002	Manual	5954151.463	1.000
1682	14:29:43	0.006	35.066	0.002	Manual	5954151.362	1.000
1683	14:29:44	0.006	35.066	0.002	Manual	5954151.257	1.000
1684	14:29:45	0.007	35.066	0.002	Manual	5954151.145	1.000
1685	14:29:46	0.004	35.066	0.002	Manual	5954151.037	1.000
1686	14:29:47	0.006	35.066	0.002	Manual	5954150.922	1.000
1687	14:29:48	0.006	35.066	0.002	Manual	5954150.821	1.000
1688	14:29:49	0.006	35.066	0.002	Manual	5954150.705	1.000
1689	14:29:50	0.007	35.066	0.002	Manual	5954150.587	1.000
1690	14:29:51	0.004	35.066	0.002	Manual	5954150.478	1.000
1691	14:29:52	0.006	35.066	0.002	Manual	5954150.360	1.000
1692	14:29:53	0.007	35.066	0.002	Manual	5954150.244	1.000
1693	14:29:54	0.007	35.066	0.002	Manual	5954150.122	1.000
1694	14:29:55	0.006	35.066	0.002	Manual	5954150.000	1.000
1695	14:29:56	0.007	35.066	0.002	Manual	5954149.878	1.000
1696	14:29:57	0.007	35.066	0.002	Manual	5954149.752	1.000
1697	14:29:58	0.006	35.066	0.002	Manual	5954149.630	1.000
1698	14:30:00	0.007	35.066	0.002	Manual	5954149.466	1.000
1699	14:30:00	0.004	35.066	0.002	Manual	5954149.368	1.000
1700	14:30:01	0.006	35.066	0.002	Manual	5954149.253	1.000
1701	14:30:02	0.006	35.066	0.002	Manual	5954149.127	1.000
1702	14:30:04	0.007	35.066	0.002	Manual	5954148.945	1.000
1703	14:30:04	0.007	35.066	0.002	Manual	5954148.823	1.000
1704	14:30:05	0.007	35.066	0.002	Manual	5954148.697	1.000
1705	14:30:06	0.009	35.066	0.002	Manual	5954148.502	1.000
1706	14:30:07	0.007	35.066	0.002	Manual	5954148.313	1.000
1707	14:30:08	0.013	35.066	0.002	Manual	5954148.121	1.000
1708	14:30:09	0.009	35.066	0.002	Manual	5954147.946	1.000
1709	14:30:10	0.009	35.066	0.002	Manual	5954147.775	1.000
1710	14:30:11	0.006	35.066	0.002	Manual	5954147.611	1.000
1711	14:30:12	0.007	35.066	0.002	Manual	5954147.461	1.000
1712	14:30:13	0.006	35.066	0.002	Manual	5954147.325	1.000
1713	14:30:14	0.006	35.066	0.002	Manual	5954147.185	1.000
1714	14:30:15	0.009	35.066	0.002	Manual	5954147.042	1.000
1715	14:30:16	0.007	35.066	0.002	Manual	5954146.909	1.000
1716	14:30:17	0.009	35.066	0.002	Manual	5954146.762	1.000
1717	14:30:18	0.009	35.066	0.002	Manual	5954146.623	1.000
1718	14:30:19	0.007	35.066	0.002	Manual	5954146.476	1.000
1719	14:30:20	0.007	35.066	0.002	Manual	5954146.333	1.000
1720	14:30:21	0.009	35.066	0.002	Manual	5954146.186	1.000
1721	14:30:22	0.007	35.066	0.002	Manual	5954146.043	1.000
1722	14:30:23	0.009	35.066	0.002	Manual	5954145.896	1.000
1723	14:30:24	0.009	35.066	0.002	Manual	5954145.743	1.000
1724	14:30:25	0.006	35.066	0.002	Manual	5954145.596	1.000
1725	14:30:26	0.007	35.066	0.002	Manual	5954145.449	1.000
1726	14:30:27	0.007	35.066	0.002	Manual	5954145.299	1.000
1727	14:30:28	0.009	35.066	0.002	Manual	5954145.145	1.000
1728	14:30:29	0.009	35.066	0.002	Manual	5954144.992	1.000
1729	14:30:30	0.006	35.066	0.002	Manual	5954144.838	1.000
1730	14:30:31	0.006	35.066	0.002	Manual	5954144.681	1.000
1731	14:30:32	0.009	35.066	0.002	Manual	5954144.524	1.000
1732	14:30:33	0.011	35.066	0.002	Manual	5954144.367	1.000
1733	14:30:34	0.007	35.066	0.002	Manual	5954144.213	1.000
1734	14:30:35	0.009	35.066	0.002	Manual	5954144.049	1.000
1735	14:30:36	0.009	35.066	0.002	Manual	5954143.885	1.000
1736	14:30:37	0.009	35.066	0.002	Manual	5954143.710	1.000
1737	14:30:38	0.009	35.066	0.002	Manual	5954143.549	1.000
1738	14:30:39	0.009	35.066	0.002	Manual	5954143.368	1.000
1739	14:30:40	0.011	35.066	0.002	Manual	5954143.186	1.000
1740	14:30:41	0.011	35.066	0.002	Manual	5954143.011	1.000
1741	14:30:42	0.011	35.066	0.002	Manual	5954142.833	1.000
1742	14:30:43	0.011	35.066	0.002	Manual	5954142.655	1.000
1743	14:30:44	0.009	35.066	0.002	Manual	5954142.481	1.000
1744	14:30:45	0.009	35.066	0.002	Manual	5954142.296	1.000
1745	14:30:46	0.009	35.066	0.002	Manual	5954142.114	1.000
1746	14:30:47	0.009	35.066	0.002	Manual	5954141.936	1.000
1747	14:30:48	0.009	35.066	0.002	Manual	5954141.747	1.000
1748	14:30:49	0.011	35.066	0.002	Manual	5954141.555	1.000
1749	14:30:50	0.009	35.066	0.002	Manual	5954141.367	1.000
1750	14:30:51	0.009	35.066	0.002	Manual	5954141.181	1.000
1751	14:30:52	0.011	35.066	0.002	Manual	5954140.989	1.000
1752	14:30:53	0.011	35.066	0.002	Manual	5954140.797	1.000
1753	14:30:54	0.011	35.066	0.002	Manual	5954140.598	1.000
1754	14:30:55	0.011	35.066	0.002	Manual	5954140.399	1.000
1755	14:30:56	0.009	35.066	0.002	Manual	5954140.204	1.000
1756	14:30:57	0.011	35.066	0.002	Manual	5954140.004	1.000
1757	14:30:58	0.011	35.066	0.002	Manual	5954139.802	1.000
1758	14:30:59	0.011	35.066	0.002	Manual	5954139.596	1.000
1759	14:31:00	0.011	35.066	0.002	Manual	5954139.386	1.000
1760	14:31:01	0.011	35.066	0.002	Manual	5954139.177	1.000
1761	14:31:02	0.013	35.066	0.002	Manual	5954138.967	1.000
1762	14:31:03	0.011	35.066	0.002	Manual	5954138.758	1.000
1763	14:31:04	0.013	35.066	0.002	Manual	5954138.545	1.000
1764	14:31:05	0.011	35.066	0.002	Manual	5954138.328	1.000
1765	14:31:06	0.013	35.066	0.002	Manual	5954138.101	1.000
1766	14:31:07	0.011	35.066	0.002	Manual	5954137.881	1.000
1767	14:31:08	0.013	35.066	0.002	Manual	5954137.661	1.000
1768	14:31:09	0.013	35.066	0.002	Manual	5954137.441	1.000
1769	14:31:10	0.011	35.066	0.002	Manual	5954137.221	1.000
1770	14:31:11	0.013	35.066	0.002	Manual	5954136.994	1.000
1771	14:31:12	0.015	35.066	0.002	Manual	5954136.767	1.000
1772	14:31:13	0.013	35.066	0.002	Manual	5954136.540	1.000
1773	14:31:14	0.011	35.066	0.002	Manual	5954136.306	1.000
1774	14:31:15	0.011	35.066	0.002	Manual	5954136.072	1.000
1775	14:31:16	0.011	35.116	0.003	Manual	5954135.838	1.000
1776	14:31:17	0.015	35.511	0.003	Manual	5954135.597	1.000
1777	14:31:18	0.013	36.064	0.003	Manual	5954135.366	1.000
1778	14:31:19	0.013	36.064	0.003	Manual	5954135.146	1.000
1779	14:31:20	0.013	36.064	0.003	Manual	5954134.933	1.000
1780	14:31:21	0.013	36.064	0.003	Manual	5954134.720	1.000
1781	14:31:22	0.011	36.064	0.003	Manual	5954134.500	1.000
1782	14:31:23	0.011	36.064	0.003	Manual	5954134.266	1.000
1783	14:31:24	0.013	36.064	0.003	Manual	5954134.029	1.000
1784	14:31:25	0.015	36.064	0.003	Manual	5954133.784	1.000
1785	14:31:26	0.015	36.064	0.003	Manual	5954133.536	1.000
1786	14:31:27	0.013	36.064	0.003	Manual	5954133.285	1.000
1787	14:31:28	0.013	36.064	0.003	Manual	5954133.020	1.000
1788	14:31:29	0.013	36.064	0.003	Manual	5954132.754	1.000
1789	14:31:30	0.015	36.064	0.003	Manual	5954132.478	1.000
1790	14:31:31	0.015	36.064	0.003	Manual	5954132.199	1.000
1791	14:31:32	0.015	36.064	0.003	Manual	5954131.912	1.000
1792	14:31:33	0.015	36.064	0.003	Manual	5954131.626	1.000
1793	14:31:34	0.017	36.064	0.003	Manual	5954131.322	1.000
1794	14:31:35	0.015	36.064	0.003	Manual	5954131.022	1.000
1795	14:31:36	0.017	36.064	0.003	Manual	5954130.708	1.000
1796	14:31:37	0.017	36.064	0.003	Manual	5954130.390	1.000
1797	14:31:38	0.015	36.064	0.003	Manual	5954130.068	1.000
1798	14:31:39	0.018	36.064	0.003	Manual	5954129.730	1.000
1799	14:31:40	0.017	36.064	0.003	Manual	5954129.391	1.000
1800	14:31:41	0.018	36.064	0.003	Manual	5954129.049	1.000
1801	14:31:42	0.018	36.064	0.003	Manual	5954128.696	1.000
1802	14:31:43	0.020	36.064	0.003	Manual	5954128.336	1.000
1803	14:31:44	0.022	36.064	0.003	Manual	5954127.969	1.000
1804	14:31:45	0.020	36.064	0.003	Manual	5954127.596	1.000
1805	14:31:46	0.022	36.171	0.003	Manual	5954127.219	1.000
1806	14:31:47	0.020	36.491	0.003	Manual	5954126.831	1.000
1807	14:31:48	0.020	37.025	0.003	Manual	5954126.450	1.000
1808	14:31:49	0.018	37.269	0.003	Manual	5954126.073	1.000
1809	14:31:50	0.022	37.687	0.003	Manual	5954125.696	1.000
1810	14:31:51	0.024	37.999	0.003	Manual	5954125.294	1.000
1811	14:31:52	0.022	37.999	0.003	Manual	5954124.865	1.000
1812	14:31:53	0.024	37.999	0.003	Manual	5954124.425	1.000
1813	14:31:54	0.028	37.999	0.003	Manual	5954123.953	1.000
1814	14:31:55	0.028	37.999	0.003	Manual	5954123.468	1.000
1815	14:31:56	0.029	37.999	0.003	Manual	5954122.958	1.000
1816	14:31:57	0.029	37.999	0.003	Manual	5954122.420	1.000
1817	14:31:58	0.029	37.999	0.003	Manual	5954121.858	1.000
1818	14:31:59	0.033	37.999	0.003	Manual	5954121.264	1.000
1819	14:32:00	0.031	37.999	0.003	Manual	5954120.663	1.000
1820	14:32:01	0.033	37.999	0.003	Manual	5954120.031	1.000
1821	14:32:02	0.035	37.999	0.003	Manual	5954119.371	1.000
1822	14:32:03	0.035	37.999	0.003	Manual	5954118.690	1.000
1823	14:32:04	0.039	37.999	0.003	Manual	5954117.978	1.000
1824	14:32:05	0.040	37.999	0.003	Manual	5954117.241	1.000
1825	14:32:06	0.039	37.999	0.004	Manual	5954116.486	1.000
1826	14:32:07	0.040	37.999	0.004	Manual	5954115.704	1.000
1827	14:32:08	0.044	37.999	0.004	Manual	5954114.897	1.000
1828	14:32:09	0.046	37.999	0.004	Manual	5954114.062	1.000
1829	14:32:10	0.044	37.999	0.004	Manual	5954113.210	1.000
1830	14:32:11	0.048	37.999	0.004	Manual	5954112.327	1.000
1831	14:32:12	0.048	37.999	0.004	Manual	5954111.422	1.000
1832	14:32:13	0.048	37.999	0.004	Manual	5954110.493	1.000
1833	14:32:14	0.051	37.999	0.004	Manual	5954109.533	1.000
1834	14:32:15	0.053	37.999	0.004	Manual	5954108.544	1.000
1835	14:32:16	0.055	37.999	0.004	Manual	5954107.535	1.000
1836	14:32:17	0.057	37.999	0.004	Manual	5954106.498	1.000
1837	14:32:18	0.057	37.999	0.004	Manual	5954105.436	1.000
1838	14:32:19	0.061	37.999	0.004	Manual	5954104.350	1.000
1839	14:32:20	0.061	37.999	0.004	Manual	5954103.236	1.000
1840	14:32:21	0.061	37.999	0.004	Manual	5954102.097	1.000
1841	14:32:22	0.061	37.999	0.004	Manual	5954100.927	1.000
1842	14:32:23	0.064	37.999	0.004	Manual	5954099.729	1.000
1843	14:32:25	0.066	37.999	0.004	Manual	5954098.507	1.000
1844	14:32:25	0.066	37.999	0.005	Manual	5954097.260	1.000
1845	14:32:26	0.070	37.999	0.005	Manual	5954095.979	1.000
1846	14:32:27	0.070	37.999	0.005	Manual	5954094.672	1.000
1847	14:32:28	0.072	37.999	0.005	Manual	5954093.335	1.000
1848	14:32:29	0.070	37.999	0.005	Manual	5954091.973	1.000
1849	14:32:30	0.073	37.999	0.005	Manual	5954090.579	1.000
1850	14:32:32	0.077	37.999	0.005	Manual	5954089.008	1.000
1851	14:32:32	0.077	37.999	0.005	Manual	5954087.701	1.000
1852	14:32:33	0.081	37.999	0.005	Manual	5954086.214	1.000
1853	14:32:34	0.081	37.999	0.005	Manual	5954084.708	1.000
1854	14:32:35	0.081	37.999	0.005	Manual	5954083.161	1.000
1855	14:32:36	0.086	37.999	0.005	Manual	5954081.583	1.000
1856	14:32:37	0.085	37.999	0.005	Manual	5954079.976	1.000
1857	14:32:38	0.088	37.999	0.006	Manual	5954078.331	1.000
1858	14:32:39	0.090	37.999	0.006	Manual	5954076.655	1.000
1859	14:32:40	0.092	37.999	0.006	Manual	5954074.947	1.000
1860	14:32:41	0.094	37.999	0.006	Manual	5954073.204	1.000
1861	14:32:42	0.096	37.999	0.006	Manual	5954071.402	1.000
1862	14:32:43	0.096	37.999	0.006	Manual	5954069.932	1.000
1863	14:32:44	0.099	37.999	0.006	Manual	5954068.081	1.000
1864	14:32:45	0.101	37.999	0.006	Manual	5954066.195	1.000
1865	14:32:46	0.101	37.999	0.006	Manual	5954064.281	1.000
1866	14:32:47	0.103	37.999	0.006	Manual	5954062.318	1.000
1867	14:32:48	0.110	37.999	0.006	Manual	5954060.247	1.000
1868	14:32:49	0.112	37.999	0.007	Manual	5954058.127	1.000
1869	14:32:50	0.112	37.999	0.007	Manual	5954055.983	1.000
1870	14:32:52	0.118	37.999	0.007	Manual	5954053.797	1.000
1871	14:32:52	0.116	37.999	0.007	Manual	5954051.586	1.000
1872	14:32:53	0.119	37.999	0.007	Manual	5954049.330	1.000
1873	14:32:54	0.123	37.999	0.007	Manual	5954047.035	1.000
1874	14:32:55	0.127	37.999	0.007	Manual	5954044.702	1.000
1875	14:32:56	0.127	37.999	0.007	Manual	5954042.327	1.000
1876	14:32:57	0.127	37.999	0.008	Manual	5954039.921	1.000
1877	14:32:58	0.127	37.999	0.008	Manual	5954037.487	1.000
1878	14:32:59	0.132	37.999	0.008	Manual	5954035.021	1.000
1879	14:33:00	0.134	37.999	0.008	Manual	5954032.528	1.000
1880	14:33:02	0.138	37.999	0.008	Manual	5954029.734	1.000
1881	14:33:02	0.136	37.999	0.008	Manual	5954027.411	1.000
1882	14:33:03	0.136	37.999	0.008	Manual	5954024.788	1.000
1883	14:33:04	0.143	37.999	0.008	Manual	5954022.113	1.000
1884	14:33:05	0.145	37.999	0.009	Manual	5954019.392	1.000
1885	14:33:06	0.147	37.999	0.009	Manual	5954016.633	1.000
1886	14:33:07	0.149	37.999	0.009	Manual	5954013.825	1.000
1887	14:33:08	0.151	37.999	0.009	Manual	5954010.976	1.000
1888	14:33:09	0.154	37.999	0.009	Manual	5954008.073	1.000
1889	14:33:10	0.156	37.999	0.009	Manual	5954005.126	1.000
1890	14:33:11	0.158	37.999	0.000	Manual	5954002.129	1.000
1891	14:33:12	0.162	37.999	0.000	Manual	5953999.080	1.000
1892	14:33:13	0.165	37.999	0.000	Manual	5953995.979	1.000
1893	14:33:14	0.169	37.999	0.001	Manual	5953992.832	1.000
1894	14:33:15	0.169	37.999	0.001	Manual	5953989.640	1.000
1895	14:33:16	0.173	37.999	0.001	Manual	5953986.399	1.000
1896	14:33:18	0.173	37.999	0.001	Manual	5953983.113	1.000
1897	14:33:18	0.178	37.999	0.001	Manual	5953979.767	1.000
1898	14:33:19	0.184	37.999	0.001	Manual	5953976.358	1.000
1899	14:33:20	0.182	37.999	0.002	Manual	5953972.918	1.000
1900	14:33:21	0.186	37.999	0.002	Manual	5953969.415	1.000
1901	14:33:22	0.189	37.999	0.002	Manual	5953965.860	1.000
1902	14:33:23	0.193	37.999	0.002	Manual	5953962.242	1.000
1903	14:33:24	0.193	37.999	0.002	Manual	5953958.578	1.000
1904	14:33:25	0.195	37.999	0.003	Manual	5953954.862	1.000
1905	14:33:26	0.200	37.999	0.003	Manual	5953951.080	1.000
1906	14:33:27	0.202	37.999	0.003	Manual	5953947.249	1.000
1907	14:33:28	0.208	37.999	0.003	Manual	5953943.358	1.000
1908	14:33:29	0.208	37.999	0.003	Manual	5953939.415	1.000
1909	14:33:30	0.209	37.999	0.004	Manual	5953935.409	1.000
1910	14:33:31	0.215	37.999	0.004	Manual	5953931.354	1.000
1911	14:33:32	0.217	37.999	0.004	Manual	5953927.240	1.000
1912	14:33:33	0.220	37.999	0.004	Manual	5953923.063	1.000
1913	14:33:34	0.226	37.999	0.004	Manual	5953918.834	1.000
1914	14:33:35	0.226	37.999	0.005	Manual	5953914.549	1.000
1915	14:33:36	0.230	37.999	0.005	Manual	5953910.201	1.000
1916	14:33:37	0.232	37.999	0.005	Manual	5953905.804	1.000
1917	14:33:38	0.237	37.999	0.005	Manual	5953901.351	1.000
1918	14:33:39	0.241	37.999	0.006	Manual	5953896.838	1.000
1919	14:33:40	0.241	37.999	0.006	Manual	5953892.270	1.000
1920	14:33:41	0.248	37.999	0.006	Manual	5953887.643	1.000
1921	14:33:42	0.246	37.999	0.006	Manual	5953882.966	1.000
1922	14:33:43	0.250	37.999	0.007	Manual	5953878.227	1.000
1923	14:33:44	0.255	37.999	0.007	Manual	5953873.418	1.000
1924	14:33:46	0.259	37.999	0.007	Manual	5953868.085	1.000
1925	14:33:46	0.261	37.999	0.007	Manual	5953863.667	1.000
1926	14:33:47	0.263	37.999	0.008	Manual	5953858.701	1.000
1927	14:33:48	0.263	37.999	0.008	Manual	5953853.682	1.000
1928	14:33:49	0.270	37.999	0.008	Manual	5953848.597	1.000
1929	14:33:50	0.274	37.999	0.008	Manual	5953843.463	1.000
1930	14:33:51	0.274	37.999	0.009	Manual	5953838.273	1.000
1931	14:33:52	0.276	37.999	0.009	Manual	5953833.024	1.000
1932	14:33:53	0.283	37.999	0.009	Manual	5953827.723	1.000
1933	14:33:54	0.283	37.999	0.010	Manual	5953822.369	1.000
1934	14:33:55	0.288	37.999	0.010	Manual	5953816.962	1.000
1935	14:33:56	0.288	37.999	0.010	Manual	5953811.511	1.000
1936	14:33:57	0.290	37.999	0.010	Manual	5953806.000	1.000
1937	14:33:58	0.296	37.999	0.011	Manual	5953800.440	1.000
1938	14:33:59	0.296	37.999	0.011	Manual	5953794.817	1.000
1939	14:34:00	0.301	37.999	0.011	Manual	5953789.148	1.000
1940	14:34:01	0.301	37.999	0.012	Manual	5953783.428	1.000
1941	14:34:02	0.303	37.999	0.012	Manual	5953777.651	1.000
1942	14:34:03	0.311	37.999	0.012	Manual	5953771.819	1.000
1943	14:34:04	0.312	37.999	0.013	Manual	5953765.347	1.000
1944	14:34:05	0.314	37.999	0.013	Manual	5953760.000	1.000
1945	14:34:07	0.318	37.999	0.013	Manual	5953754.018	1.000
1946	14:34:07	0.316	37.999	0.013	Manual	5953747.983	1.000
1947	14:34:08	0.320	37.999	0.014	Manual	5953741.892	1.000
1948	14:34:09	0.325	37.999	0.014	Manual	5953735.749	1.000
1949	14:34:11	0.329	37.999	0.014	Manual	5953729.553	1.000
1950	14:34:11	0.331	37.999	0.015	Manual	5953723.302	1.000
1951	14:34:12	0.333	37.999	0.015	Manual	5953716.998	1.000
1952	14:34:13	0.334	37.999	0.015	Manual	5953710.645	1.000
1953	14:34:14	0.338	37.999	0.016	Manual	5953704.233	1.000
1954	14:34:15	0.342	37.999	0.016	Manual	5953697.761	1.000
1955	14:34:16	0.342	37.999	0.016	Manual	5953691.248	1.000
1956	14:34:17	0.347	37.999	0.017	Manual	5953684.654	1.000
1957	14:34:18	0.351	37.999	0.017	Manual	5953678.015	1.000
1958	14:34:19	0.355	37.999	0.017	Manual	5953671.316	1.000
1959	14:34:20	0.358	37.999	0.018	Manual	5953664.558	1.000
1960	14:34:21	0.364	37.999	0.018	Manual	5953657.706	1.000
1961	14:34:22	0.364	37.999	0.019	Manual	5953650.844	1.000
1962	14:34:23	0.362	37.999	0.019	Manual	5953643.915	1.000
1963	14:34:24	0.367	37.999	0.019	Manual	5953636.919	1.000
1964	14:34:25	0.358	37.999	0.020	Manual	5953629.892	1.000
1965	14:34:26	0.375	37.999	0.020	Manual	5953622.799	1.000
1966	14:34:27	0.379	37.999	0.020	Manual	5953615.626	1.000
1967	14:34:28	0.380	37.999	0.021	Manual	5953608.407	1.000
1968	14:34:29	0.386	37.999	0.021	Manual	5953601.114	1.000
1969	14:34:30	0.390	37.999	0.022	Manual	5953593.777	1.000
1970	14:34:31	0.388	37.999	0.022	Manual	5953586.376	1.000
1971	14:34:32	0.393	37.999	0.022	Manual	5953578.909	1.000
1972	14:34:33	0.399	37.999	0.023	Manual	5953571.387	1.000
1973	14:34:34	0.402	37.999	0.023	Manual	5953563.794	1.000
1974	14:34:35	0.406	37.999	0.024	Manual	5953556.135	1.000
1975	14:34:36	0.408	37.999	0.024	Manual	5953548.427	1.000
1976	14:34:37	0.412	37.999	0.024	Manual	5953540.629	1.000
1977	14:34:38	0.415	37.999	0.025	Manual	5953532.767	1.000
1978	14:34:39	0.417	37.999	0.025	Manual	5953524.857	1.000
1979	14:34:40	0.421	37.999	0.026	Manual	5953516.880	1.000
1980	14:34:41	0.428	37.999	0.026	Manual	5953508.830	1.000
1981	14:34:42	0.430	37.999	0.026	Manual	5953500.717	1.000
1982	14:34:43	0.430	37.999	0.027	Manual	5953492.544	1.000
1983	14:34:44	0.436	37.999	0.027	Manual	5953484.306	1.000
1984	14:34:45	0.439	37.999	0.028	Manual	5953475.987	1.000
1985	14:34:46	0.445	37.999	0.028	Manual	5953467.601	1.000
1986	14:34:47	0.447	37.999	0.029	Manual	5953459.156	1.000
1987	14:34:48	0.450	37.999	0.029	Manual	5953450.663	1.000
1988	14:34:49	0.450	37.999	0.030	Manual	5953442.099	1.000
1989	14:34:50	0.452	37.999	0.030	Manual	5953433.487	1.000
1990	14:34:51	0.458	37.999	0.030	Manual	5953424.808	1.000
1991	14:34:52	0.463	37.999	0.031	Manual	5953416.073	1.000
1992	14:34:53	0.465	37.999	0.031	Manual	5953407.283	1.000
1993	14:34:54	0.467	37.999	0.032	Manual	5953398.440	1.000
1994	14:34:56	0.470	37.999	0.032	Manual	5953389.520	1.000
1995	14:34:56	0.474	37.999	0.033	Manual	5953380.552	1.000
1996	14:34:57	0.478	37.999	0.033	Manual	5953371.513	1.000
1997	14:34:58	0.481	37.999	0.034	Manual	5953362.405	1.000
1998	14:34:59	0.485	37.999	0.034	Manual	5953353.220	1.000
1999	14:35:00	0.489	37.999	0.035	Manual	5953343.965	1.000
2000	14:35:01	0.492	37.999	0.035	Manual	5953333.711	1.000
2001	14:35:02	0.496	37.999	0.036	Manual	5953325.263	1.000
2002	14:35:03	0.498	37.999	0.036	Manual	5953315.819	1.000
2003	14:35:04	0.502	37.999	0.037	Manual	5953306.302	1.000
2004	14:35:05	0.505	37.999	0.037	Manual	5953296.712	1.000
2005	14:35:06	0.511	37.999	0.038	Manual	5953287.062	1.000
2006	14:35:07	0.515	37.999	0.038	Manual	5953277.342	1.000
2007	14:35:08	0.516	37.999	0.039	Manual	5953267.546	1.000
2008	14:35:09	0.524	37.999	0.039	Manual	5953257.621	1.000
2009	14:35:10	0.526	37.999	0.040	Manual	5953247.625	1.000
2010	14:35:11	0.531	37.999	0.040	Manual	5953237.567	1.000
2011	14:35:12	0.535	37.999	0.041	Manual	5953227.456	1.000
2012	14:35:13	0.537	37.999	0.041	Manual	5953217.290	1.000
2013	14:35:14	0.540	37.999	0.042	Manual	5953207.057	1.000
2014	14:35:15	0.542	37.999	0.042	Manual	5953196.771	1.000
2015	14:35:16	0.546	37.999	0.043	Manual	5953186.437	1.000
2016	14:35:17	0.549	37.999	0.044	Manual	5953176.051	1.000
2017	14:35:18	0.551	37.999	0.044	Manual	5953165.601	1.000
2018	14:35:19	0.555	37.999	0.045	Manual	5953155.085	1.000
2019	14:35:20	0.559	37.999	0.045	Manual	5953144.503	1.000
2020	14:35:21	0.561	37.999	0.046	Manual	5953133.872	1.000
2021	14:35:22	0.564	37.999	0.046	Manual	5953123.161	1.000
2022	14:35:23	0.568	37.999	0.047	Manual	5953112.387	1.000
2023	14:35:24	0.573	37.999	0.047	Manual	5953101.532	1.000
2024	14:35:25	0.575	37.999	0.048	Manual	5953090.615	1.000
2025	14:35:26	0.581	37.999	0.049	Manual	5953079.627	1.000
2026	14:35:27	0.583	37.999	0.049	Manual	5953068.577	1.000
2027	14:35:28	0.584	37.999	0.050	Manual	5953057.503	1.000
2028	14:35:29	0.588	37.999	0.050	Manual	5953045.188	1.000
2029	14:35:30	0.597	37.999	0.051	Manual	5953035.046	1.000
2030	14:35:31	0.595	37.999	0.052	Manual	5953023.731	1.000
2031	14:35:32	0.601	37.999	0.052	Manual	5953012.328	1.000
2032	14:35:33	0.608	37.999	0.053	Manual	5953000.844	1.000
2033	14:35:34	0.608	37.999	0.053	Manual	5952989.606	1.000
2034	14:35:35	0.610	37.999	0.054	Manual	5952978.004	1.000
2035	14:35:37	0.616	37.999	0.055	Manual	5952965.186	1.000
2036	14:35:37	0.618	37.999	0.055	Manual	5952954.622	1.000
2037	14:35:38	0.625	37.999	0.056	Manual	5952942.810	1.000
2038	14:35:39	0.623	37.999	0.056	Manual	5952930.939	1.000
2039	14:35:41	0.627	37.999	0.057	Manual	5952918.995	1.000
2040	14:35:41	0.634	37.999	0.058	Manual	5952906.967	1.000
2041	14:35:42	0.640	37.999	0.058	Manual	5952894.841	1.000
2042	14:35:43	0.641	37.999	0.059	Manual	5952882.660	1.000
2043	14:35:44	0.643	37.999	0.060	Manual	5952870.391	1.000
2044	14:35:45	0.649	37.999	0.060	Manual	5952858.090	1.000
2045	14:35:46	0.654	37.999	0.061	Manual	5952845.699	1.000
2046	14:35:47	0.658	37.999	0.062	Manual	5952833.224	1.000
2047	14:35:48	0.662	37.999	0.062	Manual	5952820.675	1.000
2048	14:35:49	0.669	37.999	0.063	Manual	5952808.047	1.000
2049	14:35:51	0.671	37.999	0.064	Manual	5952795.369	1.000
2050	14:35:51	0.675	37.999	0.064	Manual	5952782.629	1.000
2051	14:35:52	0.678	37.999	0.065	Manual	5952769.815	1.000
2052	14:35:54	0.678	37.999	0.066	Manual	5952755.635	1.000
2053	14:35:54	0.680	37.999	0.066	Manual	5952743.981	1.000
2054	14:35:55	0.687	37.999	0.067	Manual	5952730.954	1.000
2055	14:35:56	0.691	37.999	0.068	Manual	5952717.868	1.000
2056	14:35:57	0.695	37.999	0.068	Manual	5952704.712	1.000
2057	14:35:58	0.697	37.999	0.069	Manual	5952691.489	1.000
2058	14:35:59	0.702	37.999	0.070	Manual	5952678.190	1.000
2059	14:36:00	0.704	37.999	0.070	Manual	5952664.828	1.000
2060	14:36:01	0.709	37.999	0.071	Manual	5952651.382	1.000
2061	14:36:02	0.715	37.999	0.072	Manual	5952637.863	1.000
2062	14:36:03	0.713	37.999	0.073	Manual	5952624.280	1.000
2063	14:36:04	0.722	37.999	0.073	Manual	5952610.614	1.000
2064	14:36:06	0.722	37.999	0.074	Manual	5952595.499	1.000
2065	14:36:06	0.728	37.999	0.075	Manual	5952581.676	1.000
2066	14:36:07	0.733	37.999	0.075	Manual	5952569.194	1.000
2067	14:36:08	0.746	37.999	0.076	Manual	5952555.235	1.000
2068	14:36:09	0.737	37.999	0.077	Manual	5952541.230	1.000
2069	14:36:10	0.741	37.999	0.078	Manual	5952527.169	1.000
2070	14:36:11	0.744	37.999	0.078	Manual	5952513.042	1.000
2071	14:36:12	0.748	37.999	0.079	Manual	5952498.849	1.000
2072	14:36:13	0.754	37.999	0.080	Manual	5952484.610	1.000
