	Timestamp	Filtered Rate: CBP	Filtered Rate: TxOPhCz	Source Power: CBP	Source Power: TxOPhCz	Thickness: CBP	Thickness: TxOPhCz	State: CBP	State: TxOPhCz	Fundamental  Frequency: CBP	Fundamental  Frequency: TxOPhCz	Current Z-Ratio: CBP	Current Z-Ratio: TxOPhCz
614	17:21:21	0.789	0.201	24.680	14.008	0.095	0.023	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
615	17:21:21	0.789	0.200	24.554	14.026	0.096	0.024	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
616	17:21:23	0.794	0.199	24.421	14.026	0.096	0.024	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
617	17:21:23	0.795	0.199	24.465	14.041	0.097	0.024	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
618	17:21:25	0.793	0.199	24.465	13.988	0.098	0.024	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
619	17:21:26	0.791	0.199	24.511	13.988	0.099	0.024	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
620	17:21:26	0.790	0.198	24.655	13.954	0.100	0.025	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
621	17:21:28	0.788	0.198	24.629	14.037	0.100	0.025	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
622	17:21:28	0.787	0.198	24.608	14.037	0.101	0.025	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
623	17:21:29	0.784	0.198	24.811	14.024	0.102	0.025	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
624	17:21:30	0.782	0.198	24.811	13.989	0.103	0.025	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
625	17:21:31	0.778	0.197	24.780	13.989	0.104	0.026	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
626	17:21:32	0.776	0.196	24.894	14.064	0.104	0.026	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
627	17:21:33	0.786	0.194	24.890	14.187	0.105	0.026	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
628	17:21:34	0.773	0.192	24.506	14.187	0.106	0.026	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
629	17:21:35	0.777	0.191	25.108	14.294	0.107	0.026	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
630	17:21:36	0.758	0.189	25.108	14.372	0.107	0.027	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
631	17:21:38	0.769	0.189	25.576	14.372	0.108	0.027	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
632	17:21:38	0.779	0.189	24.688	14.433	0.109	0.027	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
633	17:21:40	0.782	0.188	24.538	14.331	0.110	0.027	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
634	17:21:41	0.784	0.187	24.677	14.331	0.111	0.027	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
635	17:21:41	0.787	0.186	24.710	14.417	0.111	0.027	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
636	17:21:43	0.783	0.187	24.710	14.494	0.112	0.028	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
637	17:21:44	0.784	0.187	24.908	14.494	0.113	0.028	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
638	17:21:44	0.785	0.188	24.945	14.350	0.114	0.028	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
639	17:21:45	0.791	0.189	24.757	14.349	0.114	0.028	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
640	17:21:46	0.796	0.190	24.538	14.349	0.115	0.028	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
641	17:21:47	0.797	0.193	24.577	14.188	0.116	0.029	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
642	17:21:48	0.805	0.197	24.577	14.050	0.117	0.029	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
643	17:21:50	0.808	0.199	24.427	14.050	0.118	0.029	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
644	17:21:50	0.807	0.201	24.500	13.761	0.118	0.029	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
645	17:21:51	0.807	0.201	24.572	13.947	0.119	0.029	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
646	17:21:53	0.807	0.201	24.625	13.947	0.120	0.030	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
647	17:21:53	0.800	0.201	24.754	14.117	0.121	0.030	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
648	17:21:55	0.797	0.200	24.754	14.162	0.122	0.030	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
649	17:21:56	0.796	0.199	24.916	14.162	0.122	0.030	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
650	17:21:56	0.795	0.197	24.831	14.269	0.123	0.030	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
651	17:21:57	0.798	0.198	24.750	14.238	0.124	0.031	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
652	17:21:59	0.803	0.202	24.650	14.238	0.125	0.031	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
653	17:21:59	0.797	0.207	24.521	13.915	0.126	0.031	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
654	17:22:01	0.811	0.212	24.521	13.391	0.127	0.031	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
655	17:22:01	0.806	0.215	24.231	13.391	0.127	0.031	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
656	17:22:02	0.803	0.218	24.910	13.317	0.128	0.032	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
657	17:22:03	0.805	0.218	24.666	13.331	0.129	0.032	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
658	17:22:05	0.797	0.218	24.651	13.331	0.130	0.032	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
659	17:22:05	0.800	0.216	24.818	13.520	0.131	0.032	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
660	17:22:06	0.797	0.213	24.818	13.747	0.131	0.032	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
661	17:22:07	0.796	0.211	24.728	13.747	0.132	0.033	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
662	17:22:09	0.795	0.207	24.812	14.100	0.133	0.033	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
663	17:22:10	0.797	0.208	24.792	14.039	0.134	0.033	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
664	17:22:10	0.792	0.208	24.731	14.039	0.134	0.033	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
665	17:22:11	0.796	0.207	24.786	13.779	0.135	0.034	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
666	17:22:13	0.794	0.207	24.786	13.818	0.136	0.034	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
667	17:22:14	0.793	0.206	24.749	13.818	0.137	0.034	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
668	17:22:14	0.795	0.204	24.864	13.861	0.138	0.034	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
669	17:22:15	0.787	0.202	24.797	13.999	0.138	0.034	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
670	17:22:17	0.791	0.202	24.971	13.999	0.139	0.035	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
671	17:22:17	0.793	0.199	24.762	14.009	0.140	0.035	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
672	17:22:18	0.794	0.199	24.762	14.143	0.141	0.035	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
673	17:22:20	0.799	0.198	24.699	14.143	0.142	0.035	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
674	17:22:20	0.802	0.201	24.636	14.095	0.142	0.035	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
675	17:22:21	0.806	0.202	24.506	13.739	0.143	0.036	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
676	17:22:23	0.815	0.203	24.453	13.739	0.144	0.036	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
677	17:22:23	0.809	0.204	24.341	13.754	0.145	0.036	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
678	17:22:24	0.817	0.202	24.341	13.696	0.146	0.036	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
679	17:22:26	0.821	0.203	24.507	13.696	0.146	0.036	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
680	17:22:26	0.825	0.203	24.191	13.947	0.147	0.037	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
681	17:22:28	0.827	0.202	24.203	13.834	0.148	0.037	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
682	17:22:29	0.827	0.202	24.270	13.834	0.149	0.037	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
683	17:22:29	0.826	0.201	24.295	13.909	0.150	0.037	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
684	17:22:31	0.827	0.202	24.295	13.846	0.151	0.037	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
685	17:22:32	0.825	0.202	24.301	13.846	0.151	0.038	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
686	17:22:32	0.823	0.203	24.332	13.866	0.152	0.038	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
687	17:22:33	0.825	0.204	24.286	13.751	0.153	0.038	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
688	17:22:35	0.817	0.204	24.510	13.751	0.154	0.038	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
689	17:22:35	0.820	0.202	24.302	13.768	0.155	0.038	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
690	17:22:37	0.819	0.202	24.302	13.940	0.156	0.039	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
691	17:22:38	0.818	0.201	24.278	13.940	0.156	0.039	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
692	17:22:38	0.816	0.204	24.351	13.912	0.157	0.039	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
693	17:22:40	0.813	0.205	24.408	13.631	0.158	0.039	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
694	17:22:41	0.813	0.206	24.359	13.631	0.159	0.039	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
695	17:22:41	0.807	0.205	24.526	13.601	0.160	0.040	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
696	17:22:43	0.799	0.202	24.526	13.700	0.160	0.040	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
697	17:22:44	0.801	0.204	24.654	13.700	0.161	0.040	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
698	17:22:44	0.799	0.203	24.646	13.908	0.162	0.040	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
699	17:22:46	0.797	0.202	24.479	13.877	0.001	0.040	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
700	17:22:47	0.795	0.202	24.594	13.877	0.002	0.041	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
701	17:22:47	0.791	0.199	24.715	13.901	0.002	0.000	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
702	17:22:49	0.789	0.199	24.715	14.006	0.003	0.000	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
703	17:22:50	0.789	0.200	24.710	14.006	0.004	0.001	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
704	17:22:50	0.790	0.200	24.676	13.837	0.005	0.001	Deposit	Deposit	Sensor Status	1	Fundamental Activity	000.000
705	17:22:51	0.793	0.202	24.626	13.758	0.006	0.001	Manual	Deposit	Sensor Status	1	Fundamental Activity	000.000
706	17:22:52	0.799	0.205	24.442	13.758	0.006	0.001	Manual	Deposit	Sensor Status	1	Fundamental Activity	000.000
707	17:22:53	0.801	0.203	23.981	13.678	0.007	0.001	Manual	Deposit	Sensor Status	1	Fundamental Activity	000.000
708	17:22:54	0.801	0.202	23.335	13.700	0.008	0.002	Manual	Deposit	Sensor Status	1	Fundamental Activity	000.000
709	17:22:56	0.795	0.205	21.710	13.700	0.009	0.002	Manual	Deposit	Sensor Status	1	Fundamental Activity	000.000
710	17:22:56	0.778	0.202	19.434	13.667	0.010	0.002	Manual	Deposit	Sensor Status	1	Fundamental Activity	000.000
711	17:22:57	0.754	0.205	15.434	13.634	0.010	0.002	Manual	Deposit	Sensor Status	1	Fundamental Activity	000.000
712	17:22:58	0.701	0.207	12.434	13.634	0.011	0.002	Manual	Deposit	Sensor Status	1	Fundamental Activity	000.000
713	17:22:59	0.635	0.204	8.434	13.570	0.012	0.003	Manual	Deposit	Sensor Status	1	Fundamental Activity	000.000
714	17:23:01	0.556	0.204	5.434	13.806	0.012	0.003	Manual	Deposit	Sensor Status	1	Fundamental Activity	000.000
715	17:23:02	0.466	0.203	1.434	13.806	0.013	0.003	Manual	Deposit	Sensor Status	1	Fundamental Activity	000.000
716	17:23:02	0.377	0.201	0.000	13.812	0.013	0.003	Manual	Deposit	Sensor Status	1	Fundamental Activity	000.000
717	17:23:04	0.298	0.201	0.000	13.878	0.014	0.003	Manual	Deposit	Sensor Status	1	Fundamental Activity	000.000
718	17:23:05	0.230	0.197	0.000	13.878	0.014	0.004	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
719	17:23:05	0.176	0.197	0.000	13.878	0.014	0.004	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
720	17:23:07	0.135	0.195	0.000	13.828	0.014	0.004	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
721	17:23:08	0.100	0.195	0.000	13.717	0.014	0.004	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
722	17:23:08	0.079	0.197	0.000	13.462	0.014	0.004	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
723	17:23:10	0.061	0.193	0.000	12.806	0.014	0.005	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
724	17:23:10	0.048	0.191	0.000	11.905	0.014	0.005	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
725	17:23:11	0.039	0.187	0.000	9.595	0.015	0.005	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
726	17:23:13	0.031	0.181	0.000	6.689	0.015	0.005	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
727	17:23:14	0.025	0.174	0.000	2.689	0.015	0.005	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
728	17:23:14	0.021	0.162	0.000	0.000	0.015	0.005	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
729	17:23:16	0.017	0.145	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
730	17:23:17	0.015	0.126	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
731	17:23:17	0.015	0.105	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
732	17:23:19	0.008	0.087	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
733	17:23:19	0.009	0.069	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
734	17:23:20	0.008	0.055	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
735	17:23:22	0.007	0.043	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
736	17:23:22	0.005	0.033	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
737	17:23:23	0.005	0.026	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
738	17:23:25	0.004	0.021	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
739	17:23:26	0.003	0.017	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
740	17:23:26	0.004	0.014	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
741	17:23:28	0.003	0.012	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
742	17:23:29	0.003	0.010	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
743	17:23:30	0.002	0.011	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
744	17:23:30	0.007	0.008	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
745	17:23:32	-0.003	0.007	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
746	17:23:32	-0.002	0.006	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
747	17:23:34	0.001	0.003	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
748	17:23:34	0.001	0.004	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
749	17:23:35	0.001	0.004	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
750	17:23:37	0.001	0.004	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
751	17:23:38	0.001	0.004	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
752	17:23:38	0.001	0.004	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
753	17:23:40	0.000	0.003	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
754	17:23:41	0.001	0.003	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
755	17:23:41	0.001	0.002	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
756	17:23:43	0.001	0.002	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
757	17:23:44	0.001	0.002	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
758	17:23:44	0.000	0.002	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
759	17:23:46	0.001	0.003	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
760	17:23:47	0.000	0.002	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
761	17:23:47	0.001	0.003	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
762	17:23:48	0.001	0.003	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
763	17:23:50	0.000	0.003	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
764	17:23:50	0.001	0.002	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
765	17:23:51	0.000	0.002	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
766	17:23:52	0.000	0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
767	17:23:53	0.001	0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
768	17:23:55	0.000	0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
769	17:23:56	0.000	0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
770	17:23:56	0.001	0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
771	17:23:58	0.001	0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
772	17:23:59	-0.001	0.002	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
773	17:23:59	0.001	0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
774	17:24:01	0.000	0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
775	17:24:02	0.000	0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
776	17:24:02	0.001	0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
777	17:24:04	-0.001	0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
778	17:24:05	0.001	0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
779	17:24:05	0.000	0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
780	17:24:07	0.000	0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
781	17:24:07	0.000	0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
782	17:24:08	-0.001	0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
783	17:24:09	0.000	0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
784	17:24:11	0.000	0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
785	17:24:11	0.000	0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
786	17:24:12	-0.001	0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
787	17:24:14	0.000	0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
788	17:24:14	0.000	0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
789	17:24:16	0.000	0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
790	17:24:17	0.000	0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
791	17:24:17	-0.001	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
792	17:24:19	0.001	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
793	17:24:20	-0.001	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
794	17:24:20	0.000	0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
795	17:24:22	0.000	0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
796	17:24:23	-0.001	0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
797	17:24:23	0.000	0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
798	17:24:25	-0.001	0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
799	17:24:26	0.000	0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
800	17:24:26	0.000	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
801	17:24:27	0.000	-0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
802	17:24:29	-0.001	0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
803	17:24:29	0.000	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
804	17:24:30	0.000	0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
805	17:24:32	0.000	0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
806	17:24:32	-0.001	0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
807	17:24:33	-0.001	0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
808	17:24:35	0.000	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
809	17:24:35	0.000	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
810	17:24:36	-0.001	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
811	17:24:37	0.000	-0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
812	17:24:38	0.000	-0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
813	17:24:39	0.000	-0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
814	17:24:41	-0.001	-0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
815	17:24:42	0.001	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
816	17:24:43	-0.001	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
817	17:24:44	0.000	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
818	17:24:44	-0.001	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
819	17:24:46	-0.001	0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
820	17:24:47	0.000	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
821	17:24:47	-0.001	-0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
822	17:24:49	0.000	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
823	17:24:50	0.000	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
824	17:24:50	-0.001	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
825	17:24:51	0.000	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
826	17:24:53	0.000	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
827	17:24:53	-0.001	-0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
828	17:24:54	0.000	-0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
829	17:24:55	-0.001	-0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
830	17:24:56	0.000	-0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
831	17:24:57	0.000	0.001	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
832	17:24:59	-0.001	0.000	0.000	0.000	0.015	0.006	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
