	Pixel	Max Current (A)	Max Luminance (cd/m2)	Status	Turnon Voltage (V)	EQE(%)_max	EQE(%)_avg	CE(cd/A)_max	CE(cd/A)_avg	PE(lm/W)_max	PE(lm/W)_avg	V (V) @ 100 cd/m2	EQE(%) @ 100 cd/m2	CE(cd/A) @ 100 cd/m2	PE(lm/W) @ 100 cd/m2	λmax (nm) @ 100 cd/m2	FWHM (nm) @ 100 cd/m2	CIE-x @ 100 cd/m2	CIE-y @ 100 cd/m2	Hex Color @ 100 cd/m2	V (V) @ 250 cd/m2	EQE(%) @ 250 cd/m2	CE(cd/A) @ 250 cd/m2	PE(lm/W) @ 250 cd/m2	λmax (nm) @ 250 cd/m2	FWHM (nm) @ 250 cd/m2	CIE-x @ 250 cd/m2	CIE-y @ 250 cd/m2	Hex Color @ 250 cd/m2
10	B3-3	0.0200007	0.08	Short Circuit	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
11	B3-4	0.020001	0.42	Short Circuit	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
12	B4-1	0.0200006	1471.88	Working	3.0	0.573165	0.4534773022222222	1.5623183041923605	1.2397552878675004	1.08672	0.7068992999999999	3.99978	0.485119	1.301557278860097	1.0223	584.0	40.5	0.5208321543767849	0.47860245936391027	#f7ff00	4.80002	0.570489	1.5623183041923605	1.02253	582.5	42.0	0.5109412581027925	0.481503559107987	#eaff00
13	B5-1	0.0200004	35.74	Short Circuit	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
14	C1-1	0.0200015	854.17	Working	4.4	0.306463	0.27551448695652175	0.7864459756428553	0.7148644475740846	0.513652	0.3510621217391305	4.60014	-	-	-	-	-	-	-	-	5.80045	0.303088	0.7803330142621805	0.422636	583.0	40.5	0.5175892604091529	0.47463890414435383	#f9ff00
15	C2-1	0.0200018	972.12	Working	3.2	0.398745	0.3028138623333333	1.0423066599063497	0.7869142449263624	0.606331	0.4107928	4.60024	0.288367	0.731172558434749	0.49933	583.0	39.0	0.5182763680037865	0.4721001421335417	#feff00	5.80054	0.389189	1.0195460086467334	0.552189	583.0	40.5	0.5159151854171463	0.4761114602798593	#f6ff00
16	C3-1	0.0200022	999.72	Working	3.4	0.418951	0.33419094966666674	1.072955525999935	0.8846826684210743	0.722611	0.4618803493333334	4.60027	0.404132	1.057657552614703	0.722295	583.0	40.5	0.5238229707279468	0.4704906486951887	#fff700	5.80056	0.383526	1.0209013214979537	0.55292	582.5	40.0	0.5162896189352238	0.476017318374933	#f6ff00
17	C4-1	0.0200021	1051.17	Working	3.2	0.468546	0.371690390625	1.2171975199291407	1.002752811764996	0.921464	0.54601175	4.60023	0.468546	1.205921108924446	0.823551	583.0	38.5	0.5195019372592535	0.4723742357438367	#fffe00	5.80058	0.426864	1.13307727551051	0.613673	583.0	40.0	0.515651306090182	0.476724023404426	#f5ff00
18	C5-1	0.0199558	1097.57	Working	3.6	0.458782	0.3636078496969697	1.23566968234645	0.9782881288411223	0.819371	0.4697752515151515	4.80063	0.453911	1.2142099736611425	0.794595	583.0	39.5	0.5195701444174325	0.47421875763536014	#fcff00	6.00053	0.437246	1.1890914785565672	0.622552	583.0	40.0	0.5152634187461234	0.47721180179399425	#f4ff00
19	D1-1	0.0200017	830.63	Working	3.0	0.357396	0.2912483	0.8802300357382524	0.7272987816151611	0.628489	0.40736184999999997	4.79989	0.348491	0.8802300357382524	0.576123	582.5	39.5	0.522890195534676	0.4687404310818583	#fff600	5.9999	0.330633	0.8352499944236793	0.437342	583.0	40.0	0.5201168773704539	0.4715169030704717	#fffd00
20	D2-2	0.0200018	900.19	Working	3.2	0.371239	0.30267967741935486	0.9691685031361248	0.8020696319857089	0.674197	0.4297573967741935	4.80018	0.360284	0.9636980477802044	0.630719	583.0	40.5	0.5282022195646523	0.46906943918432864	#fff100	6.0002	0.349724	0.9224854741157662	0.482995	583.0	39.5	0.5212203533648972	0.4728741035481628	#fffd00
21	D3-1	0.0200028	746.19	Working	4.0	0.270524	0.2419823526923077	0.7045268725253927	0.6379715188699806	0.420818	0.314338805	4.80027	0.227225	0.6044127626608693	0.395567	583.0	39.0	0.5281068883441599	0.470979903470112	#fff400	6.20021	0.270524	0.7045268725253927	0.356977	583.5	39.5	0.5206045338118784	0.4729648122031722	#fffe00
22	D3-2	0.0200025	0.52	Short Circuit	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
23	D4-1	0.0196344	1017.53	Working	3.2	0.431664	0.34384170625	1.1071527457314259	0.8931663698864685	0.722448	0.46237835843749997	4.80036	0.431664	1.1001897483754113	0.720016	583.5	38.0	0.525532569375358	0.4682811871103942	#fff300	6.00033	0.409825	1.0724479276638557	0.561501	583.5	39.5	0.5192979474759315	0.47204422444459443	#fffe00
24	D5-1	0.0200025	1017.05	Working	3.2	0.480279	0.3610553939393939	1.053728879272609	0.9394066051613599	0.792314	0.5108590303030303	5.00049	0.379856	1.0381258566678107	0.652213	583.0	38.0	0.5221802580780014	0.4679120374316117	#fff600	6.40055	0.378426	0.9915806636501829	0.486699	583.0	39.5	0.5182199273709345	0.47296007474650437	#fcff00
