	Timestamp	Filtered Rate: B3PYMPM_BB	Source Power: B3PYMPM_BB	Thickness: B3PYMPM_BB	State: B3PYMPM_BB	Fundamental  Frequency: B3PYMPM_BB	Current Z-Ratio: B3PYMPM_BB
1554	16:11:50	0.000	23.569	0.000	Manual	5893634.129	2.221
1555	16:11:51	0.000	23.569	0.000	Manual	5893634.129	2.221
1556	16:11:52	0.000	23.569	0.000	Manual	5893634.129	2.221
1557	16:11:53	-0.001	23.569	0.000	Manual	5893634.133	2.221
1558	16:11:54	0.001	23.569	0.000	Manual	5893634.129	2.221
1559	16:11:55	-0.001	23.569	0.000	Manual	5893634.133	2.221
1560	16:11:56	-0.001	23.569	0.000	Manual	5893634.136	2.221
1561	16:11:57	0.001	23.569	0.000	Manual	5893634.133	2.221
1562	16:11:58	0.000	23.569	0.000	Manual	5893634.133	2.221
1563	16:11:59	-0.001	23.569	0.000	Manual	5893634.136	2.221
1564	16:12:00	-0.001	23.569	0.000	Manual	5893634.140	2.221
1565	16:12:01	0.000	23.569	0.000	Manual	5893634.140	2.221
1566	16:12:02	0.002	23.569	0.000	Manual	5893634.133	2.221
1567	16:12:03	-0.001	23.569	0.000	Manual	5893634.136	2.221
1568	16:12:04	0.000	23.569	0.000	Manual	5893634.136	2.221
1569	16:12:05	0.000	23.569	0.000	Manual	5893634.136	2.221
1570	16:12:06	-0.001	23.569	0.000	Manual	5893634.140	2.221
1571	16:12:07	0.001	23.569	0.000	Manual	5893634.136	2.221
1572	16:12:08	0.000	23.569	0.000	Manual	5893634.136	2.221
1573	16:12:09	0.000	23.569	0.000	Manual	5893634.136	2.221
1574	16:12:10	0.000	23.569	0.000	Manual	5893634.136	2.221
1575	16:12:11	0.000	23.569	0.000	Manual	5893634.136	2.221
1576	16:12:12	0.000	23.569	0.000	Manual	5893634.136	2.221
1577	16:12:13	0.001	23.569	0.000	Manual	5893634.133	2.221
1578	16:12:14	0.000	23.569	0.000	Manual	5893634.133	2.221
1579	16:12:15	0.001	23.569	0.000	Manual	5893634.129	2.221
1580	16:12:16	-0.001	23.569	0.000	Manual	5893634.133	2.221
1581	16:12:17	0.001	23.569	0.000	Manual	5893634.129	2.221
1582	16:12:18	-0.001	23.569	0.000	Manual	5893634.133	2.221
1583	16:12:19	0.000	23.569	0.000	Manual	5893634.133	2.221
1584	16:12:20	0.001	23.569	0.000	Manual	5893634.129	2.221
1585	16:12:21	-0.001	23.569	0.000	Manual	5893634.133	2.221
1586	16:12:22	0.000	23.569	0.000	Manual	5893634.133	2.221
1587	16:12:23	0.001	23.569	0.000	Manual	5893634.129	2.221
1588	16:12:24	0.000	23.569	0.000	Manual	5893634.129	2.221
1589	16:12:25	0.001	23.569	0.000	Manual	5893634.126	2.221
1590	16:12:26	0.001	23.569	0.000	Manual	5893634.122	2.221
1591	16:12:27	-0.001	23.569	0.000	Manual	5893634.126	2.221
1592	16:12:28	0.000	23.569	0.000	Manual	5893634.126	2.221
1593	16:12:29	0.000	23.569	0.000	Manual	5893634.126	2.221
1594	16:12:30	0.000	23.569	0.000	Manual	5893634.126	2.221
1595	16:12:31	0.002	23.569	0.000	Manual	5893634.119	2.221
1596	16:12:32	-0.002	23.569	0.000	Manual	5893634.126	2.221
1597	16:12:33	0.002	23.569	0.000	Manual	5893634.119	2.221
1598	16:12:34	0.000	23.569	0.000	Manual	5893634.119	2.221
1599	16:12:35	0.000	23.569	0.000	Manual	5893634.119	2.221
1600	16:12:36	0.000	23.569	0.000	Manual	5893634.119	2.221
1601	16:12:37	0.000	23.569	0.000	Manual	5893634.119	2.221
1602	16:12:38	0.000	23.569	0.000	Manual	5893634.119	2.221
1603	16:12:39	0.002	23.569	0.000	Manual	5893634.112	2.221
1604	16:12:40	0.000	23.569	0.000	Manual	5893634.112	2.221
1605	16:12:41	0.001	23.569	0.000	Manual	5893634.108	2.221
1606	16:12:42	0.000	23.569	0.000	Manual	5893634.108	2.221
1607	16:12:43	0.000	23.569	0.000	Manual	5893634.108	2.221
1608	16:12:44	0.000	23.569	0.000	Manual	5893634.108	2.221
1609	16:12:45	0.001	23.569	0.000	Manual	5893634.105	2.221
1610	16:12:46	0.000	23.569	0.000	Manual	5893634.105	2.221
1611	16:12:47	0.000	23.569	0.000	Manual	5893634.105	2.221
1612	16:12:48	0.001	23.569	0.000	Manual	5893634.101	2.221
1613	16:12:49	-0.002	23.569	0.000	Manual	5893634.108	2.221
1614	16:12:50	0.001	23.569	0.000	Manual	5893634.105	2.221
1615	16:12:51	0.000	23.569	0.000	Manual	5893634.105	2.221
1616	16:12:52	0.000	23.569	0.000	Manual	5893634.105	2.221
1617	16:12:53	0.002	23.569	0.000	Manual	5893634.098	2.221
1618	16:12:54	0.001	23.569	0.000	Manual	5893634.094	2.221
1619	16:12:55	0.000	23.569	0.000	Manual	5893634.094	2.221
1620	16:12:56	0.000	23.569	0.000	Manual	5893634.094	2.221
1621	16:12:57	0.000	23.569	0.000	Manual	5893634.094	2.221
1622	16:12:58	0.001	23.569	0.000	Manual	5893634.091	2.221
1623	16:12:59	0.000	23.569	0.000	Manual	5893634.091	2.221
1624	16:13:00	-0.001	23.569	0.000	Manual	5893634.094	2.221
1625	16:13:01	0.000	23.569	0.000	Manual	5893634.094	2.221
1626	16:13:02	0.001	23.569	0.000	Manual	5893634.091	2.221
1627	16:13:03	0.000	23.569	0.000	Manual	5893634.091	2.221
1628	16:13:04	0.001	23.569	0.000	Manual	5893634.087	2.221
1629	16:13:05	-0.001	23.569	0.000	Manual	5893634.091	2.221
1630	16:13:06	0.001	23.569	0.000	Manual	5893634.087	2.221
1631	16:13:07	0.000	23.569	0.000	Manual	5893634.087	2.221
1632	16:13:08	-0.001	23.569	0.000	Manual	5893634.091	2.221
1633	16:13:09	0.000	23.569	0.000	Manual	5893634.091	2.221
1634	16:13:10	0.001	23.569	0.000	Manual	5893634.087	2.221
1635	16:13:11	0.000	23.569	0.000	Manual	5893634.087	2.221
1636	16:13:12	0.000	23.569	0.000	Manual	5893634.087	2.221
1637	16:13:13	0.000	23.569	0.000	Manual	5893634.087	2.221
1638	16:13:14	0.000	23.569	0.000	Manual	5893634.087	2.221
1639	16:13:15	-0.001	23.569	0.000	Manual	5893634.091	2.221
1640	16:13:16	0.001	23.569	0.000	Manual	5893634.087	2.221
1641	16:13:17	0.000	23.569	0.000	Manual	5893634.087	2.221
1642	16:13:18	-0.001	23.569	0.000	Manual	5893634.091	2.221
1643	16:13:19	0.000	23.569	0.000	Manual	5893634.091	2.221
1644	16:13:20	0.001	23.569	0.000	Manual	5893634.087	2.221
1645	16:13:21	-0.001	23.569	0.000	Manual	5893634.091	2.221
1646	16:13:22	0.000	23.569	0.000	Manual	5893634.091	2.221
1647	16:13:23	0.001	23.569	0.000	Manual	5893634.087	2.221
1648	16:13:24	-0.001	23.569	0.000	Manual	5893634.091	2.221
1649	16:13:25	0.000	23.569	0.000	Manual	5893634.091	2.221
1650	16:13:26	0.000	23.569	0.000	Manual	5893634.091	2.221
1651	16:13:27	0.000	23.569	0.000	Manual	5893634.091	2.221
1652	16:13:28	0.001	23.569	0.000	Manual	5893634.087	2.221
1653	16:13:29	0.000	23.569	0.000	Manual	5893634.087	2.221
1654	16:13:30	0.000	23.569	0.000	Manual	5893634.087	2.221
1655	16:13:31	0.001	23.569	0.000	Manual	5893634.084	2.221
1656	16:13:32	-0.002	23.569	0.000	Manual	5893634.091	2.221
1657	16:13:33	0.001	23.569	0.000	Manual	5893634.087	2.221
1658	16:13:34	0.001	23.569	0.000	Manual	5893634.084	2.221
1659	16:13:35	0.000	23.569	0.000	Manual	5893634.084	2.221
1660	16:13:36	0.000	23.569	0.000	Manual	5893634.084	2.221
1661	16:13:37	0.001	23.569	0.000	Manual	5893634.080	2.221
1662	16:13:38	0.000	23.569	0.000	Manual	5893634.080	2.221
1663	16:13:39	0.001	23.569	0.000	Manual	5893634.077	2.221
1664	16:13:40	0.000	23.569	0.000	Manual	5893634.077	2.221
1665	16:13:41	-0.001	23.569	0.000	Manual	5893634.080	2.221
1666	16:13:42	-0.000	23.569	0.000	Manual	5893634.080	2.221
1667	16:13:43	0.001	23.569	0.000	Manual	5893634.077	2.221
1668	16:13:44	0.000	23.569	0.000	Manual	5893634.077	2.221
1669	16:13:45	0.000	23.569	0.000	Manual	5893634.077	2.221
1670	16:13:46	0.000	23.569	0.000	Manual	5893634.077	2.221
1671	16:13:47	0.000	23.569	0.000	Manual	5893634.077	2.221
1672	16:13:48	0.001	23.569	0.000	Manual	5893634.073	2.221
1673	16:13:49	0.000	23.569	0.000	Manual	5893634.073	2.221
1674	16:13:50	0.000	23.569	0.000	Manual	5893634.073	2.221
1675	16:13:51	0.000	23.569	0.000	Manual	5893634.073	2.221
1676	16:13:52	0.001	23.569	0.000	Manual	5893634.070	2.221
1677	16:13:53	0.000	23.569	0.000	Manual	5893634.070	2.221
1678	16:13:54	0.001	23.569	0.000	Manual	5893634.066	2.221
1679	16:13:55	0.001	23.569	0.000	Manual	5893634.063	2.221
1680	16:13:56	0.000	23.569	0.000	Manual	5893634.063	2.221
1681	16:13:57	0.000	23.569	0.000	Manual	5893634.063	2.221
1682	16:13:58	0.001	23.569	0.000	Manual	5893634.059	2.221
1683	16:13:59	0.000	23.569	0.000	Manual	5893634.059	2.221
1684	16:14:00	0.001	23.569	0.000	Manual	5893634.056	2.221
1685	16:14:01	0.001	23.569	0.000	Manual	5893634.052	2.221
1686	16:14:02	-0.001	23.569	0.000	Manual	5893634.056	2.221
1687	16:14:03	0.001	23.569	0.000	Manual	5893634.052	2.221
1688	16:14:04	0.000	23.569	0.000	Manual	5893634.052	2.221
1689	16:14:05	-0.001	23.569	0.000	Manual	5893634.056	2.221
1690	16:14:06	0.002	23.569	0.000	Manual	5893634.049	2.221
1691	16:14:07	-0.001	23.569	0.000	Manual	5893634.052	2.221
1692	16:14:08	0.001	23.569	0.000	Manual	5893634.049	2.221
1693	16:14:09	0.001	23.569	0.000	Manual	5893634.045	2.221
1694	16:14:10	0.000	23.569	0.000	Manual	5893634.045	2.221
1695	16:14:11	0.000	23.569	0.000	Manual	5893634.045	2.221
1696	16:14:12	0.000	23.569	0.000	Manual	5893634.045	2.221
1697	16:14:13	0.001	23.569	0.000	Manual	5893634.042	2.221
1698	16:14:14	0.000	23.569	0.000	Manual	5893634.042	2.221
1699	16:14:15	-0.001	23.569	0.000	Manual	5893634.045	2.221
1700	16:14:16	0.000	23.569	0.000	Manual	5893634.045	2.221
1701	16:14:17	0.000	23.569	0.000	Manual	5893634.045	2.221
1702	16:14:18	0.001	23.569	0.000	Manual	5893634.042	2.221
1703	16:14:19	-0.001	23.569	0.000	Manual	5893634.045	2.221
1704	16:14:20	0.001	23.569	0.000	Manual	5893634.042	2.221
1705	16:14:21	0.000	23.569	0.000	Manual	5893634.042	2.221
1706	16:14:22	0.000	23.569	0.000	Manual	5893634.042	2.221
1707	16:14:23	0.000	23.569	0.000	Manual	5893634.042	2.221
1708	16:14:24	0.000	23.569	0.000	Manual	5893634.042	2.221
1709	16:14:25	0.000	23.569	0.000	Manual	5893634.042	2.221
1710	16:14:26	0.000	23.569	0.000	Manual	5893634.042	2.221
1711	16:14:27	0.001	23.569	0.000	Manual	5893634.039	2.221
1712	16:14:28	0.000	23.569	0.000	Manual	5893634.039	2.221
1713	16:14:29	0.000	23.569	0.000	Manual	5893634.039	2.221
1714	16:14:30	0.000	23.569	0.000	Manual	5893634.039	2.221
1715	16:14:31	0.000	23.569	0.000	Manual	5893634.039	2.221
1716	16:14:32	0.000	23.569	0.000	Manual	5893634.039	2.221
1717	16:14:33	0.000	23.569	0.000	Manual	5893634.039	2.221
1718	16:14:34	0.001	23.569	0.000	Manual	5893634.035	2.221
1719	16:14:35	-0.001	23.569	0.000	Manual	5893634.039	2.221
1720	16:14:36	0.001	23.569	0.000	Manual	5893634.035	2.221
1721	16:14:37	0.000	23.569	0.000	Manual	5893634.035	2.221
1722	16:14:38	0.000	23.569	0.000	Manual	5893634.035	2.221
1723	16:14:39	0.000	23.569	0.000	Manual	5893634.035	2.221
1724	16:14:40	0.001	23.569	0.000	Manual	5893634.032	2.221
1725	16:14:41	0.000	23.569	0.000	Manual	5893634.032	2.221
1726	16:14:42	0.000	23.569	0.000	Manual	5893634.032	2.221
1727	16:14:43	0.001	23.569	0.000	Manual	5893634.028	2.221
1728	16:14:44	0.000	23.569	0.000	Manual	5893634.028	2.221
1729	16:14:45	0.001	23.569	0.000	Manual	5893634.025	2.221
1730	16:14:46	0.000	23.569	0.000	Manual	5893634.025	2.221
1731	16:14:47	0.000	23.569	0.000	Manual	5893634.025	2.221
1732	16:14:48	0.001	23.569	0.000	Manual	5893634.021	2.221
1733	16:14:49	0.000	23.569	0.000	Manual	5893634.021	2.221
1734	16:14:50	0.000	23.569	0.000	Manual	5893634.021	2.221
1735	16:14:51	0.001	23.569	0.000	Manual	5893634.018	2.221
1736	16:14:52	0.000	23.569	0.000	Manual	5893634.018	2.221
1737	16:14:53	0.001	23.569	0.000	Manual	5893634.014	2.221
1738	16:14:54	0.001	23.569	0.000	Manual	5893634.011	2.221
1739	16:14:55	-0.001	23.569	0.000	Manual	5893634.014	2.221
1740	16:14:56	0.002	23.569	0.000	Manual	5893634.007	2.221
1741	16:14:57	0.000	23.569	0.000	Manual	5893634.007	2.221
1742	16:14:58	0.000	23.569	0.000	Manual	5893634.007	2.221
1743	16:14:59	0.001	23.569	0.000	Manual	5893634.004	2.221
1744	16:15:00	0.001	23.569	0.000	Manual	5893634.000	2.221
1745	16:15:01	0.000	23.569	0.000	Manual	5893634.000	2.221
1746	16:15:02	0.001	23.569	0.000	Manual	5893633.997	2.221
1747	16:15:03	0.001	23.569	0.000	Manual	5893633.993	2.221
1748	16:15:04	0.001	23.569	0.000	Manual	5893633.990	2.221
1749	16:15:05	0.000	23.569	0.000	Manual	5893633.990	2.221
1750	16:15:06	0.001	23.569	0.000	Manual	5893633.986	2.221
1751	16:15:07	0.001	23.569	0.000	Manual	5893633.983	2.221
1752	16:15:08	0.001	23.569	0.000	Manual	5893633.979	2.221
1753	16:15:09	0.000	23.569	0.000	Manual	5893633.979	2.221
1754	16:15:10	0.000	23.569	0.000	Manual	5893633.979	2.221
1755	16:15:11	0.001	23.569	0.000	Manual	5893633.976	2.221
1756	16:15:12	0.000	23.569	0.000	Manual	5893633.976	2.221
1757	16:15:13	0.000	23.569	0.000	Manual	5893633.976	2.221
1758	16:15:14	0.001	23.569	0.000	Manual	5893633.972	2.221
1759	16:15:15	0.000	23.569	0.000	Manual	5893633.972	2.221
1760	16:15:16	0.001	23.569	0.000	Manual	5893633.969	2.221
1761	16:15:17	0.001	23.569	0.000	Manual	5893633.965	2.221
1762	16:15:18	0.000	23.569	0.000	Manual	5893633.965	2.221
1763	16:15:19	0.000	23.569	0.000	Manual	5893633.965	2.221
1764	16:15:20	0.001	23.569	0.000	Manual	5893633.962	2.221
1765	16:15:21	0.000	23.569	0.000	Manual	5893633.962	2.221
1766	16:15:22	0.000	23.569	0.000	Manual	5893633.962	2.221
1767	16:15:23	0.001	23.569	0.000	Manual	5893633.958	2.221
1768	16:15:24	0.001	23.569	0.000	Manual	5893633.955	2.221
1769	16:15:25	0.001	23.569	0.000	Manual	5893633.951	2.221
1770	16:15:26	0.000	23.569	0.000	Manual	5893633.951	2.221
1771	16:15:27	0.001	23.569	0.000	Manual	5893633.948	2.221
1772	16:15:28	0.000	23.569	0.000	Manual	5893633.948	2.221
1773	16:15:29	0.001	23.569	0.000	Manual	5893633.944	2.221
1774	16:15:30	0.001	23.569	0.000	Manual	5893633.941	2.221
1775	16:15:31	-0.001	23.569	0.000	Manual	5893633.944	2.221
1776	16:15:32	0.001	23.569	0.000	Manual	5893633.941	2.221
1777	16:15:33	-0.001	23.569	0.000	Manual	5893633.944	2.221
1778	16:15:34	0.001	23.569	0.000	Manual	5893633.941	2.221
1779	16:15:35	0.000	23.569	0.000	Manual	5893633.941	2.221
1780	16:15:36	0.001	23.569	0.000	Manual	5893633.937	2.221
1781	16:15:37	0.000	23.569	0.000	Manual	5893633.937	2.221
1782	16:15:38	0.000	23.569	0.000	Manual	5893633.937	2.221
1783	16:15:39	0.001	23.569	0.000	Manual	5893633.934	2.221
1784	16:15:40	0.001	23.569	0.000	Manual	5893633.930	2.221
1785	16:15:41	-0.001	23.569	0.000	Manual	5893633.934	2.221
1786	16:15:42	0.001	23.569	0.000	Manual	5893633.930	2.221
1787	16:15:43	0.000	23.569	0.000	Manual	5893633.930	2.221
1788	16:15:44	0.000	23.569	0.000	Manual	5893633.930	2.221
1789	16:15:45	0.001	23.569	0.000	Manual	5893633.927	2.221
1790	16:15:46	0.000	23.569	0.000	Manual	5893633.927	2.221
1791	16:15:47	0.001	23.569	0.000	Manual	5893633.923	2.221
1792	16:15:48	0.000	23.569	0.000	Manual	5893633.923	2.221
1793	16:15:49	0.000	23.569	0.000	Manual	5893633.923	2.221
1794	16:15:50	0.000	23.569	0.000	Manual	5893633.923	2.221
1795	16:15:51	0.001	23.569	0.000	Manual	5893633.920	2.221
1796	16:15:52	0.001	23.569	0.000	Manual	5893633.916	2.221
1797	16:15:53	-0.001	23.569	0.000	Manual	5893633.920	2.221
1798	16:15:54	0.000	23.569	0.000	Manual	5893633.920	2.221
1799	16:15:55	-0.001	23.569	0.000	Manual	5893633.923	2.221
1800	16:15:56	0.000	23.569	0.000	Manual	5893633.923	2.221
1801	16:15:57	0.000	23.569	0.000	Manual	5893633.923	2.221
1802	16:15:58	0.000	23.569	0.000	Manual	5893633.923	2.221
1803	16:15:59	0.001	23.813	0.000	Manual	5893633.920	2.221
1804	16:16:00	0.000	24.103	0.000	Manual	5893633.920	2.221
1805	16:16:01	-0.001	24.425	0.000	Manual	5893633.923	2.221
1806	16:16:02	0.000	24.425	0.000	Manual	5893633.923	2.221
1807	16:16:03	0.000	24.425	0.000	Manual	5893633.923	2.221
1808	16:16:04	-0.001	24.425	0.000	Manual	5893633.927	2.221
1809	16:16:05	0.000	24.425	0.000	Manual	5893633.927	2.221
1810	16:16:06	0.000	24.425	0.000	Manual	5893633.927	2.221
1811	16:16:07	-0.001	24.425	0.000	Manual	5893633.930	2.221
1812	16:16:08	0.000	24.425	0.000	Manual	5893633.930	2.221
1813	16:16:09	0.000	24.425	0.000	Manual	5893633.930	2.221
1814	16:16:10	-0.001	24.425	0.000	Manual	5893633.934	2.221
1815	16:16:11	0.000	24.425	0.000	Manual	5893633.934	2.221
1816	16:16:12	-0.001	24.425	0.000	Manual	5893633.937	2.221
1817	16:16:13	-0.000	24.425	0.000	Manual	5893633.937	2.221
1818	16:16:14	0.000	24.425	0.000	Manual	5893633.937	2.221
1819	16:16:15	0.000	24.425	0.000	Manual	5893633.937	2.221
1820	16:16:16	-0.001	24.425	0.000	Manual	5893633.941	2.221
1821	16:16:17	0.000	24.425	0.000	Manual	5893633.941	2.221
1822	16:16:18	0.000	24.425	0.000	Manual	5893633.941	2.221
1823	16:16:19	0.000	24.425	0.000	Manual	5893633.941	2.221
1824	16:16:20	-0.001	24.425	0.000	Manual	5893633.944	2.221
1825	16:16:21	-0.000	24.425	0.000	Manual	5893633.944	2.221
1826	16:16:22	0.000	24.425	0.000	Manual	5893633.944	2.221
1827	16:16:23	0.000	24.425	0.000	Manual	5893633.944	2.221
1828	16:16:24	0.000	24.425	0.000	Manual	5893633.944	2.221
1829	16:16:25	0.000	24.425	0.000	Manual	5893633.944	2.221
1830	16:16:26	0.000	24.425	0.000	Manual	5893633.944	2.221
1831	16:16:27	-0.002	24.425	0.000	Manual	5893633.951	2.221
1832	16:16:28	0.000	24.425	0.000	Manual	5893633.951	2.221
1833	16:16:29	0.000	24.425	0.000	Manual	5893633.951	2.221
1834	16:16:30	0.000	24.425	0.000	Manual	5893633.951	2.221
1835	16:16:31	0.000	24.425	0.000	Manual	5893633.951	2.221
1836	16:16:32	0.000	24.425	0.000	Manual	5893633.951	2.221
1837	16:16:33	0.000	24.425	0.000	Manual	5893633.951	2.221
1838	16:16:34	0.000	24.425	0.000	Manual	5893633.951	2.221
1839	16:16:35	0.000	24.425	0.000	Manual	5893633.951	2.221
1840	16:16:36	-0.001	24.425	0.000	Manual	5893633.955	2.221
1841	16:16:37	0.000	24.425	0.000	Manual	5893633.955	2.221
1842	16:16:38	0.001	24.425	0.000	Manual	5893633.951	2.221
1843	16:16:39	0.000	24.425	0.000	Manual	5893633.951	2.221
1844	16:16:40	0.001	24.425	0.000	Manual	5893633.948	2.221
1845	16:16:41	-0.001	24.425	0.000	Manual	5893633.951	2.221
1846	16:16:42	0.001	24.425	0.000	Manual	5893633.948	2.221
1847	16:16:43	-0.001	24.425	0.000	Manual	5893633.951	2.221
1848	16:16:44	0.000	24.425	0.000	Manual	5893633.951	2.221
1849	16:16:45	0.000	24.425	0.000	Manual	5893633.951	2.221
1850	16:16:46	0.001	24.425	0.000	Manual	5893633.948	2.221
1851	16:16:47	0.000	24.425	0.000	Manual	5893633.948	2.221
1852	16:16:48	0.002	24.425	0.000	Manual	5893633.941	2.221
1853	16:16:49	0.000	24.425	0.000	Manual	5893633.941	2.221
1854	16:16:50	0.000	24.425	0.000	Manual	5893633.941	2.221
1855	16:16:51	0.000	24.425	0.000	Manual	5893633.941	2.221
1856	16:16:52	0.001	24.425	0.000	Manual	5893633.937	2.221
1857	16:16:53	0.000	24.425	0.000	Manual	5893633.937	2.221
1858	16:16:54	0.001	24.425	0.000	Manual	5893633.934	2.221
1859	16:16:55	0.000	24.425	0.000	Manual	5893633.934	2.221
1860	16:16:56	0.000	24.425	0.000	Manual	5893633.934	2.221
1861	16:16:57	0.001	24.425	0.000	Manual	5893633.930	2.221
1862	16:16:58	0.000	24.425	0.000	Manual	5893633.930	2.221
1863	16:16:59	0.000	24.425	0.000	Manual	5893633.930	2.221
1864	16:17:00	0.001	24.425	0.000	Manual	5893633.927	2.221
1865	16:17:01	0.000	24.425	0.000	Manual	5893633.927	2.221
1866	16:17:02	0.001	24.425	0.000	Manual	5893633.923	2.221
1867	16:17:03	0.000	24.425	0.000	Manual	5893633.923	2.221
1868	16:17:04	0.000	24.425	0.000	Manual	5893633.923	2.221
1869	16:17:05	0.001	24.425	0.000	Manual	5893633.920	2.221
1870	16:17:06	0.001	24.425	0.000	Manual	5893633.916	2.221
1871	16:17:07	0.000	24.425	0.000	Manual	5893633.916	2.221
1872	16:17:08	0.000	24.425	0.000	Manual	5893633.916	2.221
1873	16:17:09	0.001	24.425	0.000	Manual	5893633.913	2.221
1874	16:17:10	0.001	24.425	0.000	Manual	5893633.909	2.221
1875	16:17:11	-0.000	24.425	0.000	Manual	5893633.909	2.221
1876	16:17:12	0.001	24.425	0.000	Manual	5893633.906	2.221
1877	16:17:13	0.001	24.425	0.000	Manual	5893633.902	2.221
1878	16:17:14	0.000	24.425	0.000	Manual	5893633.902	2.221
1879	16:17:15	0.000	24.425	0.000	Manual	5893633.902	2.222
1880	16:17:16	0.000	24.425	0.000	Manual	5893633.902	2.222
1881	16:17:17	0.001	24.425	0.000	Manual	5893633.899	2.222
1882	16:17:18	0.000	24.425	0.000	Manual	5893633.899	2.222
1883	16:17:19	0.000	24.425	0.000	Manual	5893633.899	2.222
1884	16:17:20	0.000	24.425	0.000	Manual	5893633.899	2.222
1885	16:17:21	0.001	24.425	0.000	Manual	5893633.895	2.222
1886	16:17:22	0.000	24.425	0.000	Manual	5893633.895	2.222
1887	16:17:23	0.001	24.425	0.000	Manual	5893633.892	2.222
1888	16:17:24	0.001	24.425	0.000	Manual	5893633.888	2.222
1889	16:17:25	0.001	24.425	0.000	Manual	5893633.885	2.222
1890	16:17:26	-0.001	24.425	0.000	Manual	5893633.888	2.222
1891	16:17:27	0.001	24.425	0.000	Manual	5893633.885	2.222
1892	16:17:28	0.001	24.425	0.000	Manual	5893633.881	2.222
1893	16:17:29	0.001	24.425	0.000	Manual	5893633.878	2.222
1894	16:17:30	0.001	24.425	0.000	Manual	5893633.874	2.222
1895	16:17:31	0.001	24.425	0.000	Manual	5893633.871	2.222
1896	16:17:32	-0.001	24.425	0.000	Manual	5893633.874	2.222
1897	16:17:33	0.002	24.425	0.000	Manual	5893633.867	2.222
1898	16:17:34	0.001	24.425	0.000	Manual	5893633.864	2.222
1899	16:17:35	0.001	24.425	0.000	Manual	5893633.860	2.222
1900	16:17:36	0.000	24.425	0.000	Manual	5893633.860	2.222
1901	16:17:37	0.001	24.425	0.000	Manual	5893633.857	2.222
1902	16:17:38	0.001	24.425	0.000	Manual	5893633.853	2.222
1903	16:17:39	0.001	24.425	0.000	Manual	5893633.850	2.222
1904	16:17:40	0.000	24.425	0.000	Manual	5893633.850	2.222
1905	16:17:41	0.001	24.425	0.000	Manual	5893633.846	2.222
1906	16:17:42	0.001	24.425	0.000	Manual	5893633.843	2.222
1907	16:17:43	0.000	24.425	0.000	Manual	5893633.843	2.222
1908	16:17:44	0.001	24.425	0.000	Manual	5893633.839	2.222
1909	16:17:45	0.000	24.425	0.000	Manual	5893633.839	2.222
1910	16:17:46	0.002	24.425	0.000	Manual	5893633.832	2.222
1911	16:17:47	0.001	24.425	0.000	Manual	5893633.829	2.222
1912	16:17:48	0.001	24.425	0.000	Manual	5893633.825	2.222
1913	16:17:49	0.001	24.425	0.000	Manual	5893633.822	2.222
1914	16:17:50	0.001	24.425	0.000	Manual	5893633.818	2.222
1915	16:17:51	0.001	24.425	0.000	Manual	5893633.815	2.222
1916	16:17:52	0.001	24.425	0.000	Manual	5893633.812	2.222
1917	16:17:53	0.001	24.425	0.000	Manual	5893633.808	2.222
1918	16:17:54	0.001	24.425	0.000	Manual	5893633.805	2.222
1919	16:17:55	0.000	24.425	0.000	Manual	5893633.805	2.222
1920	16:17:56	0.002	24.425	0.000	Manual	5893633.798	2.222
1921	16:17:57	0.001	24.425	0.000	Manual	5893633.794	2.222
1922	16:17:58	0.001	24.425	0.000	Manual	5893633.791	2.222
1923	16:17:59	0.000	24.425	0.000	Manual	5893633.791	2.222
1924	16:18:00	0.001	24.425	0.000	Manual	5893633.787	2.222
1925	16:18:01	0.001	24.425	0.000	Manual	5893633.784	2.222
1926	16:18:02	0.001	24.425	0.000	Manual	5893633.780	2.222
1927	16:18:03	0.000	24.425	0.000	Manual	5893633.780	2.222
1928	16:18:04	0.002	24.425	0.000	Manual	5893633.773	2.222
1929	16:18:05	0.001	24.425	0.000	Manual	5893633.770	2.222
1930	16:18:06	0.001	24.425	0.000	Manual	5893633.766	2.222
1931	16:18:07	0.000	24.425	0.000	Manual	5893633.766	2.222
1932	16:18:08	0.000	24.425	0.000	Manual	5893633.766	2.222
1933	16:18:09	0.002	24.425	0.000	Manual	5893633.759	2.222
1934	16:18:10	0.001	24.425	0.000	Manual	5893633.756	2.222
1935	16:18:11	0.001	24.425	0.000	Manual	5893633.752	2.222
1936	16:18:12	0.001	24.425	0.000	Manual	5893633.749	2.222
1937	16:18:13	0.000	24.425	0.000	Manual	5893633.749	2.222
1938	16:18:14	0.001	24.425	0.000	Manual	5893633.745	2.222
1939	16:18:15	0.001	24.425	0.000	Manual	5893633.742	2.222
1940	16:18:16	0.001	24.425	0.000	Manual	5893633.738	2.222
1941	16:18:17	0.000	24.425	0.000	Manual	5893633.738	2.222
1942	16:18:18	0.000	24.425	0.000	Manual	5893633.738	2.222
1943	16:18:19	0.001	24.425	0.000	Manual	5893633.735	2.222
1944	16:18:20	0.001	24.425	0.000	Manual	5893633.731	2.222
1945	16:18:21	0.001	24.425	0.000	Manual	5893633.728	2.222
1946	16:18:22	0.000	24.425	0.000	Manual	5893633.728	2.222
1947	16:18:23	0.002	24.425	0.000	Manual	5893633.721	2.222
1948	16:18:24	0.000	24.425	0.000	Manual	5893633.721	2.222
