	Timestamp	Filtered Rate: CBP	Filtered Rate: F-BsubPc	Source Power: CBP	Source Power: F-BsubPc	Thickness: CBP	Thickness: F-BsubPc	State: CBP	State: F-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: F-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: F-BsubPc
2233	15:26:47	0.001	0.016	22.886	20.950	0.001	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2234	15:26:48	0.002	0.016	22.886	20.950	0.001	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2235	15:26:49	0.001	0.016	22.886	20.950	0.001	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2236	15:26:50	0.001	0.016	22.886	20.950	0.001	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2237	15:26:51	0.001	0.016	22.886	20.950	0.001	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2238	15:26:52	0.001	0.016	22.886	20.950	0.001	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2239	15:26:53	0.001	0.016	22.886	20.950	0.001	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2240	15:26:54	0.002	0.016	22.886	20.950	0.001	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2241	15:26:55	0.001	0.016	22.886	20.950	0.001	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2242	15:26:56	0.001	0.016	22.886	20.950	0.001	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2243	15:26:57	0.002	0.016	22.886	20.950	0.001	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2244	15:26:58	0.001	0.016	22.886	20.950	0.001	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2245	15:26:59	0.001	0.016	22.886	20.950	0.001	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2246	15:27:00	0.002	0.016	22.886	20.950	0.001	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2247	15:27:01	0.002	0.016	22.886	20.950	0.001	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	760
2248	15:27:02	0.001	0.016	22.886	20.950	0.001	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2249	15:27:03	0.001	0.016	22.886	20.950	0.001	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2250	15:27:04	0.002	0.016	22.886	20.950	0.001	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2251	15:27:05	0.001	0.016	22.886	20.950	0.001	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2252	15:27:06	0.002	0.016	22.886	20.950	0.001	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	757
2253	15:27:07	0.001	0.016	22.886	20.950	0.001	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2254	15:27:08	0.002	0.016	22.886	20.950	0.001	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	757
2255	15:27:09	0.001	0.016	22.886	20.950	0.001	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2256	15:27:10	0.002	0.016	22.886	20.950	0.001	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2257	15:27:11	0.001	0.016	22.886	20.950	0.001	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2258	15:27:12	0.001	0.016	22.886	20.950	0.001	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2259	15:27:13	0.003	0.016	22.886	20.950	0.001	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	760
2260	15:27:14	0.001	0.016	22.886	20.950	0.001	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	757
2261	15:27:15	0.002	0.016	22.886	20.950	0.001	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2262	15:27:16	0.002	0.016	22.886	20.950	0.001	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2263	15:27:17	0.001	0.016	22.886	20.950	0.001	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	757
2264	15:27:18	0.002	0.016	22.886	20.950	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	756
2265	15:27:19	0.001	0.016	22.886	20.950	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	757
2266	15:27:20	0.002	0.016	22.886	20.950	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	757
2267	15:27:21	0.001	0.016	22.886	20.950	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	757
2268	15:27:22	0.001	0.016	22.886	20.950	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	757
2269	15:27:23	0.002	0.016	22.886	20.950	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2270	15:27:24	0.002	0.016	22.886	20.950	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2271	15:27:25	0.001	0.016	22.886	20.950	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2272	15:27:26	0.002	0.016	22.886	20.950	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2273	15:27:27	0.002	0.016	22.886	20.950	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2274	15:27:28	0.001	0.016	22.886	20.950	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2275	15:27:29	0.001	0.016	22.886	20.950	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2276	15:27:30	0.002	0.016	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2277	15:27:31	0.001	0.016	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	760
2278	15:27:32	0.001	0.016	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2279	15:27:33	0.002	0.016	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	757
2280	15:27:34	0.002	0.016	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	756
2281	15:27:35	0.001	0.016	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2282	15:27:36	0.001	0.016	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2283	15:27:37	0.001	0.016	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	757
2284	15:27:38	0.002	0.016	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	757
2285	15:27:39	0.002	0.017	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2286	15:27:40	0.002	0.017	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2287	15:27:41	0.001	0.017	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2288	15:27:42	0.002	0.017	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	757
2289	15:27:43	0.001	0.017	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2290	15:27:44	0.002	0.017	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	757
2291	15:27:45	0.001	0.017	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2292	15:27:46	0.001	0.017	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2293	15:27:47	0.002	0.017	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2294	15:27:48	0.002	0.017	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2295	15:27:49	0.001	0.017	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2296	15:27:50	0.002	0.017	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	757
2297	15:27:51	0.002	0.017	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	757
2298	15:27:52	0.001	0.017	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	756
2299	15:27:53	0.002	0.017	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2300	15:27:54	0.002	0.017	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2301	15:27:55	0.001	0.017	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2302	15:27:56	0.002	0.017	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	755
2303	15:27:57	0.003	0.017	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2304	15:27:58	0.001	0.017	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2305	15:27:59	0.002	0.017	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2306	15:28:00	0.001	0.017	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2307	15:28:01	0.002	0.017	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2308	15:28:02	0.001	0.017	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	760
2309	15:28:03	0.001	0.017	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2310	15:28:04	0.002	0.017	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2311	15:28:05	0.003	0.017	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2312	15:28:06	0.001	0.017	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2313	15:28:07	0.002	0.017	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2314	15:28:08	0.002	0.017	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2315	15:28:09	0.001	0.017	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2316	15:28:10	0.003	0.017	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2317	15:28:11	0.001	0.017	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2318	15:28:12	0.002	0.017	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2319	15:28:13	0.003	0.017	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	757
2320	15:28:14	0.001	0.017	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2321	15:28:15	0.001	0.017	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2322	15:28:16	0.002	0.017	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2323	15:28:17	0.001	0.017	22.886	20.900	0.001	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	760
2324	15:28:18	0.002	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	760
2325	15:28:19	0.001	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2326	15:28:20	0.003	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2327	15:28:21	0.001	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2328	15:28:22	0.002	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	761
2329	15:28:23	0.002	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2330	15:28:24	0.002	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	756
2331	15:28:25	0.001	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	757
2332	15:28:26	0.002	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	757
2333	15:28:27	0.001	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2334	15:28:28	0.002	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2335	15:28:29	0.001	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2336	15:28:30	0.002	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2337	15:28:31	0.002	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2338	15:28:32	0.002	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2339	15:28:33	0.002	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2340	15:28:34	0.001	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2341	15:28:35	0.002	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2342	15:28:36	0.001	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2343	15:28:37	0.003	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2344	15:28:38	0.001	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2345	15:28:39	0.002	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2346	15:28:40	0.003	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2347	15:28:41	0.002	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	757
2348	15:28:42	0.002	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2349	15:28:43	0.003	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	757
2350	15:28:44	0.003	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	760
2351	15:28:45	0.002	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2352	15:28:46	0.003	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2353	15:28:47	0.003	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2354	15:28:48	0.002	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2355	15:28:49	0.001	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	757
2356	15:28:50	0.002	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	757
2357	15:28:51	0.002	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	757
2358	15:28:52	0.003	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2359	15:28:53	0.001	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	757
2360	15:28:54	0.003	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2361	15:28:55	0.002	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2362	15:28:56	0.002	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2363	15:28:57	0.002	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	757
2364	15:28:58	0.003	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	757
2365	15:28:59	0.001	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2366	15:29:00	0.003	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2367	15:29:01	0.002	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2368	15:29:02	0.001	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	757
2369	15:29:03	0.001	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2370	15:29:04	0.003	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2371	15:29:05	0.002	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2372	15:29:06	0.002	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2373	15:29:07	0.002	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2374	15:29:08	0.001	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	757
2375	15:29:09	0.002	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2376	15:29:10	0.002	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2377	15:29:11	0.001	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	760
2378	15:29:12	0.002	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2379	15:29:13	0.001	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2380	15:29:14	0.002	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2381	15:29:15	0.001	0.017	22.886	20.900	0.001	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2382	15:29:16	0.002	0.017	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2383	15:29:17	0.001	0.017	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	760
2384	15:29:18	0.002	0.017	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2385	15:29:19	0.001	0.017	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2386	15:29:20	0.002	0.017	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	757
2387	15:29:21	0.002	0.017	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	757
2388	15:29:22	0.001	0.017	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2389	15:29:23	0.002	0.017	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2390	15:29:24	0.001	0.017	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2391	15:29:25	0.002	0.017	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	757
2392	15:29:26	0.002	0.017	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	757
2393	15:29:27	0.001	0.017	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2394	15:29:28	0.002	0.017	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2395	15:29:29	0.001	0.017	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2396	15:29:30	0.002	0.017	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2397	15:29:31	0.002	0.017	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2398	15:29:32	0.001	0.017	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2399	15:29:33	0.002	0.017	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2400	15:29:34	0.001	0.017	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2401	15:29:35	0.002	0.017	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	757
2402	15:29:36	0.001	0.017	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2403	15:29:37	0.003	0.017	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	757
2404	15:29:38	0.001	0.017	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	760
2405	15:29:39	0.002	0.017	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	756
2406	15:29:40	0.001	0.017	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2407	15:29:41	0.002	0.018	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2408	15:29:42	0.001	0.018	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2409	15:29:43	0.002	0.017	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2410	15:29:44	0.002	0.017	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2411	15:29:45	0.002	0.018	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2412	15:29:46	0.002	0.018	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2413	15:29:47	0.003	0.018	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2414	15:29:48	0.001	0.018	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2415	15:29:49	0.002	0.018	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2416	15:29:50	0.001	0.018	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	757
2417	15:29:51	0.002	0.018	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2418	15:29:52	0.002	0.018	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2419	15:29:53	0.002	0.018	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2420	15:29:54	0.003	0.018	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2421	15:29:55	0.002	0.018	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2422	15:29:56	0.002	0.018	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	761
2423	15:29:57	0.002	0.018	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	757
2424	15:29:58	0.002	0.018	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2425	15:29:59	0.003	0.018	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	757
2426	15:30:00	0.002	0.018	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2427	15:30:01	0.002	0.018	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	757
2428	15:30:02	0.003	0.018	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2429	15:30:03	0.002	0.018	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2430	15:30:04	0.003	0.018	22.886	20.900	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2431	15:30:05	0.003	0.018	22.886	20.781	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2432	15:30:06	0.002	0.018	22.886	20.781	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2433	15:30:07	0.002	0.018	22.886	20.781	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2434	15:30:08	0.003	0.018	22.886	20.781	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2435	15:30:09	0.003	0.018	22.886	20.781	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	757
2436	15:30:10	0.002	0.018	22.886	20.781	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2437	15:30:11	0.002	0.018	22.886	20.781	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2438	15:30:12	0.003	0.018	22.886	20.781	0.001	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2439	15:30:13	0.003	0.018	22.886	20.781	0.001	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	757
2440	15:30:14	0.003	0.018	22.886	20.731	0.001	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2441	15:30:15	0.002	0.018	22.886	20.667	0.001	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2442	15:30:16	0.003	0.018	22.886	20.667	0.001	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	756
2443	15:30:17	0.003	0.018	22.886	20.667	0.001	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2444	15:30:18	0.003	0.018	22.886	20.667	0.001	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2445	15:30:19	0.001	0.018	22.886	20.667	0.001	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2446	15:30:20	0.003	0.018	22.886	20.667	0.001	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2447	15:30:21	0.002	0.018	22.886	20.667	0.001	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2448	15:30:22	0.003	0.018	22.886	20.667	0.001	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2449	15:30:23	0.002	0.018	22.886	20.667	0.001	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	761
2450	15:30:24	0.003	0.018	22.886	20.667	0.001	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2451	15:30:25	0.002	0.018	22.886	20.667	0.001	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2452	15:30:26	0.003	0.018	22.886	20.667	0.001	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2453	15:30:27	0.003	0.018	22.886	20.667	0.001	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	757
2454	15:30:28	0.002	0.018	22.886	20.667	0.001	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2455	15:30:29	0.003	0.018	22.886	20.667	0.001	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	761
2456	15:30:30	0.002	0.018	22.886	20.667	0.001	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	758
2457	15:30:31	0.002	0.018	22.886	20.667	0.001	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	759
2458	15:30:32	0.003	0.018	22.886	20.667	0.001	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	758
