	Timestamp	Filtered Rate: Ag	Source Power: Ag	Thickness: Ag	State: Ag	Fundamental  Frequency: Ag	Current Z-Ratio: Ag
2346	12:12:27	0.883	49.056	0.756	Manual	5898706.483	2.151
2347	12:12:28	0.883	49.056	0.757	Manual	5898698.992	2.151
2348	12:12:29	0.874	49.056	0.758	Manual	5898691.508	2.151
2349	12:12:30	0.874	49.056	0.759	Manual	5898684.041	2.151
2350	12:12:31	0.870	49.056	0.760	Manual	5898676.560	2.151
2351	12:12:32	0.878	49.056	0.760	Manual	5898669.086	2.151
2352	12:12:33	0.878	49.056	0.761	Manual	5898661.626	2.151
2353	12:12:34	0.878	49.056	0.762	Manual	5898654.180	2.151
2354	12:12:35	0.878	49.056	0.763	Manual	5898646.713	2.151
2355	12:12:36	0.883	49.056	0.764	Manual	5898639.254	2.151
2356	12:12:37	0.883	49.056	0.765	Manual	5898631.783	2.151
2357	12:12:38	0.878	49.056	0.766	Manual	5898624.309	2.152
2358	12:12:39	0.883	49.056	0.767	Manual	5898616.828	2.152
2359	12:12:40	0.883	49.056	0.767	Manual	5898609.344	2.152
2360	12:12:41	0.887	49.056	0.768	Manual	5898601.867	2.152
2361	12:12:42	0.883	49.056	0.769	Manual	5898594.382	2.152
2362	12:12:43	0.883	49.056	0.770	Manual	5898586.881	2.152
2363	12:12:44	0.887	49.056	0.771	Manual	5898579.403	2.152
2364	12:12:45	0.878	49.056	0.772	Manual	5898571.940	2.152
2365	12:12:46	0.874	49.056	0.773	Manual	5898564.456	2.152
2366	12:12:47	0.878	49.056	0.774	Manual	5898556.968	2.152
2367	12:12:48	0.887	49.056	0.774	Manual	5898549.480	2.153
2368	12:12:49	0.874	49.056	0.775	Manual	5898541.999	2.153
2369	12:12:50	0.883	49.056	0.776	Manual	5898534.525	2.153
2370	12:12:51	0.874	49.056	0.777	Manual	5898527.051	2.153
2371	12:12:52	0.883	49.056	0.778	Manual	5898519.563	2.154
2372	12:12:53	0.883	49.056	0.779	Manual	5898512.086	2.154
2373	12:12:54	0.878	49.056	0.780	Manual	5898504.619	2.154
2374	12:12:55	0.874	49.056	0.781	Manual	5898497.152	2.154
2375	12:12:56	0.882	49.056	0.782	Manual	5898489.675	2.154
2376	12:12:57	0.878	49.056	0.782	Manual	5898482.212	2.155
2377	12:12:58	0.870	49.056	0.783	Manual	5898474.755	2.155
2378	12:12:59	0.882	49.056	0.784	Manual	5898467.302	2.155
2379	12:13:00	0.870	49.056	0.785	Manual	5898459.870	2.155
2380	12:13:01	0.862	49.056	0.786	Manual	5898452.445	2.155
2381	12:13:02	0.866	49.056	0.787	Manual	5898445.010	2.155
2382	12:13:03	0.866	49.056	0.788	Manual	5898437.613	2.155
2383	12:13:04	0.866	49.056	0.789	Manual	5898430.184	2.155
2384	12:13:05	0.870	49.056	0.789	Manual	5898422.780	2.155
2385	12:13:06	0.874	49.056	0.790	Manual	5898415.366	2.155
2386	12:13:07	0.866	49.056	0.791	Manual	5898407.969	2.155
2387	12:13:08	0.866	49.056	0.792	Manual	5898400.572	2.155
2388	12:13:09	0.866	49.056	0.793	Manual	5898393.185	2.155
2389	12:13:10	0.866	49.056	0.794	Manual	5898385.816	2.155
2390	12:13:11	0.870	49.056	0.795	Manual	5898378.447	2.155
2391	12:13:12	0.862	49.056	0.795	Manual	5898371.110	2.155
2392	12:13:13	0.870	49.056	0.796	Manual	5898363.765	2.155
2393	12:13:14	0.862	49.056	0.797	Manual	5898356.431	2.155
2394	12:13:15	0.862	49.056	0.798	Manual	5898349.090	2.155
2395	12:13:16	0.866	49.056	0.799	Manual	5898341.759	2.155
2396	12:13:17	0.866	49.056	0.800	Manual	5898334.439	2.155
2397	12:13:18	0.854	49.056	0.801	Manual	5898327.129	2.155
2398	12:13:19	0.854	49.056	0.801	Manual	5898319.837	2.155
2399	12:13:20	0.854	49.056	0.802	Manual	5898312.562	2.155
2400	12:13:21	0.846	49.056	0.803	Manual	5898305.326	2.155
2401	12:13:22	0.850	49.056	0.804	Manual	5898298.096	2.155
2402	12:13:23	0.850	49.056	0.805	Manual	5898290.884	2.155
2403	12:13:24	0.850	49.056	0.806	Manual	5898283.683	2.155
2404	12:13:25	0.846	49.056	0.807	Manual	5898276.499	2.155
2405	12:13:26	0.846	49.056	0.807	Manual	5898269.315	2.155
2406	12:13:27	0.841	49.056	0.808	Manual	5898262.141	2.155
2407	12:13:28	0.846	49.056	0.809	Manual	5898254.978	2.155
2408	12:13:29	0.846	49.056	0.810	Manual	5898247.801	2.155
2409	12:13:30	0.833	49.056	0.811	Manual	5898240.652	2.155
2410	12:13:31	0.837	49.056	0.812	Manual	5898233.486	2.155
2411	12:13:32	0.833	49.056	0.812	Manual	5898226.337	2.155
2412	12:13:33	0.841	49.056	0.813	Manual	5898219.170	2.155
2413	12:13:34	0.841	49.056	0.814	Manual	5898211.997	2.155
2414	12:13:35	0.837	49.056	0.815	Manual	5898204.827	2.155
2415	12:13:36	0.841	49.056	0.816	Manual	5898197.674	2.155
2416	12:13:37	0.837	49.056	0.817	Manual	5898190.511	2.155
2417	12:13:38	0.829	49.056	0.818	Manual	5898183.397	2.155
2418	12:13:39	0.846	49.056	0.818	Manual	5898176.276	2.155
2419	12:13:40	0.833	49.056	0.819	Manual	5898169.172	2.155
2420	12:13:41	0.837	49.056	0.820	Manual	5898162.044	2.155
2421	12:13:42	0.841	49.056	0.821	Manual	5898154.891	2.155
2422	12:13:43	0.841	49.056	0.822	Manual	5898147.760	2.155
2423	12:13:44	0.841	49.056	0.823	Manual	5898140.607	2.155
2424	12:13:45	0.841	49.056	0.823	Manual	5898133.444	2.155
2425	12:13:46	0.841	49.056	0.824	Manual	5898126.260	2.155
2426	12:13:47	0.854	49.056	0.825	Manual	5898119.055	2.155
2427	12:13:48	0.846	49.056	0.826	Manual	5898111.850	2.155
2428	12:13:49	0.854	49.056	0.827	Manual	5898104.621	2.155
2429	12:13:50	0.858	49.056	0.828	Manual	5898097.381	2.155
2430	12:13:51	0.854	49.056	0.828	Manual	5898090.117	2.155
2431	12:13:52	0.854	49.056	0.829	Manual	5898084.075	2.155
2432	12:13:53	0.854	49.056	0.830	Manual	5898076.835	2.155
2433	12:13:54	0.841	49.056	0.831	Manual	5898069.595	2.155
2434	12:13:55	0.850	49.056	0.832	Manual	5898062.352	2.155
2435	12:13:56	0.854	49.056	0.833	Manual	5898055.077	2.155
2436	12:13:57	0.850	49.056	0.833	Manual	5898047.816	2.155
2437	12:13:58	0.862	49.056	0.834	Manual	5898040.534	2.155
2438	12:13:59	0.858	49.056	0.835	Manual	5898033.238	2.155
2439	12:14:00	0.858	49.056	0.836	Manual	5898025.925	2.155
2440	12:14:01	0.862	49.056	0.837	Manual	5898018.591	2.155
2441	12:14:02	0.862	49.056	0.838	Manual	5898011.257	2.155
2442	12:14:03	0.874	49.056	0.839	Manual	5898003.902	2.155
2443	12:14:04	0.870	49.056	0.839	Manual	5897996.536	2.155
2444	12:14:05	0.866	49.056	0.840	Manual	5897989.164	2.155
2445	12:14:06	0.874	49.056	0.841	Manual	5897981.781	2.155
2446	12:14:07	0.874	49.056	0.842	Manual	5897974.398	2.155
2447	12:14:08	0.870	49.056	0.843	Manual	5897966.987	2.156
2448	12:14:09	0.883	49.056	0.844	Manual	5897959.583	2.156
2449	12:14:10	0.874	49.056	0.845	Manual	5897952.158	2.156
2450	12:14:11	0.878	49.056	0.846	Manual	5897944.712	2.156
2451	12:14:12	0.878	49.056	0.846	Manual	5897937.273	2.156
2452	12:14:13	0.878	49.056	0.847	Manual	5897929.823	2.156
2453	12:14:14	0.878	49.056	0.848	Manual	5897922.381	2.156
2454	12:14:15	0.874	49.056	0.849	Manual	5897914.917	2.156
2455	12:14:16	0.870	49.056	0.850	Manual	5897907.444	2.156
2456	12:14:17	0.891	49.056	0.851	Manual	5897899.963	2.156
2457	12:14:18	0.874	49.056	0.852	Manual	5897892.503	2.156
2458	12:14:19	0.887	49.056	0.853	Manual	5897885.109	2.156
2459	12:14:20	0.883	49.056	0.853	Manual	5897877.614	2.156
2460	12:14:21	0.874	49.056	0.854	Manual	5897870.095	2.156
2461	12:14:22	0.878	49.056	0.855	Manual	5897862.576	2.156
2462	12:14:23	0.883	49.056	0.856	Manual	5897855.032	2.156
2463	12:14:24	0.887	49.056	0.857	Manual	5897847.482	2.156
2464	12:14:25	0.891	49.056	0.858	Manual	5897839.934	2.156
2465	12:14:26	0.883	49.163	0.859	Manual	5897832.405	2.156
2466	12:14:27	0.891	49.697	0.860	Manual	5897824.833	2.156
2467	12:14:28	0.887	50.021	0.861	Manual	5897817.296	2.156
2468	12:14:29	0.891	50.021	0.861	Manual	5897809.742	2.156
2469	12:14:30	0.887	50.021	0.862	Manual	5897802.160	2.156
2470	12:14:31	0.907	50.021	0.863	Manual	5897794.508	2.156
2471	12:14:32	0.911	50.021	0.864	Manual	5897786.779	2.156
2472	12:14:33	0.911	50.021	0.865	Manual	5897779.026	2.156
2473	12:14:34	0.924	50.021	0.866	Manual	5897771.199	2.156
2474	12:14:35	0.928	50.021	0.867	Manual	5897763.320	2.156
2475	12:14:36	0.936	50.021	0.868	Manual	5897755.375	2.156
2476	12:14:37	0.948	50.021	0.869	Manual	5897747.447	2.156
2477	12:14:38	0.948	50.021	0.870	Manual	5897739.386	2.156
2478	12:14:39	0.952	50.021	0.871	Manual	5897731.291	2.156
2479	12:14:40	0.956	50.021	0.872	Manual	5897723.146	2.156
2480	12:14:41	0.965	50.021	0.873	Manual	5897714.981	2.156
2481	12:14:42	0.969	50.021	0.874	Manual	5897706.763	2.156
2482	12:14:43	0.969	50.021	0.874	Manual	5897698.511	2.156
2483	12:14:44	0.981	50.021	0.875	Manual	5897690.220	2.156
2484	12:14:45	0.981	50.021	0.876	Manual	5897681.897	2.156
2485	12:14:46	0.985	50.021	0.877	Manual	5897673.529	2.156
2486	12:14:47	0.993	50.021	0.878	Manual	5897665.116	2.156
2487	12:14:48	0.989	50.021	0.879	Manual	5897656.671	2.156
2488	12:14:49	0.997	50.021	0.880	Manual	5897648.188	2.156
2489	12:14:50	0.997	50.021	0.881	Manual	5897639.677	2.156
2490	12:14:51	1.002	50.021	0.882	Manual	5897631.134	2.157
2491	12:14:52	1.006	50.021	0.883	Manual	5897622.557	2.157
2492	12:14:53	1.018	50.021	0.884	Manual	5897613.944	2.157
2493	12:14:54	1.018	50.021	0.885	Manual	5897605.307	2.157
2494	12:14:55	1.018	50.021	0.886	Manual	5897596.636	2.157
2495	12:14:56	1.026	50.021	0.887	Manual	5897587.936	2.157
2496	12:14:57	1.022	50.021	0.889	Manual	5897579.219	2.157
2497	12:14:58	1.026	50.021	0.890	Manual	5897570.491	2.157
2498	12:14:59	1.038	50.021	0.891	Manual	5897561.722	2.157
2499	12:15:00	1.030	50.021	0.892	Manual	5897552.952	2.157
2500	12:15:01	1.030	50.021	0.893	Manual	5897544.158	2.157
2501	12:15:02	1.030	50.021	0.894	Manual	5897535.364	2.157
2502	12:15:03	1.034	50.021	0.895	Manual	5897526.538	2.157
2503	12:15:04	1.047	50.021	0.896	Manual	5897517.682	2.157
2504	12:15:05	1.047	50.021	0.897	Manual	5897508.800	2.157
2505	12:15:06	1.038	50.021	0.898	Manual	5897499.933	2.157
2506	12:15:07	1.051	50.021	0.899	Manual	5897491.020	2.157
2507	12:15:08	1.051	50.021	0.900	Manual	5897482.114	2.157
2508	12:15:09	1.047	50.021	0.901	Manual	5897473.149	2.157
2509	12:15:10	1.055	50.021	0.902	Manual	5897464.181	2.157
2510	12:15:11	1.063	50.021	0.903	Manual	5897455.188	2.157
2511	12:15:12	1.055	50.021	0.904	Manual	5897446.198	2.157
2512	12:15:13	1.059	50.021	0.905	Manual	5897437.187	2.157
2513	12:15:14	1.059	50.021	0.906	Manual	5897428.166	2.157
2514	12:15:15	1.059	50.021	0.907	Manual	5897419.131	2.157
2515	12:15:16	1.067	50.021	0.908	Manual	5897410.068	2.157
2516	12:15:17	1.063	50.021	0.909	Manual	5897400.995	2.157
2517	12:15:18	1.067	50.021	0.911	Manual	5897391.901	2.157
2518	12:15:19	1.080	50.021	0.912	Manual	5897382.803	2.157
2519	12:15:20	1.067	50.021	0.913	Manual	5897373.708	2.157
2520	12:15:21	1.067	50.021	0.914	Manual	5897364.583	2.157
2521	12:15:22	1.075	50.021	0.915	Manual	5897355.439	2.157
2522	12:15:23	1.084	50.021	0.916	Manual	5897346.282	2.157
2523	12:15:24	1.075	50.021	0.917	Manual	5897337.149	2.157
2524	12:15:25	1.071	50.021	0.918	Manual	5897328.003	2.157
2525	12:15:26	1.080	50.021	0.919	Manual	5897318.877	2.157
2526	12:15:27	1.067	50.021	0.920	Manual	5897309.734	2.157
2527	12:15:28	1.075	50.021	0.921	Manual	5897300.618	2.157
2528	12:15:29	1.071	50.021	0.922	Manual	5897291.524	2.157
2529	12:15:30	1.075	50.021	0.923	Manual	5897282.409	2.157
2530	12:15:31	1.071	50.021	0.924	Manual	5897273.318	2.158
2531	12:15:32	1.067	50.021	0.926	Manual	5897264.237	2.158
2532	12:15:33	1.071	50.021	0.927	Manual	5897255.153	2.158
2533	12:15:34	1.067	50.021	0.928	Manual	5897246.070	2.158
2534	12:15:35	1.055	50.021	0.929	Manual	5897236.996	2.158
2535	12:15:36	1.071	50.021	0.930	Manual	5897227.930	2.158
2536	12:15:37	1.067	50.021	0.931	Manual	5897218.839	2.158
2537	12:15:38	1.075	50.021	0.932	Manual	5897209.748	2.158
2538	12:15:39	1.080	50.021	0.933	Manual	5897200.636	2.158
2539	12:15:40	1.084	50.021	0.934	Manual	5897191.514	2.158
2540	12:15:41	1.080	50.021	0.935	Manual	5897182.343	2.158
2541	12:15:42	1.071	50.021	0.936	Manual	5897173.178	2.158
2542	12:15:43	1.080	50.021	0.937	Manual	5897163.993	2.158
2543	12:15:44	1.080	50.021	0.938	Manual	5897154.822	2.158
2544	12:15:45	1.088	50.021	0.939	Manual	5897145.616	2.158
2545	12:15:46	1.088	50.021	0.941	Manual	5897136.637	2.158
2546	12:15:47	1.092	50.021	0.942	Manual	5897127.406	2.158
2547	12:15:48	1.084	50.021	0.943	Manual	5897118.176	2.158
2548	12:15:49	1.084	50.021	0.944	Manual	5897108.938	2.158
2549	12:15:50	1.080	50.021	0.945	Manual	5897099.697	2.158
2550	12:15:51	1.088	50.021	0.946	Manual	5897090.449	2.158
2551	12:15:52	1.092	50.021	0.947	Manual	5897081.208	2.158
2552	12:15:53	1.084	50.021	0.948	Manual	5897071.956	2.158
2553	12:15:54	1.084	50.021	0.949	Manual	5897062.691	2.158
2554	12:15:55	1.084	50.021	0.950	Manual	5897053.443	2.158
2555	12:15:56	1.088	50.021	0.951	Manual	5897044.174	2.158
2556	12:15:57	1.088	50.021	0.952	Manual	5897034.943	2.158
2557	12:15:58	1.088	50.021	0.954	Manual	5897025.716	2.158
2558	12:15:59	1.080	50.021	0.955	Manual	5897016.507	2.158
2559	12:16:00	1.080	50.021	0.956	Manual	5897007.276	2.158
2560	12:16:01	1.088	50.021	0.957	Manual	5896998.035	2.158
2561	12:16:02	1.084	50.021	0.958	Manual	5896988.815	2.158
2562	12:16:03	1.088	50.021	0.959	Manual	5896979.577	2.158
2563	12:16:04	1.084	50.021	0.960	Manual	5896970.424	2.158
2564	12:16:05	1.088	50.021	0.961	Manual	5896961.197	2.158
2565	12:16:06	1.088	50.021	0.962	Manual	5896951.945	2.158
2566	12:16:07	1.084	50.021	0.963	Manual	5896942.700	2.158
2567	12:16:08	1.084	50.021	0.964	Manual	5896933.459	2.159
2568	12:16:09	1.080	50.021	0.966	Manual	5896924.225	2.159
2569	12:16:10	1.092	50.021	0.967	Manual	5896914.967	2.159
2570	12:16:11	1.088	50.021	0.968	Manual	5896905.691	2.159
2571	12:16:12	1.092	50.021	0.969	Manual	5896896.415	2.159
2572	12:16:13	1.096	50.021	0.970	Manual	5896887.135	2.159
2573	12:16:14	1.092	50.021	0.971	Manual	5896877.849	2.159
2574	12:16:15	1.096	50.021	0.972	Manual	5896868.549	2.159
2575	12:16:16	1.080	50.021	0.973	Manual	5896859.248	2.159
2576	12:16:17	1.096	50.021	0.974	Manual	5896849.948	2.159
2577	12:16:18	1.084	50.021	0.975	Manual	5896840.644	2.159
2578	12:16:19	1.088	50.021	0.976	Manual	5896831.340	2.159
2579	12:16:20	1.092	50.021	0.978	Manual	5896822.053	2.159
2580	12:16:21	1.096	50.021	0.979	Manual	5896812.774	2.159
2581	12:16:22	1.092	50.021	0.980	Manual	5896803.550	2.159
2582	12:16:23	1.088	50.021	0.981	Manual	5896794.274	2.159
2583	12:16:24	1.088	50.021	0.982	Manual	5896785.016	2.159
2584	12:16:25	1.088	50.021	0.983	Manual	5896775.761	2.159
2585	12:16:26	1.084	50.021	0.984	Manual	5896766.509	2.159
2586	12:16:27	1.084	50.021	0.985	Manual	5896757.275	2.159
2587	12:16:28	1.092	50.021	0.986	Manual	5896748.024	2.159
2588	12:16:29	1.088	50.021	0.987	Manual	5896738.779	2.159
2589	12:16:30	1.088	50.021	0.988	Manual	5896729.531	2.159
2590	12:16:31	1.096	50.021	0.989	Manual	5896720.269	2.159
2591	12:16:32	1.088	50.021	0.991	Manual	5896711.018	2.159
2592	12:16:33	1.088	50.021	0.992	Manual	5896701.770	2.159
2593	12:16:34	1.084	50.021	0.993	Manual	5896692.501	2.159
2594	12:16:35	1.071	50.021	0.994	Manual	5896683.274	2.159
2595	12:16:36	1.084	50.021	0.995	Manual	5896674.050	2.159
2596	12:16:37	1.075	50.021	0.996	Manual	5896664.823	2.159
2597	12:16:38	1.092	50.021	0.997	Manual	5896655.589	2.159
2598	12:16:39	1.088	50.021	0.998	Manual	5896646.369	2.159
2599	12:16:40	1.084	50.021	0.999	Manual	5896637.135	2.159
2600	12:16:41	1.088	50.021	0.000	Manual	5896627.894	2.159
2601	12:16:42	1.088	50.021	0.001	Manual	5896618.670	2.159
2602	12:16:43	1.071	49.914	0.002	Manual	5896609.499	2.159
2603	12:16:44	1.092	49.494	0.004	Manual	5896600.296	2.159
2604	12:16:45	1.080	48.753	0.005	Manual	5896591.087	2.159
2605	12:16:46	1.071	48.477	0.006	Manual	5896581.888	2.159
2606	12:16:47	1.063	48.274	0.007	Manual	5896572.758	2.159
2607	12:16:48	1.059	47.996	0.008	Manual	5896563.723	2.159
2608	12:16:49	1.043	47.996	0.009	Manual	5896554.835	2.159
2609	12:16:50	1.026	47.996	0.010	Manual	5896546.083	2.159
2610	12:16:51	0.997	47.996	0.011	Manual	5896537.498	2.159
2611	12:16:52	0.985	47.996	0.012	Manual	5896529.068	2.159
2612	12:16:53	0.965	47.996	0.013	Manual	5896520.794	2.159
2613	12:16:54	0.952	47.996	0.014	Manual	5896512.656	2.159
2614	12:16:55	0.932	47.996	0.015	Manual	5896504.659	2.159
2615	12:16:56	0.919	47.996	0.016	Manual	5896496.783	2.159
2616	12:16:57	0.907	47.996	0.017	Manual	5896488.995	2.159
2617	12:16:58	0.895	47.996	0.018	Manual	5896481.322	2.159
2618	12:16:59	0.878	47.996	0.018	Manual	5896473.747	2.159
2619	12:17:00	0.870	47.996	0.019	Manual	5896466.263	2.159
2620	12:17:01	0.866	47.996	0.020	Manual	5896458.869	2.159
2621	12:17:02	0.850	47.996	0.021	Manual	5896451.577	2.159
2622	12:17:03	0.837	47.996	0.022	Manual	5896444.361	2.159
2623	12:17:04	0.833	47.996	0.023	Manual	5896437.209	2.159
2624	12:17:05	0.829	47.996	0.024	Manual	5896430.133	2.159
2625	12:17:06	0.813	47.996	0.024	Manual	5896423.131	2.159
2626	12:17:07	0.817	47.996	0.025	Manual	5896416.177	2.159
2627	12:17:08	0.809	47.996	0.026	Manual	5896409.297	2.159
2628	12:17:09	0.800	47.996	0.027	Manual	5896402.487	2.159
2629	12:17:10	0.784	47.996	0.028	Manual	5896395.736	2.159
2630	12:17:11	0.780	47.996	0.028	Manual	5896389.027	2.159
2631	12:17:12	0.780	47.996	0.029	Manual	5896382.356	2.159
2632	12:17:13	0.772	47.996	0.030	Manual	5896375.759	2.159
2633	12:17:14	0.768	47.996	0.031	Manual	5896369.186	2.159
2634	12:17:15	0.768	47.996	0.031	Manual	5896362.659	2.159
2635	12:17:16	0.763	47.996	0.032	Manual	5896356.180	2.159
2636	12:17:17	0.747	47.996	0.033	Manual	5896349.758	2.159
2637	12:17:18	0.759	47.996	0.034	Manual	5896343.349	2.159
2638	12:17:19	0.755	47.996	0.035	Manual	5896336.972	2.159
2639	12:17:20	0.739	47.996	0.035	Manual	5896330.640	2.159
2640	12:17:21	0.743	47.996	0.036	Manual	5896324.312	2.159
2641	12:17:22	0.731	47.996	0.037	Manual	5896318.022	2.159
2642	12:17:23	0.731	47.996	0.037	Manual	5896311.760	2.159
2643	12:17:24	0.735	47.996	0.038	Manual	5896305.512	2.159
2644	12:17:25	0.735	47.996	0.039	Manual	5896299.302	2.159
2645	12:17:26	0.731	47.996	0.040	Manual	5896293.113	2.159
2646	12:17:27	0.722	47.996	0.040	Manual	5896286.942	2.159
2647	12:17:28	0.722	47.996	0.041	Manual	5896280.789	2.159
2648	12:17:29	0.714	47.996	0.042	Manual	5896274.677	2.159
2649	12:17:30	0.722	47.996	0.043	Manual	5896268.565	2.159
2650	12:17:31	0.722	47.996	0.043	Manual	5896262.506	2.159
2651	12:17:32	0.710	47.996	0.044	Manual	5896256.467	2.159
2652	12:17:33	0.710	47.996	0.045	Manual	5896250.443	2.159
2653	12:17:34	0.706	47.996	0.045	Manual	5896244.436	2.159
2654	12:17:35	0.698	47.996	0.046	Manual	5896238.449	2.159
2655	12:17:36	0.710	47.996	0.047	Manual	5896232.470	2.159
2656	12:17:37	0.698	47.996	0.048	Manual	5896226.502	2.159
2657	12:17:38	0.702	47.996	0.048	Manual	5896220.568	2.159
2658	12:17:39	0.690	47.996	0.049	Manual	5896214.659	2.159
2659	12:17:40	0.690	47.996	0.050	Manual	5896208.764	2.159
2660	12:17:41	0.698	47.996	0.050	Manual	5896202.879	2.159
2661	12:17:42	0.681	47.996	0.051	Manual	5896197.029	2.159
2662	12:17:43	0.690	47.996	0.052	Manual	5896191.186	2.159
2663	12:17:44	0.681	47.996	0.052	Manual	5896185.347	2.159
2664	12:17:45	0.685	47.996	0.053	Manual	5896179.500	2.159
2665	12:17:46	0.681	47.996	0.054	Manual	5896173.685	2.159
2666	12:17:47	0.685	47.996	0.054	Manual	5896167.870	2.159
2667	12:17:48	0.681	47.996	0.055	Manual	5896162.059	2.159
2668	12:17:49	0.677	47.996	0.056	Manual	5896156.272	2.159
2669	12:17:50	0.681	47.996	0.056	Manual	5896150.467	2.159
2670	12:17:51	0.677	47.996	0.057	Manual	5896144.677	2.159
2671	12:17:52	0.685	47.996	0.058	Manual	5896138.883	2.159
2672	12:17:53	0.677	47.996	0.058	Manual	5896133.117	2.159
2673	12:17:54	0.677	47.996	0.059	Manual	5896127.361	2.159
2674	12:17:55	0.681	47.996	0.060	Manual	5896121.613	2.159
2675	12:17:56	0.718	47.996	0.061	Manual	5896115.857	2.159
2676	12:17:57	0.673	47.996	0.061	Manual	5896110.178	2.159
2677	12:17:58	0.669	47.996	0.062	Manual	5896104.458	2.159
2678	12:17:59	0.669	47.996	0.063	Manual	5896098.751	2.159
2679	12:18:00	0.657	47.996	0.063	Manual	5896093.044	2.159
2680	12:18:01	0.669	47.996	0.064	Manual	5896087.348	2.159
2681	12:18:02	0.661	47.996	0.065	Manual	5896081.649	2.159
2682	12:18:03	0.673	47.996	0.065	Manual	5896075.942	2.159
2683	12:18:04	0.665	47.996	0.066	Manual	5896070.256	2.159
2684	12:18:05	0.665	47.890	0.067	Manual	5896064.602	2.159
2685	12:18:06	0.661	47.469	0.067	Manual	5896058.934	2.159
2686	12:18:07	0.665	46.671	0.068	Manual	5896053.290	2.159
2687	12:18:08	0.661	45.896	0.069	Manual	5896047.642	2.159
2688	12:18:09	0.657	45.896	0.069	Manual	5896042.034	2.159
2689	12:18:10	0.649	45.896	0.070	Manual	5896036.488	2.159
2690	12:18:11	0.628	45.896	0.070	Manual	5896031.057	2.159
2691	12:18:12	0.620	45.896	0.071	Manual	5896025.745	2.159
2692	12:18:13	0.608	45.896	0.072	Manual	5896020.548	2.159
2693	12:18:14	0.591	45.896	0.072	Manual	5896015.449	2.159
2694	12:18:15	0.579	45.896	0.073	Manual	5896010.448	2.159
2695	12:18:16	0.575	45.896	0.073	Manual	5896005.537	2.159
2696	12:18:17	0.575	45.896	0.074	Manual	5896000.700	2.159
2697	12:18:18	0.558	45.896	0.075	Manual	5895995.958	2.159
2698	12:18:19	0.546	45.896	0.075	Manual	5895991.274	2.159
2699	12:18:20	0.534	45.896	0.076	Manual	5895986.657	2.159
2700	12:18:21	0.534	45.896	0.076	Manual	5895982.106	2.159
2701	12:18:22	0.521	45.896	0.077	Manual	5895977.615	2.159
2702	12:18:23	0.517	45.896	0.077	Manual	5895973.180	2.159
2703	12:18:24	0.513	45.896	0.078	Manual	5895968.772	2.159
2704	12:18:25	0.501	45.896	0.078	Manual	5895964.428	2.159
2705	12:18:26	0.501	45.896	0.079	Manual	5895960.160	2.159
2706	12:18:27	0.488	45.896	0.079	Manual	5895955.944	2.159
2707	12:18:28	0.484	45.896	0.080	Manual	5895951.792	2.159
2708	12:18:29	0.480	45.896	0.080	Manual	5895947.681	2.159
2709	12:18:30	0.476	45.896	0.081	Manual	5895943.623	2.159
2710	12:18:31	0.464	45.896	0.081	Manual	5895939.617	2.159
2711	12:18:32	0.452	45.896	0.082	Manual	5895935.650	2.159
2712	12:18:33	0.464	45.896	0.082	Manual	5895931.710	2.159
2713	12:18:34	0.456	45.896	0.083	Manual	5895927.813	2.159
2714	12:18:35	0.460	45.896	0.083	Manual	5895923.947	2.159
2715	12:18:36	0.452	45.896	0.084	Manual	5895920.136	2.159
2716	12:18:37	0.443	45.896	0.084	Manual	5895916.350	2.159
2717	12:18:38	0.443	45.896	0.084	Manual	5895912.593	2.159
2718	12:18:39	0.435	45.896	0.085	Manual	5895908.866	2.159
2719	12:18:40	0.431	45.896	0.085	Manual	5895905.161	2.159
2720	12:18:41	0.439	45.896	0.086	Manual	5895901.483	2.159
2721	12:18:42	0.423	45.896	0.086	Manual	5895897.844	2.159
2722	12:18:43	0.427	45.896	0.087	Manual	5895894.219	2.159
2723	12:18:44	0.419	45.896	0.087	Manual	5895890.611	2.159
2724	12:18:45	0.423	45.896	0.087	Manual	5895887.021	2.159
2725	12:18:46	0.415	45.896	0.088	Manual	5895883.444	2.159
2726	12:18:47	0.415	45.896	0.088	Manual	5895879.868	2.159
2727	12:18:48	0.415	45.896	0.089	Manual	5895876.323	2.159
2728	12:18:49	0.415	45.896	0.089	Manual	5895872.785	2.159
2729	12:18:50	0.415	45.896	0.089	Manual	5895869.265	2.159
2730	12:18:51	0.410	45.896	0.090	Manual	5895865.762	2.159
2731	12:18:52	0.406	45.896	0.090	Manual	5895862.277	2.159
2732	12:18:53	0.406	45.896	0.091	Manual	5895858.802	2.159
2733	12:18:54	0.410	45.896	0.091	Manual	5895855.341	2.159
2734	12:18:55	0.402	45.896	0.092	Manual	5895851.904	2.159
2735	12:18:56	0.402	45.896	0.092	Manual	5895848.488	2.159
2736	12:18:57	0.402	45.896	0.092	Manual	5895845.073	2.159
2737	12:18:58	0.398	45.896	0.093	Manual	5895841.682	2.159
2738	12:18:59	0.394	45.896	0.093	Manual	5895838.283	2.159
2739	12:19:00	0.394	45.896	0.094	Manual	5895834.917	2.159
2740	12:19:01	0.394	45.896	0.094	Manual	5895831.547	2.159
2741	12:19:02	0.398	45.896	0.094	Manual	5895828.187	2.159
2742	12:19:03	0.394	45.896	0.095	Manual	5895824.831	2.159
