0.000E+0	0.000E+0	4.162E-7	1.279E-6	1.572E-7	-1.827E-7	6.218E-7	2.719E-7	1.691E-7	3.601E-7	-7.517E-7	-7.194E-7	-1.903E-7	8.808E-7	-1.448E-6	6.515E-7	1.504E-7	2.497E-7	-1.280E-6	7.500E-7	7.704E-7	1.332E-6	9.845E-7	6.719E-7	-2.633E-7	2.158E-7	1.911E-7	7.313E-7
0.000E+0	0.000E+0	4.074E-7	1.252E-6	1.538E-7	-1.788E-7	6.087E-7	2.661E-7	1.655E-7	3.526E-7	-7.359E-7	-7.043E-7	-1.863E-7	8.623E-7	-1.418E-6	6.378E-7	1.472E-7	2.445E-7	-1.253E-6	7.342E-7	7.542E-7	1.304E-6	9.638E-7	6.577E-7	-2.578E-7	2.112E-7	1.871E-7	7.159E-7
0.000E+0	0.000E+0	3.990E-7	1.226E-6	1.507E-7	-1.751E-7	5.961E-7	2.606E-7	1.621E-7	3.453E-7	-7.207E-7	-6.897E-7	-1.824E-7	8.445E-7	-1.389E-6	6.246E-7	1.442E-7	2.394E-7	-1.227E-6	7.190E-7	7.387E-7	1.277E-6	9.439E-7	6.442E-7	-2.525E-7	2.069E-7	1.832E-7	7.012E-7
0.000E+0	0.000E+0	3.910E-7	1.202E-6	1.476E-7	-1.716E-7	5.841E-7	2.554E-7	1.588E-7	3.383E-7	-7.062E-7	-6.758E-7	-1.787E-7	8.274E-7	-1.360E-6	6.120E-7	1.412E-7	2.346E-7	-1.202E-6	7.045E-7	7.237E-7	1.251E-6	9.249E-7	6.312E-7	-2.474E-7	2.027E-7	1.795E-7	6.870E-7
0.000E+0	0.000E+0	3.832E-7	1.178E-6	1.447E-7	-1.682E-7	5.725E-7	2.503E-7	1.557E-7	3.316E-7	-6.922E-7	-6.624E-7	-1.752E-7	8.111E-7	-1.334E-6	5.999E-7	1.384E-7	2.300E-7	-1.179E-6	6.906E-7	7.094E-7	1.226E-6	9.065E-7	6.187E-7	-2.425E-7	1.987E-7	1.760E-7	6.734E-7
0.000E+0	0.000E+0	3.758E-7	1.155E-6	1.419E-7	-1.649E-7	5.614E-7	2.455E-7	1.527E-7	3.252E-7	-6.787E-7	-6.496E-7	-1.718E-7	7.953E-7	-1.308E-6	5.882E-7	1.358E-7	2.255E-7	-1.156E-6	6.772E-7	6.956E-7	1.203E-6	8.889E-7	6.066E-7	-2.378E-7	1.948E-7	1.726E-7	6.603E-7
0.000E+0	0.000E+0	3.686E-7	1.133E-6	1.392E-7	-1.618E-7	5.507E-7	2.408E-7	1.498E-7	3.190E-7	-6.658E-7	-6.372E-7	-1.685E-7	7.802E-7	-1.283E-6	5.770E-7	1.332E-7	2.212E-7	-1.134E-6	6.643E-7	6.824E-7	1.180E-6	8.720E-7	5.951E-7	-2.332E-7	1.911E-7	1.693E-7	6.478E-7
0.000E+0	0.000E+0	3.618E-7	1.112E-6	1.366E-7	-1.588E-7	5.404E-7	2.363E-7	1.470E-7	3.130E-7	-6.534E-7	-6.253E-7	-1.654E-7	7.656E-7	-1.259E-6	5.663E-7	1.307E-7	2.171E-7	-1.113E-6	6.518E-7	6.696E-7	1.158E-6	8.557E-7	5.840E-7	-2.289E-7	1.876E-7	1.661E-7	6.356E-7
0.000E+0	0.000E+0	3.551E-7	1.091E-6	1.341E-7	-1.558E-7	5.305E-7	2.319E-7	1.443E-7	3.073E-7	-6.414E-7	-6.138E-7	-1.623E-7	7.515E-7	-1.236E-6	5.559E-7	1.283E-7	2.131E-7	-1.092E-6	6.399E-7	6.573E-7	1.136E-6	8.400E-7	5.733E-7	-2.247E-7	1.841E-7	1.631E-7	6.240E-7
0.000E+0	0.000E+0	3.487E-7	1.072E-6	1.317E-7	-1.530E-7	5.209E-7	2.278E-7	1.417E-7	3.017E-7	-6.298E-7	-6.028E-7	-1.594E-7	7.380E-7	-1.213E-6	5.459E-7	1.260E-7	2.092E-7	-1.072E-6	6.284E-7	6.455E-7	1.116E-6	8.249E-7	5.629E-7	-2.206E-7	1.808E-7	1.601E-7	6.127E-7
0.000E+0	0.000E+0	3.425E-7	1.053E-6	1.293E-7	-1.503E-7	5.117E-7	2.237E-7	1.392E-7	2.964E-7	-6.187E-7	-5.921E-7	-1.566E-7	7.249E-7	-1.192E-6	5.362E-7	1.237E-7	2.055E-7	-1.053E-6	6.172E-7	6.341E-7	1.096E-6	8.103E-7	5.530E-7	-2.167E-7	1.776E-7	1.573E-7	6.019E-7
0.000E+0	0.000E+0	3.366E-7	1.034E-6	1.271E-7	-1.477E-7	5.028E-7	2.198E-7	1.367E-7	2.912E-7	-6.079E-7	-5.818E-7	-1.539E-7	7.123E-7	-1.171E-6	5.269E-7	1.216E-7	2.020E-7	-1.035E-6	6.065E-7	6.230E-7	1.077E-6	7.962E-7	5.433E-7	-2.129E-7	1.745E-7	1.545E-7	5.914E-7
0.000E+0	0.000E+0	3.308E-7	1.017E-6	1.249E-7	-1.452E-7	4.942E-7	2.161E-7	1.344E-7	2.863E-7	-5.975E-7	-5.718E-7	-1.512E-7	7.001E-7	-1.151E-6	5.179E-7	1.195E-7	1.985E-7	-1.017E-6	5.961E-7	6.124E-7	1.059E-6	7.826E-7	5.341E-7	-2.093E-7	1.715E-7	1.519E-7	5.813E-7
0.000E+0	0.000E+0	3.253E-7	9.997E-7	1.228E-7	-1.427E-7	4.859E-7	2.125E-7	1.321E-7	2.815E-7	-5.875E-7	-5.622E-7	-1.487E-7	6.884E-7	-1.132E-6	5.092E-7	1.175E-7	1.952E-7	-1.000E-6	5.861E-7	6.021E-7	1.041E-6	7.694E-7	5.251E-7	-2.058E-7	1.686E-7	1.494E-7	5.716E-7
0.000E+0	0.000E+0	3.199E-7	9.832E-7	1.208E-7	-1.404E-7	4.779E-7	2.089E-7	1.300E-7	2.768E-7	-5.778E-7	-5.529E-7	-1.462E-7	6.770E-7	-1.113E-6	5.007E-7	1.156E-7	1.920E-7	-9.838E-7	5.764E-7	5.921E-7	1.024E-6	7.567E-7	5.164E-7	-2.024E-7	1.659E-7	1.469E-7	5.621E-7
0.000E+0	0.000E+0	3.147E-7	9.672E-7	1.188E-7	-1.381E-7	4.701E-7	2.055E-7	1.278E-7	2.723E-7	-5.684E-7	-5.439E-7	-1.439E-7	6.660E-7	-1.095E-6	4.926E-7	1.137E-7	1.888E-7	-9.678E-7	5.671E-7	5.825E-7	1.007E-6	7.444E-7	5.080E-7	-1.991E-7	1.632E-7	1.445E-7	5.530E-7
0.000E+0	0.000E+0	3.097E-7	9.517E-7	1.169E-7	-1.359E-7	4.626E-7	2.023E-7	1.258E-7	2.679E-7	-5.593E-7	-5.352E-7	-1.416E-7	6.553E-7	-1.077E-6	4.847E-7	1.119E-7	1.858E-7	-9.523E-7	5.580E-7	5.732E-7	9.909E-7	7.325E-7	4.999E-7	-1.959E-7	1.605E-7	1.422E-7	5.441E-7
0.000E+0	0.000E+0	3.048E-7	9.367E-7	1.151E-7	-1.338E-7	4.553E-7	1.991E-7	1.238E-7	2.637E-7	-5.505E-7	-5.268E-7	-1.393E-7	6.450E-7	-1.061E-6	4.771E-7	1.101E-7	1.829E-7	-9.373E-7	5.492E-7	5.642E-7	9.753E-7	7.209E-7	4.920E-7	-1.928E-7	1.580E-7	1.399E-7	5.355E-7
0.000E+0	0.000E+0	3.001E-7	9.222E-7	1.133E-7	-1.317E-7	4.483E-7	1.960E-7	1.219E-7	2.596E-7	-5.419E-7	-5.186E-7	-1.372E-7	6.350E-7	-1.044E-6	4.697E-7	1.084E-7	1.800E-7	-9.228E-7	5.407E-7	5.554E-7	9.602E-7	7.098E-7	4.844E-7	-1.898E-7	1.556E-7	1.378E-7	5.272E-7
0.000E+0	0.000E+0	2.955E-7	9.081E-7	1.116E-7	-1.297E-7	4.414E-7	1.930E-7	1.200E-7	2.557E-7	-5.337E-7	-5.107E-7	-1.351E-7	6.253E-7	-1.028E-6	4.625E-7	1.067E-7	1.773E-7	-9.087E-7	5.324E-7	5.469E-7	9.455E-7	6.989E-7	4.770E-7	-1.869E-7	1.532E-7	1.357E-7	5.192E-7
0.000E+0	0.000E+0	2.910E-7	8.945E-7	1.099E-7	-1.277E-7	4.348E-7	1.901E-7	1.182E-7	2.518E-7	-5.256E-7	-5.030E-7	-1.331E-7	6.159E-7	-1.013E-6	4.556E-7	1.051E-7	1.746E-7	-8.951E-7	5.244E-7	5.387E-7	9.313E-7	6.884E-7	4.698E-7	-1.841E-7	1.509E-7	1.336E-7	5.114E-7
0.000E+0	0.000E+0	2.867E-7	8.812E-7	1.083E-7	-1.258E-7	4.283E-7	1.873E-7	1.165E-7	2.481E-7	-5.178E-7	-4.956E-7	-1.311E-7	6.068E-7	-9.977E-7	4.488E-7	1.036E-7	1.720E-7	-8.818E-7	5.166E-7	5.307E-7	9.175E-7	6.782E-7	4.628E-7	-1.814E-7	1.487E-7	1.317E-7	5.038E-7
0.000E+0	0.000E+0	2.825E-7	8.684E-7	1.067E-7	-1.240E-7	4.221E-7	1.845E-7	1.148E-7	2.445E-7	-5.103E-7	-4.884E-7	-1.292E-7	5.979E-7	-9.831E-7	4.423E-7	1.021E-7	1.695E-7	-8.689E-7	5.091E-7	5.230E-7	9.041E-7	6.683E-7	4.561E-7	-1.788E-7	1.465E-7	1.297E-7	4.965E-7
0.000E+0	0.000E+0	2.785E-7	8.559E-7	1.051E-7	-1.222E-7	4.160E-7	1.819E-7	1.131E-7	2.410E-7	-5.029E-7	-4.813E-7	-1.273E-7	5.893E-7	-9.690E-7	4.359E-7	1.006E-7	1.671E-7	-8.564E-7	5.018E-7	5.155E-7	8.911E-7	6.587E-7	4.495E-7	-1.762E-7	1.444E-7	1.279E-7	4.893E-7
0.000E+0	0.000E+0	2.745E-7	8.437E-7	1.037E-7	-1.205E-7	4.101E-7	1.793E-7	1.115E-7	2.375E-7	-4.958E-7	-4.745E-7	-1.255E-7	5.810E-7	-9.552E-7	4.297E-7	9.917E-8	1.647E-7	-8.443E-7	4.947E-7	5.082E-7	8.785E-7	6.494E-7	4.432E-7	-1.737E-7	1.423E-7	1.260E-7	4.824E-7
