	Timestamp	Filtered Rate: CBP	Filtered Rate: TxOPhCz	Filtered Rate: tBuO-BsubPc	Source Power: CBP	Source Power: TxOPhCz	Source Power: tBuO-BsubPc	Thickness: CBP	Thickness: TxOPhCz	Thickness: tBuO-BsubPc	State: CBP	State: TxOPhCz	State: tBuO-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: TxOPhCz	Fundamental  Frequency: tBuO-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: TxOPhCz	Current Z-Ratio: tBuO-BsubPc
1168	13:54:03	0.001	-0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1169	13:54:04	0.001	-0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1170	13:54:05	0.001	-0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
1171	13:54:06	0.000	-0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
1172	13:54:07	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1173	13:54:08	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
1174	13:54:09	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1175	13:54:10	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
1176	13:54:11	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1177	13:54:12	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
1178	13:54:13	-0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
1179	13:54:14	0.000	-0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
1180	13:54:15	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
1181	13:54:16	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1182	13:54:17	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1183	13:54:18	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
1184	13:54:19	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
1185	13:54:20	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	783
1186	13:54:21	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
1187	13:54:22	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1188	13:54:23	-0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1189	13:54:24	-0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1190	13:54:25	-0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
1191	13:54:26	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
1192	13:54:27	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1193	13:54:28	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1194	13:54:29	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1195	13:54:30	-0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1196	13:54:31	-0.000	-0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1197	13:54:32	-0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1198	13:54:33	0.000	-0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1199	13:54:34	0.001	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1200	13:54:35	0.001	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1201	13:54:36	0.001	-0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
1202	13:54:37	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1203	13:54:38	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1204	13:54:39	-0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
1205	13:54:40	-0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1206	13:54:41	-0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1207	13:54:42	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
1208	13:54:43	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
1209	13:54:44	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1210	13:54:45	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1211	13:54:46	-0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1212	13:54:47	-0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1213	13:54:48	-0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
1214	13:54:49	-0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
1215	13:54:50	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
1216	13:54:51	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1217	13:54:52	0.001	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1218	13:54:53	0.001	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
1219	13:54:54	0.001	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
1220	13:54:55	0.001	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
1221	13:54:56	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
1222	13:54:57	-0.001	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1223	13:54:58	-0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1224	13:54:59	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1225	13:55:00	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
1226	13:55:01	0.001	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
1227	13:55:02	0.001	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1228	13:55:03	0.001	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1229	13:55:04	0.001	-0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
1230	13:55:05	-0.001	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
1231	13:55:06	0.001	-0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1232	13:55:07	0.000	-0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1233	13:55:08	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1234	13:55:09	0.000	-0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1235	13:55:10	-0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1236	13:55:11	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1237	13:55:12	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1238	13:55:13	-0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1239	13:55:14	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
1240	13:55:15	-0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1241	13:55:16	-0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1242	13:55:17	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1243	13:55:18	-0.001	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
1244	13:55:19	-0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1245	13:55:20	-0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
1246	13:55:21	-0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1247	13:55:22	-0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
1248	13:55:23	-0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1249	13:55:24	-0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1250	13:55:25	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1251	13:55:26	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
1252	13:55:27	0.000	-0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1253	13:55:28	-0.000	-0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1254	13:55:29	-0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
1255	13:55:30	-0.000	-0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1256	13:55:31	-0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1257	13:55:32	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
1258	13:55:33	0.000	-0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
1259	13:55:34	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1260	13:55:35	-0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1261	13:55:36	-0.001	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	790
1262	13:55:37	-0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
1263	13:55:38	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	791
1264	13:55:39	0.001	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
1265	13:55:40	0.001	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
1266	13:55:41	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1267	13:55:42	-0.001	-0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
1268	13:55:43	-0.001	-0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
1269	13:55:44	-0.000	-0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1270	13:55:45	-0.001	-0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1271	13:55:46	-0.000	-0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1272	13:55:47	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1273	13:55:48	-0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
1274	13:55:49	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
1275	13:55:50	0.001	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1276	13:55:51	-0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1277	13:55:52	-0.000	-0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1278	13:55:53	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1279	13:55:54	-0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1280	13:55:55	0.001	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
1281	13:55:56	0.001	-0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
1282	13:55:57	-0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1283	13:55:58	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1284	13:55:59	0.000	-0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1285	13:56:00	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
1286	13:56:01	0.000	-0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1287	13:56:02	0.000	-0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1288	13:56:03	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1289	13:56:04	0.001	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1290	13:56:05	0.001	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1291	13:56:06	0.001	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1292	13:56:07	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1293	13:56:08	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1294	13:56:09	0.000	-0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1295	13:56:10	0.000	-0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1296	13:56:11	0.000	-0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1297	13:56:12	-0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
1298	13:56:13	-0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1299	13:56:14	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
1300	13:56:15	-0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1301	13:56:16	0.000	-0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
1302	13:56:17	0.000	-0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1303	13:56:18	0.000	-0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
1304	13:56:19	0.001	-0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1305	13:56:20	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1306	13:56:21	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1307	13:56:22	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
1308	13:56:23	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1309	13:56:24	0.000	-0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1310	13:56:25	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1311	13:56:26	0.001	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1312	13:56:27	0.001	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1313	13:56:28	0.001	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1314	13:56:29	0.001	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
1315	13:56:30	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1316	13:56:31	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1317	13:56:32	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1318	13:56:33	0.000	-0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
1319	13:56:34	-0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1320	13:56:35	-0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
1321	13:56:36	-0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
1322	13:56:37	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
1323	13:56:38	0.000	-0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
1324	13:56:39	0.000	-0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
1325	13:56:40	0.000	-0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
1326	13:56:41	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
1327	13:56:42	0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1328	13:56:43	-0.000	-0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
1329	13:56:44	-0.000	0.000	0.002	6.120	1.531	19.396	0.000	-0.000	0.002	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
