	Timestamp	Filtered Rate: C60	Source Power: C60	Thickness: C60	State: C60	Fundamental  Frequency: C60	Current Z-Ratio: C60
972	16:19:52	-0.002	14.086	-0.001	Manual	5895129.981	2.144
973	16:19:53	-0.002	14.086	-0.001	Manual	5895129.995	2.144
974	16:19:54	-0.003	14.086	-0.001	Manual	5895130.006	2.144
975	16:19:55	-0.003	14.086	-0.001	Manual	5895130.016	2.144
976	16:19:56	-0.003	14.086	-0.001	Manual	5895130.023	2.144
977	16:19:57	-0.003	14.086	-0.001	Manual	5895130.034	2.144
978	16:19:58	-0.003	14.086	-0.001	Manual	5895130.048	2.144
979	16:19:59	-0.002	14.086	-0.001	Manual	5895130.051	2.144
980	16:20:00	-0.003	14.086	-0.001	Manual	5895130.065	2.144
981	16:20:01	-0.002	14.086	-0.001	Manual	5895130.072	2.144
982	16:20:02	-0.002	14.086	-0.001	Manual	5895130.079	2.144
983	16:20:03	-0.002	14.086	-0.001	Manual	5895130.089	2.144
984	16:20:04	-0.002	14.086	-0.001	Manual	5895130.093	2.144
985	16:20:05	-0.001	14.086	-0.001	Manual	5895130.093	2.144
986	16:20:06	-0.002	14.086	-0.001	Manual	5895130.110	2.144
987	16:20:07	-0.002	14.086	-0.001	Manual	5895130.117	2.144
988	16:20:08	-0.002	14.086	-0.001	Manual	5895130.128	2.144
989	16:20:09	-0.002	14.086	-0.001	Manual	5895130.135	2.144
990	16:20:10	-0.002	14.086	-0.001	Manual	5895130.142	2.144
991	16:20:11	-0.002	14.086	-0.001	Manual	5895130.149	2.144
992	16:20:12	-0.002	14.086	-0.001	Manual	5895130.156	2.144
993	16:20:13	-0.002	14.086	-0.001	Manual	5895130.159	2.144
994	16:20:14	-0.002	14.086	-0.001	Manual	5895130.170	2.144
995	16:20:15	-0.002	14.086	-0.001	Manual	5895130.187	2.144
996	16:20:16	-0.003	14.086	-0.001	Manual	5895130.198	2.144
997	16:20:17	-0.002	14.086	-0.001	Manual	5895130.191	2.144
998	16:20:18	-0.003	14.086	-0.001	Manual	5895130.215	2.144
999	16:20:19	-0.002	14.086	-0.001	Manual	5895130.219	2.144
1000	16:20:20	-0.002	14.086	-0.001	Manual	5895130.226	2.144
1001	16:20:21	-0.002	14.086	-0.001	Manual	5895130.226	2.144
1002	16:20:22	-0.001	14.086	-0.001	Manual	5895130.229	2.144
1003	16:20:23	-0.000	14.086	-0.001	Manual	5895130.229	2.144
1004	16:20:24	-0.001	14.086	-0.001	Manual	5895130.240	2.144
1005	16:20:25	-0.002	14.086	-0.001	Manual	5895130.247	2.144
1006	16:20:26	-0.002	14.086	-0.001	Manual	5895130.257	2.144
1007	16:20:27	-0.002	14.086	-0.001	Manual	5895130.257	2.144
1008	16:20:28	-0.002	14.086	-0.001	Manual	5895130.264	2.144
1009	16:20:29	-0.002	14.086	-0.001	Manual	5895130.271	2.144
1010	16:20:30	-0.000	14.086	-0.001	Manual	5895130.268	2.144
1011	16:20:31	-0.000	14.086	-0.001	Manual	5895130.264	2.144
1012	16:20:32	0.000	14.086	-0.001	Manual	5895130.261	2.144
1013	16:20:33	-0.000	14.086	-0.001	Manual	5895130.275	2.144
1014	16:20:34	-0.000	14.086	-0.001	Manual	5895130.275	2.144
1015	16:20:35	-0.002	14.086	-0.001	Manual	5895130.292	2.144
1016	16:20:36	-0.002	14.086	-0.001	Manual	5895130.292	2.144
1017	16:20:37	-0.001	14.086	-0.001	Manual	5895130.296	2.144
1018	16:20:38	-0.002	14.086	-0.001	Manual	5895130.306	2.144
1019	16:20:39	-0.002	14.086	-0.001	Manual	5895130.313	2.144
1020	16:20:40	-0.002	14.086	-0.001	Manual	5895130.316	2.144
1021	16:20:41	-0.001	14.086	-0.001	Manual	5895130.313	2.144
1022	16:20:42	-0.001	14.086	-0.001	Manual	5895130.320	2.144
1023	16:20:43	-0.000	14.086	-0.001	Manual	5895130.316	2.144
1024	16:20:44	0.000	14.086	-0.001	Manual	5895130.316	2.144
1025	16:20:45	-0.000	14.086	-0.001	Manual	5895130.320	2.144
1026	16:20:46	0.000	14.086	-0.001	Manual	5895130.320	2.144
1027	16:20:47	0.000	14.086	-0.001	Manual	5895130.316	2.144
1028	16:20:48	0.000	14.086	-0.001	Manual	5895130.310	2.144
1029	16:20:49	0.000	14.086	-0.001	Manual	5895130.320	2.144
1030	16:20:50	-0.000	14.086	-0.001	Manual	5895130.323	2.144
1031	16:20:51	-0.000	14.086	-0.001	Manual	5895130.323	2.144
1032	16:20:52	-0.001	14.086	-0.001	Manual	5895130.320	2.144
1033	16:20:53	0.000	14.086	-0.001	Manual	5895130.320	2.144
1034	16:20:54	0.000	14.086	-0.001	Manual	5895130.323	2.144
1035	16:20:55	-0.001	14.086	-0.001	Manual	5895130.334	2.144
1036	16:20:56	-0.002	14.086	-0.001	Manual	5895130.348	2.144
1037	16:20:57	-0.002	14.086	-0.001	Manual	5895130.348	2.144
1038	16:20:58	-0.001	14.086	-0.001	Manual	5895130.337	2.144
1039	16:20:59	-0.001	14.086	-0.001	Manual	5895130.344	2.144
1040	16:21:00	-0.000	14.086	-0.001	Manual	5895130.351	2.144
1041	16:21:01	-0.000	14.086	-0.001	Manual	5895130.351	2.144
1042	16:21:02	-0.001	14.086	-0.001	Manual	5895130.351	2.144
1043	16:21:03	-0.000	14.086	-0.001	Manual	5895130.348	2.144
1044	16:21:04	0.000	14.086	-0.001	Manual	5895130.348	2.144
1045	16:21:05	-0.000	14.086	-0.001	Manual	5895130.355	2.144
1046	16:21:06	-0.000	14.086	-0.001	Manual	5895130.358	2.144
1047	16:21:07	-0.001	14.086	-0.001	Manual	5895130.362	2.144
1048	16:21:08	-0.000	14.086	-0.001	Manual	5895130.355	2.144
1049	16:21:09	0.000	14.086	-0.001	Manual	5895130.355	2.143
1050	16:21:10	-0.000	14.086	-0.001	Manual	5895130.365	2.144
1051	16:21:11	-0.001	14.086	-0.001	Manual	5895130.369	2.144
1052	16:21:12	-0.001	14.086	-0.001	Manual	5895130.376	2.144
1053	16:21:13	-0.002	14.086	-0.001	Manual	5895130.383	2.144
1054	16:21:14	-0.001	14.086	-0.001	Manual	5895130.379	2.144
1055	16:21:15	-0.001	14.086	-0.001	Manual	5895130.386	2.144
1056	16:21:16	-0.001	14.086	-0.001	Manual	5895130.390	2.144
1057	16:21:17	-0.002	14.086	-0.001	Manual	5895130.407	2.144
1058	16:21:18	-0.002	14.086	-0.001	Manual	5895130.418	2.144
1059	16:21:19	-0.002	14.086	-0.001	Manual	5895130.425	2.144
1060	16:21:20	-0.002	14.086	-0.001	Manual	5895130.428	2.144
1061	16:21:21	-0.001	14.086	-0.001	Manual	5895130.428	2.143
1062	16:21:22	-0.001	14.086	-0.001	Manual	5895130.435	2.144
1063	16:21:23	-0.001	14.086	-0.001	Manual	5895130.442	2.144
1064	16:21:24	-0.001	14.086	-0.001	Manual	5895130.449	2.144
1065	16:21:25	-0.002	14.086	-0.001	Manual	5895130.456	2.143
1066	16:21:26	-0.001	14.086	-0.001	Manual	5895130.456	2.143
1067	16:21:27	-0.000	14.086	-0.001	Manual	5895130.449	2.143
1068	16:21:28	-0.000	14.086	-0.001	Manual	5895130.456	2.143
1069	16:21:29	0.001	14.086	-0.001	Manual	5895130.442	2.143
1070	16:21:30	0.000	14.086	-0.001	Manual	5895130.449	2.143
1071	16:21:31	-0.000	14.086	-0.001	Manual	5895130.453	2.143
1072	16:21:32	0.000	14.086	-0.001	Manual	5895130.453	2.143
1073	16:21:33	-0.001	14.086	-0.001	Manual	5895130.456	2.143
1074	16:21:34	0.000	14.086	-0.001	Manual	5895130.453	2.143
1075	16:21:35	-0.000	14.086	-0.001	Manual	5895130.460	2.143
1076	16:21:36	0.000	14.086	-0.001	Manual	5895130.449	2.143
1077	16:21:37	0.000	14.086	-0.001	Manual	5895130.456	2.143
1078	16:21:38	-0.001	14.086	-0.001	Manual	5895130.474	2.143
1079	16:21:39	-0.001	14.086	-0.001	Manual	5895130.477	2.143
1080	16:21:40	-0.002	14.086	-0.001	Manual	5895130.481	2.143
1081	16:21:41	-0.001	14.086	-0.001	Manual	5895130.481	2.143
1082	16:21:42	0.000	14.086	-0.001	Manual	5895130.477	2.143
1083	16:21:43	-0.000	14.086	-0.001	Manual	5895130.481	2.143
1084	16:21:44	0.000	14.086	-0.001	Manual	5895130.477	2.143
1085	16:21:45	-0.001	14.086	-0.001	Manual	5895130.491	2.143
1086	16:21:46	0.000	14.086	-0.001	Manual	5895130.477	2.143
1087	16:21:47	-0.000	14.086	-0.001	Manual	5895130.488	2.143
1088	16:21:48	-0.000	14.086	-0.001	Manual	5895130.481	2.143
1089	16:21:49	0.001	14.086	-0.001	Manual	5895130.481	2.143
1090	16:21:50	-0.000	14.086	-0.001	Manual	5895130.491	2.143
1091	16:21:51	0.001	14.086	-0.001	Manual	5895130.474	2.143
1092	16:21:52	-0.000	14.086	-0.001	Manual	5895130.484	2.143
1093	16:21:53	-0.001	14.086	-0.001	Manual	5895130.495	2.143
1094	16:21:54	-0.001	14.086	-0.001	Manual	5895130.498	2.143
1095	16:21:55	-0.001	14.086	-0.001	Manual	5895130.488	2.143
1096	16:21:56	-0.000	14.086	-0.001	Manual	5895130.488	2.143
1097	16:21:57	0.000	14.086	-0.001	Manual	5895130.491	2.143
1098	16:21:58	0.000	14.086	-0.001	Manual	5895130.491	2.143
1099	16:21:59	0.000	14.086	-0.001	Manual	5895130.484	2.143
1100	16:22:00	-0.001	14.136	-0.001	Manual	5895130.498	2.143
1101	16:22:01	-0.000	14.501	-0.001	Manual	5895130.495	2.143
1102	16:22:02	0.000	14.859	-0.001	Manual	5895130.491	2.143
1103	16:22:03	-0.000	15.047	-0.001	Manual	5895130.491	2.143
1104	16:22:04	-0.000	15.047	-0.001	Manual	5895130.502	2.143
1105	16:22:05	-0.001	15.047	-0.001	Manual	5895130.505	2.143
1106	16:22:06	-0.001	15.047	-0.001	Manual	5895130.512	2.143
1107	16:22:07	-0.002	15.047	-0.001	Manual	5895130.526	2.143
1108	16:22:08	-0.001	15.047	-0.001	Manual	5895130.519	2.143
1109	16:22:09	-0.001	15.047	-0.001	Manual	5895130.523	2.143
1110	16:22:10	-0.001	15.047	-0.001	Manual	5895130.533	2.143
1111	16:22:11	-0.001	15.047	-0.001	Manual	5895130.540	2.143
1112	16:22:12	-0.002	15.047	-0.001	Manual	5895130.547	2.143
1113	16:22:13	-0.002	15.047	-0.001	Manual	5895130.561	2.143
1114	16:22:14	-0.002	15.047	-0.001	Manual	5895130.568	2.143
1115	16:22:15	-0.001	15.047	-0.001	Manual	5895130.561	2.143
1116	16:22:16	-0.001	15.047	-0.001	Manual	5895130.564	2.143
1117	16:22:17	-0.000	15.047	-0.001	Manual	5895130.564	2.143
1118	16:22:18	0.000	15.047	-0.001	Manual	5895130.564	2.143
1119	16:22:19	0.001	15.047	-0.001	Manual	5895130.550	2.143
1120	16:22:20	-0.001	15.047	-0.001	Manual	5895130.575	2.143
1121	16:22:21	-0.002	15.047	-0.001	Manual	5895130.592	2.143
1122	16:22:22	-0.002	15.047	-0.001	Manual	5895130.589	2.143
1123	16:22:23	-0.003	15.047	-0.001	Manual	5895130.603	2.143
1124	16:22:24	-0.002	15.047	-0.001	Manual	5895130.606	2.143
1125	16:22:25	-0.001	15.047	-0.001	Manual	5895130.610	2.143
1126	16:22:26	-0.002	15.047	-0.001	Manual	5895130.617	2.143
1127	16:22:27	-0.000	15.047	-0.001	Manual	5895130.610	2.143
1128	16:22:28	-0.000	15.047	-0.001	Manual	5895130.613	2.143
1129	16:22:29	-0.001	15.047	-0.001	Manual	5895130.627	2.143
1130	16:22:30	-0.001	15.047	-0.001	Manual	5895130.634	2.143
1131	16:22:31	-0.002	15.047	-0.001	Manual	5895130.641	2.143
1132	16:22:32	-0.002	15.047	-0.001	Manual	5895130.648	2.143
1133	16:22:33	-0.002	15.047	-0.001	Manual	5895130.666	2.143
1134	16:22:34	-0.002	15.047	-0.001	Manual	5895130.659	2.143
1135	16:22:35	-0.002	15.047	-0.001	Manual	5895130.680	2.143
1136	16:22:36	-0.002	15.047	-0.001	Manual	5895130.680	2.143
1137	16:22:37	-0.002	15.047	-0.001	Manual	5895130.697	2.143
1138	16:22:38	-0.003	15.047	-0.001	Manual	5895130.708	2.143
1139	16:22:39	-0.002	15.047	-0.001	Manual	5895130.711	2.143
1140	16:22:40	-0.003	15.047	-0.001	Manual	5895130.722	2.143
1141	16:22:41	-0.002	15.047	-0.001	Manual	5895130.736	2.143
1142	16:22:42	-0.002	15.047	-0.001	Manual	5895130.739	2.143
1143	16:22:43	-0.002	15.047	-0.001	Manual	5895130.743	2.143
1144	16:22:44	-0.002	15.047	-0.001	Manual	5895130.746	2.143
1145	16:22:45	-0.001	15.047	-0.001	Manual	5895130.753	2.143
1146	16:22:46	-0.001	15.047	-0.001	Manual	5895130.760	2.143
1147	16:22:47	-0.002	15.047	-0.001	Manual	5895130.764	2.143
1148	16:22:48	-0.001	15.047	-0.001	Manual	5895130.764	2.143
1149	16:22:49	-0.001	15.047	-0.001	Manual	5895130.771	2.143
1150	16:22:50	-0.001	15.047	-0.001	Manual	5895130.771	2.143
1151	16:22:51	-0.001	15.047	-0.001	Manual	5895130.774	2.143
1152	16:22:52	-0.002	15.047	-0.001	Manual	5895130.791	2.143
1153	16:22:53	-0.002	15.047	-0.001	Manual	5895130.798	2.143
1154	16:22:54	-0.002	15.047	-0.001	Manual	5895130.809	2.143
1155	16:22:55	-0.002	15.047	-0.001	Manual	5895130.812	2.143
1156	16:22:56	-0.003	15.047	-0.001	Manual	5895130.833	2.143
1157	16:22:57	-0.002	15.047	-0.001	Manual	5895130.837	2.143
1158	16:22:58	-0.002	15.047	-0.001	Manual	5895130.840	2.143
1159	16:22:59	-0.002	15.047	-0.001	Manual	5895130.851	2.143
1160	16:23:00	-0.001	15.097	-0.001	Manual	5895130.851	2.143
1161	16:23:01	-0.002	15.488	-0.002	Manual	5895130.861	2.143
1162	16:23:02	-0.002	15.651	-0.002	Manual	5895130.872	2.143
1163	16:23:03	-0.002	15.868	-0.002	Manual	5895130.882	2.143
1164	16:23:04	-0.002	16.118	-0.002	Manual	5895130.889	2.143
1165	16:23:05	-0.003	16.118	-0.002	Manual	5895130.907	2.143
1166	16:23:06	-0.003	16.118	-0.002	Manual	5895130.924	2.143
1167	16:23:07	-0.003	16.118	-0.002	Manual	5895130.931	2.143
1168	16:23:08	-0.003	16.118	-0.002	Manual	5895130.931	2.143
1169	16:23:09	-0.003	16.118	-0.002	Manual	5895130.956	2.143
1170	16:23:10	-0.002	16.118	-0.002	Manual	5895130.963	2.143
1171	16:23:11	-0.001	16.118	-0.002	Manual	5895130.952	2.143
1172	16:23:12	-0.002	16.118	-0.002	Manual	5895130.973	2.143
1173	16:23:13	-0.002	16.118	-0.002	Manual	5895130.984	2.143
1174	16:23:14	-0.002	16.118	-0.002	Manual	5895130.991	2.143
1175	16:23:15	-0.003	16.118	-0.002	Manual	5895131.005	2.143
1176	16:23:16	-0.003	16.118	-0.002	Manual	5895131.015	2.143
1177	16:23:17	-0.002	16.118	-0.002	Manual	5895131.011	2.143
1178	16:23:18	-0.002	16.118	-0.002	Manual	5895131.018	2.143
1179	16:23:19	-0.002	16.118	-0.002	Manual	5895131.036	2.143
1180	16:23:20	-0.001	16.118	-0.002	Manual	5895131.036	2.143
1181	16:23:21	-0.002	16.118	-0.002	Manual	5895131.036	2.143
1182	16:23:22	-0.001	16.118	-0.002	Manual	5895131.039	2.143
1183	16:23:23	-0.000	16.118	-0.002	Manual	5895131.043	2.143
1184	16:23:24	-0.001	16.118	-0.002	Manual	5895131.046	2.143
1185	16:23:25	-0.000	16.118	-0.002	Manual	5895131.039	2.143
1186	16:23:26	-0.001	16.118	-0.002	Manual	5895131.053	2.143
1187	16:23:27	-0.002	16.118	-0.002	Manual	5895131.067	2.143
1188	16:23:28	-0.002	16.118	-0.002	Manual	5895131.071	2.143
1189	16:23:29	-0.002	16.118	-0.002	Manual	5895131.071	2.143
1190	16:23:30	-0.001	16.118	-0.002	Manual	5895131.074	2.143
1191	16:23:31	-0.001	16.118	-0.002	Manual	5895131.081	2.143
1192	16:23:32	-0.001	16.118	-0.002	Manual	5895131.092	2.143
1193	16:23:33	-0.001	16.118	-0.002	Manual	5895131.088	2.143
1194	16:23:34	-0.002	16.118	-0.002	Manual	5895131.102	2.143
1195	16:23:35	-0.002	16.118	-0.002	Manual	5895131.106	2.143
1196	16:23:36	-0.001	16.118	-0.002	Manual	5895131.106	2.143
1197	16:23:37	-0.001	16.118	-0.002	Manual	5895131.109	2.143
1198	16:23:38	0.000	16.118	-0.002	Manual	5895131.099	2.143
1199	16:23:39	0.001	16.118	-0.002	Manual	5895131.092	2.143
1200	16:23:40	0.001	16.118	-0.002	Manual	5895131.085	2.143
1201	16:23:41	0.001	16.118	-0.002	Manual	5895131.095	2.143
1202	16:23:42	0.000	16.118	-0.002	Manual	5895131.092	2.143
1203	16:23:43	0.000	16.118	-0.002	Manual	5895131.085	2.143
1204	16:23:44	-0.001	16.118	-0.002	Manual	5895131.099	2.143
1205	16:23:45	0.000	16.118	-0.002	Manual	5895131.092	2.143
1206	16:23:46	0.000	16.118	-0.002	Manual	5895131.092	2.143
1207	16:23:47	-0.000	16.118	-0.002	Manual	5895131.088	2.143
1208	16:23:48	0.000	16.118	-0.002	Manual	5895131.095	2.143
1209	16:23:49	0.000	16.118	-0.002	Manual	5895131.092	2.143
1210	16:23:50	0.000	16.118	-0.002	Manual	5895131.092	2.143
1211	16:23:51	-0.000	16.118	-0.002	Manual	5895131.092	2.143
1212	16:23:52	-0.000	16.118	-0.002	Manual	5895131.099	2.143
1213	16:23:53	-0.001	16.118	-0.002	Manual	5895131.106	2.143
1214	16:23:54	-0.001	16.118	-0.002	Manual	5895131.106	2.143
1215	16:23:55	-0.001	16.118	-0.002	Manual	5895131.102	2.143
1216	16:23:56	-0.000	16.118	-0.002	Manual	5895131.106	2.143
1217	16:23:57	0.000	16.118	-0.002	Manual	5895131.102	2.143
1218	16:23:58	0.000	16.118	-0.002	Manual	5895131.099	2.143
1219	16:23:59	0.000	16.118	-0.002	Manual	5895131.095	2.143
1220	16:24:00	0.001	16.118	-0.002	Manual	5895131.095	2.143
1221	16:24:01	0.000	16.118	-0.002	Manual	5895131.095	2.143
1222	16:24:02	0.000	16.118	-0.002	Manual	5895131.095	2.143
1223	16:24:03	-0.001	16.118	-0.002	Manual	5895131.106	2.143
1224	16:24:04	-0.001	16.118	-0.002	Manual	5895131.109	2.143
1225	16:24:05	-0.000	16.118	-0.002	Manual	5895131.099	2.143
1226	16:24:06	-0.000	16.118	-0.002	Manual	5895131.099	2.143
1227	16:24:07	0.000	16.118	-0.002	Manual	5895131.102	2.143
1228	16:24:08	0.000	16.118	-0.002	Manual	5895131.102	2.143
1229	16:24:09	0.000	16.118	-0.002	Manual	5895131.099	2.143
1230	16:24:10	0.000	16.118	-0.002	Manual	5895131.099	2.143
1231	16:24:11	0.000	16.118	-0.002	Manual	5895131.102	2.143
1232	16:24:12	0.001	16.118	-0.002	Manual	5895131.092	2.143
1233	16:24:13	0.000	16.118	-0.002	Manual	5895131.095	2.143
1234	16:24:14	-0.000	16.118	-0.002	Manual	5895131.102	2.143
1235	16:24:15	-0.000	16.118	-0.002	Manual	5895131.106	2.143
1236	16:24:16	-0.001	16.118	-0.002	Manual	5895131.109	2.143
1237	16:24:17	-0.001	16.118	-0.002	Manual	5895131.113	2.143
1238	16:24:18	-0.001	16.118	-0.002	Manual	5895131.113	2.143
1239	16:24:19	-0.001	16.118	-0.002	Manual	5895131.116	2.143
1240	16:24:20	-0.001	16.118	-0.002	Manual	5895131.116	2.143
1241	16:24:21	0.000	16.118	-0.002	Manual	5895131.109	2.143
1242	16:24:22	0.000	16.118	-0.002	Manual	5895131.113	2.143
1243	16:24:23	0.001	16.118	-0.002	Manual	5895131.095	2.143
1244	16:24:24	0.001	16.118	-0.002	Manual	5895131.106	2.143
1245	16:24:25	0.000	16.118	-0.002	Manual	5895131.106	2.143
1246	16:24:26	0.001	16.118	-0.002	Manual	5895131.099	2.143
1247	16:24:27	-0.001	16.118	-0.002	Manual	5895131.113	2.143
1248	16:24:28	-0.000	16.118	-0.002	Manual	5895131.113	2.143
1249	16:24:29	0.000	16.118	-0.002	Manual	5895131.102	2.143
1250	16:24:30	0.000	16.118	-0.002	Manual	5895131.099	2.143
1251	16:24:31	0.001	16.118	-0.002	Manual	5895131.099	2.143
1252	16:24:32	0.001	16.118	-0.002	Manual	5895131.102	2.143
1253	16:24:33	0.001	16.118	-0.002	Manual	5895131.088	2.143
1254	16:24:34	0.002	16.118	-0.002	Manual	5895131.074	2.143
1255	16:24:35	0.002	16.118	-0.002	Manual	5895131.071	2.143
1256	16:24:36	0.003	16.118	-0.002	Manual	5895131.057	2.143
1257	16:24:37	0.002	16.118	-0.002	Manual	5895131.053	2.143
1258	16:24:38	0.002	16.118	-0.002	Manual	5895131.046	2.143
1259	16:24:39	0.002	16.118	-0.002	Manual	5895131.032	2.143
1260	16:24:40	0.002	16.118	-0.002	Manual	5895131.022	2.143
1261	16:24:41	0.003	16.118	-0.002	Manual	5895131.008	2.143
1262	16:24:42	0.003	16.118	-0.002	Manual	5895130.994	2.143
1263	16:24:43	0.003	16.118	-0.002	Manual	5895130.984	2.143
1264	16:24:44	0.003	16.118	-0.002	Manual	5895130.977	2.143
1265	16:24:45	0.002	16.118	-0.002	Manual	5895130.973	2.143
1266	16:24:46	0.002	16.118	-0.002	Manual	5895130.959	2.143
1267	16:24:47	0.002	16.118	-0.002	Manual	5895130.952	2.143
1268	16:24:48	0.003	16.118	-0.002	Manual	5895130.935	2.143
1269	16:24:49	0.003	16.118	-0.002	Manual	5895130.928	2.143
1270	16:24:50	0.002	16.118	-0.002	Manual	5895130.917	2.143
1271	16:24:51	0.003	16.118	-0.002	Manual	5895130.903	2.143
1272	16:24:52	0.003	16.118	-0.002	Manual	5895130.893	2.143
1273	16:24:53	0.004	16.118	-0.002	Manual	5895130.868	2.143
1274	16:24:54	0.004	16.118	-0.002	Manual	5895130.854	2.143
1275	16:24:55	0.003	16.118	-0.002	Manual	5895130.847	2.143
1276	16:24:56	0.004	16.118	-0.002	Manual	5895130.833	2.143
1277	16:24:57	0.003	16.118	-0.001	Manual	5895130.816	2.143
1278	16:24:58	0.003	16.118	-0.001	Manual	5895130.805	2.143
1279	16:24:59	0.003	16.118	-0.001	Manual	5895130.802	2.143
1280	16:25:00	0.003	16.118	-0.001	Manual	5895130.784	2.143
1281	16:25:01	0.002	16.118	-0.001	Manual	5895130.788	2.143
1282	16:25:02	0.002	16.118	-0.001	Manual	5895130.774	2.143
1283	16:25:03	0.003	16.118	-0.001	Manual	5895130.757	2.143
1284	16:25:04	0.002	16.118	-0.001	Manual	5895130.750	2.143
1285	16:25:05	0.003	16.118	-0.001	Manual	5895130.736	2.143
1286	16:25:06	0.003	16.118	-0.001	Manual	5895130.729	2.143
1287	16:25:07	0.003	16.118	-0.001	Manual	5895130.715	2.143
1288	16:25:08	0.002	16.118	-0.001	Manual	5895130.711	2.143
1289	16:25:09	0.003	16.118	-0.001	Manual	5895130.687	2.143
1290	16:25:10	0.002	16.118	-0.001	Manual	5895130.690	2.143
1291	16:25:11	0.002	16.118	-0.001	Manual	5895130.680	2.143
1292	16:25:12	0.003	16.118	-0.001	Manual	5895130.666	2.143
1293	16:25:13	0.002	16.118	-0.001	Manual	5895130.652	2.143
1294	16:25:14	0.004	16.118	-0.001	Manual	5895130.631	2.143
1295	16:25:15	0.003	16.118	-0.001	Manual	5895130.624	2.143
1296	16:25:16	0.003	16.118	-0.001	Manual	5895130.613	2.143
1297	16:25:17	0.003	16.118	-0.001	Manual	5895130.599	2.143
1298	16:25:18	0.003	16.118	-0.001	Manual	5895130.578	2.143
1299	16:25:19	0.004	16.118	-0.001	Manual	5895130.564	2.143
1300	16:25:20	0.003	16.118	-0.001	Manual	5895130.557	2.143
1301	16:25:21	0.003	16.118	-0.001	Manual	5895130.554	2.143
1302	16:25:22	0.002	16.118	-0.001	Manual	5895130.547	2.143
1303	16:25:23	0.001	16.118	-0.001	Manual	5895130.547	2.143
1304	16:25:24	0.001	16.118	-0.001	Manual	5895130.537	2.143
1305	16:25:25	0.002	16.118	-0.001	Manual	5895130.530	2.143
1306	16:25:26	0.002	16.118	-0.001	Manual	5895130.526	2.143
1307	16:25:27	0.001	16.118	-0.001	Manual	5895130.526	2.143
1308	16:25:28	0.002	16.118	-0.001	Manual	5895130.509	2.143
1309	16:25:29	0.001	16.118	-0.001	Manual	5895130.519	2.143
1310	16:25:30	0.001	16.118	-0.001	Manual	5895130.512	2.143
1311	16:25:31	0.001	16.118	-0.001	Manual	5895130.512	2.143
1312	16:25:32	-0.001	16.118	-0.001	Manual	5895130.519	2.143
1313	16:25:33	0.000	16.118	-0.001	Manual	5895130.512	2.143
1314	16:25:34	0.001	16.118	-0.001	Manual	5895130.502	2.143
1315	16:25:35	-0.000	16.118	-0.001	Manual	5895130.516	2.143
1316	16:25:36	0.000	16.118	-0.001	Manual	5895130.512	2.143
1317	16:25:37	0.000	16.118	-0.001	Manual	5895130.509	2.143
1318	16:25:38	-0.000	16.118	-0.001	Manual	5895130.505	2.143
1319	16:25:39	0.001	16.118	-0.001	Manual	5895130.505	2.143
1320	16:25:40	0.001	16.118	-0.001	Manual	5895130.495	2.143
1321	16:25:41	0.001	16.118	-0.001	Manual	5895130.495	2.143
1322	16:25:42	0.001	16.118	-0.001	Manual	5895130.491	2.143
1323	16:25:43	0.001	16.118	-0.001	Manual	5895130.488	2.143
1324	16:25:44	0.001	16.118	-0.001	Manual	5895130.474	2.143
1325	16:25:45	0.001	16.118	-0.001	Manual	5895130.477	2.143
1326	16:25:46	0.001	16.118	-0.001	Manual	5895130.470	2.143
1327	16:25:47	0.002	16.118	-0.001	Manual	5895130.460	2.143
1328	16:25:48	0.002	16.118	-0.001	Manual	5895130.449	2.143
1329	16:25:49	0.003	16.118	-0.001	Manual	5895130.435	2.143
1330	16:25:50	0.003	16.118	-0.001	Manual	5895130.428	2.143
1331	16:25:51	0.003	16.118	-0.001	Manual	5895130.414	2.143
1332	16:25:52	0.002	16.118	-0.001	Manual	5895130.425	2.143
1333	16:25:53	0.001	16.118	-0.001	Manual	5895130.414	2.143
1334	16:25:54	0.001	16.118	-0.001	Manual	5895130.407	2.143
1335	16:25:55	0.002	16.118	-0.001	Manual	5895130.390	2.143
1336	16:25:56	0.002	16.118	-0.001	Manual	5895130.400	2.143
1337	16:25:57	0.002	16.118	-0.001	Manual	5895130.386	2.143
1338	16:25:58	0.001	16.118	-0.001	Manual	5895130.397	2.143
1339	16:25:59	0.000	16.118	-0.001	Manual	5895130.390	2.143
1340	16:26:00	0.000	16.118	-0.001	Manual	5895130.397	2.143
1341	16:26:01	0.000	16.118	-0.001	Manual	5895130.386	2.143
1342	16:26:02	0.001	16.118	-0.001	Manual	5895130.383	2.143
1343	16:26:03	0.001	16.118	-0.001	Manual	5895130.379	2.143
1344	16:26:04	0.002	16.118	-0.001	Manual	5895130.365	2.143
1345	16:26:05	0.002	16.118	-0.001	Manual	5895130.362	2.143
1346	16:26:06	0.002	16.118	-0.001	Manual	5895130.358	2.143
1347	16:26:07	0.001	16.118	-0.001	Manual	5895130.358	2.143
1348	16:26:08	-0.000	16.118	-0.001	Manual	5895130.369	2.143
1349	16:26:09	-0.001	16.118	-0.001	Manual	5895130.376	2.143
1350	16:26:10	-0.001	16.118	-0.001	Manual	5895130.372	2.143
1351	16:26:11	-0.000	16.118	-0.001	Manual	5895130.365	2.143
1352	16:26:12	0.001	16.118	-0.001	Manual	5895130.355	2.143
