	Timestamp	Filtered Rate: CBP	Filtered Rate: TxOPhCz	Filtered Rate: EtO-BsubPc	Source Power: CBP	Source Power: TxOPhCz	Source Power: EtO-BsubPc	Thickness: CBP	Thickness: TxOPhCz	Thickness: EtO-BsubPc	State: CBP	State: TxOPhCz	State: EtO-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: TxOPhCz	Fundamental  Frequency: EtO-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: TxOPhCz	Current Z-Ratio: EtO-BsubPc
1996	13:39:50	0.001	0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
1997	13:39:51	-0.000	-0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1998	13:39:52	0.001	-0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
1999	13:39:53	-0.001	-0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2000	13:39:54	0.001	-0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2001	13:39:55	0.000	-0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2002	13:39:56	0.001	-0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2003	13:39:57	0.000	-0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2004	13:39:58	0.000	0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2005	13:39:59	0.000	-0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2006	13:40:00	0.000	-0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2007	13:40:01	0.001	-0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2008	13:40:02	-0.000	-0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2009	13:40:03	0.001	-0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2010	13:40:04	0.000	-0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2011	13:40:05	0.000	-0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2012	13:40:06	-0.001	-0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2013	13:40:07	0.001	-0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	783
2014	13:40:08	0.001	-0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2015	13:40:09	0.000	-0.001	0.018	21.839	11.000	20.182	0.019	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	783
2016	13:40:10	0.001	-0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
2017	13:40:11	0.001	-0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	791
2018	13:40:12	0.000	-0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	783
2019	13:40:13	-0.000	0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2020	13:40:14	0.001	-0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2021	13:40:15	0.001	0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2022	13:40:16	-0.001	-0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.010	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2023	13:40:17	0.001	-0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2024	13:40:18	-0.000	-0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2025	13:40:19	0.000	-0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2026	13:40:20	0.001	0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2027	13:40:21	0.000	0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2028	13:40:22	-0.000	0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2029	13:40:23	-0.000	-0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2030	13:40:24	0.001	-0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2031	13:40:25	0.000	-0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2032	13:40:26	-0.001	-0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2033	13:40:27	-0.000	-0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2034	13:40:28	-0.000	-0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2035	13:40:29	0.001	-0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
2036	13:40:30	0.000	-0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2037	13:40:31	0.000	-0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2038	13:40:32	0.001	0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2039	13:40:33	0.000	-0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2040	13:40:34	-0.001	-0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2041	13:40:35	-0.000	0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2042	13:40:36	0.000	-0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2043	13:40:37	0.000	-0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2044	13:40:38	0.001	-0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2045	13:40:39	0.000	0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2046	13:40:40	0.001	0.000	0.018	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2047	13:40:41	-0.001	0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	783
2048	13:40:42	0.001	0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2049	13:40:43	0.000	-0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2050	13:40:44	-0.000	-0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2051	13:40:45	0.001	0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	783
2052	13:40:46	-0.000	0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2053	13:40:47	0.001	0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2054	13:40:48	0.000	0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2055	13:40:49	0.000	-0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2056	13:40:50	0.001	0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2057	13:40:51	0.001	0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2058	13:40:52	-0.001	0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2059	13:40:53	-0.001	0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2060	13:40:54	0.001	0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2061	13:40:55	0.001	0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2062	13:40:56	0.001	0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2063	13:40:57	0.000	0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2064	13:40:58	-0.001	0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	783
2065	13:40:59	0.001	-0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2066	13:41:00	0.001	0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2067	13:41:01	-0.001	-0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	790
2068	13:41:02	0.001	-0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2069	13:41:03	0.001	0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2070	13:41:04	0.000	-0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2071	13:41:05	0.000	0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2072	13:41:06	0.001	-0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2073	13:41:07	-0.000	-0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	790
2074	13:41:08	0.001	-0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2075	13:41:09	-0.000	0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2076	13:41:10	0.000	-0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
2077	13:41:11	0.000	-0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	783
2078	13:41:12	0.000	-0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2079	13:41:13	0.001	-0.001	0.017	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2080	13:41:14	-0.001	-0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.011	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2081	13:41:15	0.000	-0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2082	13:41:16	0.000	-0.001	0.017	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2083	13:41:17	-0.001	-0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2084	13:41:18	0.000	-0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2085	13:41:19	0.001	-0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2086	13:41:20	-0.001	-0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2087	13:41:21	0.001	-0.001	0.017	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2088	13:41:22	-0.000	-0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2089	13:41:23	0.000	-0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2090	13:41:24	0.001	-0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2091	13:41:25	-0.000	-0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2092	13:41:26	0.001	-0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2093	13:41:27	0.001	-0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2094	13:41:28	0.000	-0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2095	13:41:29	-0.000	-0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2096	13:41:30	0.001	-0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2097	13:41:31	-0.001	-0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2098	13:41:32	0.001	-0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2099	13:41:33	0.001	-0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
2100	13:41:34	-0.000	-0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2101	13:41:35	0.000	-0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2102	13:41:36	0.001	-0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2103	13:41:37	0.000	-0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2104	13:41:38	-0.000	-0.000	0.016	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2105	13:41:39	0.001	-0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2106	13:41:40	0.000	-0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2107	13:41:41	0.000	-0.000	0.017	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2108	13:41:42	0.001	0.000	0.016	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2109	13:41:43	0.000	0.000	0.016	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2110	13:41:44	0.001	0.000	0.016	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2111	13:41:45	-0.000	0.000	0.016	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2112	13:41:46	0.000	-0.000	0.016	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2113	13:41:47	0.000	-0.000	0.016	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2114	13:41:48	-0.000	-0.000	0.016	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2115	13:41:49	0.000	-0.000	0.016	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2116	13:41:50	0.000	-0.000	0.016	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2117	13:41:51	0.001	0.000	0.016	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2118	13:41:52	0.000	-0.000	0.016	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2119	13:41:53	0.001	-0.000	0.016	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2120	13:41:54	-0.000	0.000	0.016	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2121	13:41:55	0.001	0.000	0.016	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2122	13:41:56	0.000	0.000	0.016	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2123	13:41:57	-0.000	0.000	0.016	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2124	13:41:58	0.000	0.000	0.016	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2125	13:41:59	0.001	-0.000	0.016	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2126	13:42:00	0.000	0.000	0.016	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
2127	13:42:01	0.000	0.000	0.016	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2128	13:42:02	0.001	0.000	0.016	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2129	13:42:03	0.001	0.000	0.016	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2130	13:42:04	-0.001	0.000	0.016	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	782
2131	13:42:05	0.000	0.000	0.016	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
2132	13:42:06	0.000	-0.000	0.016	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	790
2133	13:42:07	-0.000	0.000	0.016	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	790
2134	13:42:08	-0.000	-0.000	0.016	21.839	11.000	20.182	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
2135	13:42:09	0.000	-0.000	0.016	21.839	11.000	20.075	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2136	13:42:10	0.000	0.000	0.016	21.839	11.000	20.025	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2137	13:42:11	0.001	-0.000	0.016	21.839	11.000	20.025	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2138	13:42:12	0.000	-0.000	0.016	21.839	11.000	20.025	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2139	13:42:13	0.001	-0.000	0.016	21.839	11.000	20.025	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
2140	13:42:14	0.000	0.000	0.016	21.839	11.000	20.025	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2141	13:42:15	0.000	-0.000	0.016	21.839	11.000	20.025	0.019	-0.000	0.012	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2142	13:42:16	0.001	0.000	0.016	21.839	11.000	20.025	0.019	-0.000	0.013	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2143	13:42:17	0.001	0.000	0.016	21.839	11.000	20.025	0.019	-0.000	0.013	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2144	13:42:18	0.001	-0.000	0.016	21.839	11.000	20.025	0.019	-0.000	0.013	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2145	13:42:19	0.000	0.000	0.016	21.839	11.000	20.025	0.019	-0.000	0.013	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2146	13:42:20	0.000	0.000	0.016	21.839	11.000	20.025	0.019	-0.000	0.013	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2147	13:42:21	-0.000	-0.000	0.016	21.839	11.000	20.025	0.019	-0.000	0.013	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2148	13:42:22	0.001	-0.000	0.016	21.839	11.000	20.025	0.019	-0.000	0.013	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2149	13:42:23	-0.001	-0.000	0.016	21.839	11.000	20.025	0.019	-0.000	0.013	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2150	13:42:24	0.000	-0.000	0.016	21.839	11.000	20.025	0.019	-0.000	0.013	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2151	13:42:25	0.000	0.000	0.016	21.839	11.000	20.025	0.019	-0.000	0.013	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2152	13:42:26	0.001	0.000	0.016	21.839	11.000	20.025	0.019	-0.000	0.013	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2153	13:42:27	-0.000	0.000	0.016	21.839	11.000	20.025	0.019	-0.000	0.013	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2154	13:42:28	-0.001	0.000	0.016	21.839	11.000	20.025	0.019	-0.000	0.013	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2155	13:42:29	0.001	0.000	0.016	21.839	11.000	20.025	0.019	-0.000	0.013	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2156	13:42:30	0.000	-0.000	0.016	21.839	11.000	20.025	0.019	-0.000	0.013	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
