	Timestamp	Filtered Rate: CBP	Filtered Rate: BuO-BsubPc	Source Power: CBP	Source Power: BuO-BsubPc	Thickness: CBP	Thickness: BuO-BsubPc	State: CBP	State: BuO-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: BuO-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: BuO-BsubPc
1909	12:15:03	0.001	0.015	19.503	19.805	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1910	12:15:04	-0.001	0.015	19.503	19.805	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1911	12:15:05	0.001	0.015	19.503	19.805	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1912	12:15:06	0.001	0.015	19.503	19.805	0.000	0.009	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1913	12:15:07	-0.000	0.015	19.503	19.805	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1914	12:15:08	0.001	0.015	19.503	19.805	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1915	12:15:09	0.001	0.015	19.503	19.805	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1916	12:15:10	-0.000	0.015	19.503	19.805	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1917	12:15:11	0.001	0.015	19.503	19.805	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1918	12:15:12	0.001	0.015	19.503	19.805	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1919	12:15:13	0.000	0.015	19.503	19.805	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	783
1920	12:15:14	0.001	0.015	19.503	19.805	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1921	12:15:15	-0.001	0.015	19.503	19.805	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1922	12:15:16	0.001	0.015	19.503	19.805	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1923	12:15:17	0.000	0.015	19.503	19.805	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1924	12:15:18	0.001	0.015	19.503	19.805	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1925	12:15:19	-0.001	0.015	19.503	19.805	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1926	12:15:20	-0.000	0.015	19.503	19.805	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	784
1927	12:15:21	0.001	0.015	19.503	19.805	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1928	12:15:22	0.001	0.015	19.503	19.805	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1929	12:15:23	-0.001	0.015	19.503	19.805	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1930	12:15:24	0.000	0.015	19.503	19.805	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1931	12:15:25	-0.001	0.015	19.503	19.805	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	784
1932	12:15:26	0.000	0.015	19.503	19.805	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	784
1933	12:15:27	0.001	0.015	19.503	19.805	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1934	12:15:28	-0.001	0.015	19.503	19.805	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	790
1935	12:15:29	0.000	0.015	19.503	19.805	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1936	12:15:30	0.001	0.015	19.503	19.805	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	784
1937	12:15:31	0.000	0.015	19.503	19.805	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1938	12:15:32	0.000	0.015	19.503	19.805	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1939	12:15:33	0.001	0.015	19.503	19.805	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1940	12:15:34	-0.001	0.015	19.503	19.805	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1941	12:15:35	0.000	0.015	19.503	19.805	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1942	12:15:36	0.001	0.015	19.503	19.805	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1943	12:15:37	0.000	0.015	19.503	19.805	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1944	12:15:38	0.001	0.015	19.503	19.694	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1945	12:15:39	-0.000	0.015	19.503	19.567	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1946	12:15:40	0.001	0.015	19.503	19.567	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1947	12:15:41	0.001	0.015	19.503	19.517	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1948	12:15:42	0.002	0.015	19.503	19.517	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1949	12:15:43	0.001	0.015	19.503	19.517	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	782
1950	12:15:44	0.001	0.015	19.503	19.517	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1951	12:15:45	0.001	0.015	19.503	19.517	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1952	12:15:46	-0.000	0.015	19.503	19.517	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1953	12:15:47	0.000	0.015	19.503	19.517	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1954	12:15:48	-0.001	0.015	19.503	19.517	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1955	12:15:49	0.002	0.015	19.503	19.517	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	784
1956	12:15:50	-0.000	0.015	19.503	19.517	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	784
1957	12:15:51	-0.001	0.015	19.503	19.517	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1958	12:15:52	0.001	0.015	19.503	19.517	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1959	12:15:53	-0.001	0.015	19.503	19.517	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1960	12:15:54	0.002	0.015	19.503	19.517	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1961	12:15:55	-0.001	0.015	19.503	19.517	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1962	12:15:56	0.001	0.015	19.503	19.517	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1963	12:15:57	0.001	0.015	19.503	19.517	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1964	12:15:58	-0.001	0.015	19.503	19.517	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1965	12:15:59	0.001	0.015	19.503	19.517	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	783
1966	12:16:00	0.001	0.015	19.503	19.517	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1967	12:16:01	0.001	0.015	19.503	19.517	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1968	12:16:02	0.001	0.015	19.503	19.517	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	783
1969	12:16:03	-0.000	0.015	19.503	19.517	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1970	12:16:04	0.001	0.015	19.503	19.517	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1971	12:16:05	0.000	0.015	19.503	19.517	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1972	12:16:06	0.001	0.015	19.503	19.517	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1973	12:16:07	0.001	0.015	19.503	19.517	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1974	12:16:08	0.001	0.015	19.503	19.517	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1975	12:16:09	0.001	0.015	19.503	19.517	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1976	12:16:10	0.000	0.015	19.503	19.517	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1977	12:16:11	0.001	0.015	19.503	19.517	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1978	12:16:12	-0.000	0.015	19.503	19.517	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1979	12:16:13	0.000	0.015	19.503	19.517	0.000	0.010	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1980	12:16:14	0.001	0.015	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1981	12:16:15	-0.001	0.015	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	784
1982	12:16:16	0.001	0.015	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1983	12:16:17	0.001	0.015	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	784
1984	12:16:18	0.001	0.015	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1985	12:16:19	0.001	0.015	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1986	12:16:20	0.001	0.015	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1987	12:16:21	-0.001	0.015	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1988	12:16:22	0.001	0.015	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1989	12:16:23	-0.001	0.015	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1990	12:16:24	-0.001	0.014	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1991	12:16:25	0.001	0.014	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1992	12:16:26	0.001	0.014	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1993	12:16:27	-0.001	0.014	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1994	12:16:28	0.001	0.014	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	784
1995	12:16:29	-0.000	0.014	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1996	12:16:30	-0.000	0.014	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1997	12:16:31	0.000	0.014	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	784
1998	12:16:32	0.001	0.014	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1999	12:16:33	0.000	0.014	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2000	12:16:34	0.001	0.014	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2001	12:16:35	0.001	0.014	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2002	12:16:36	0.000	0.014	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2003	12:16:37	0.000	0.014	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	784
2004	12:16:38	0.001	0.014	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2005	12:16:39	-0.001	0.014	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2006	12:16:40	0.001	0.014	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2007	12:16:41	0.001	0.014	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2008	12:16:42	0.001	0.014	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2009	12:16:43	-0.001	0.014	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2010	12:16:44	0.001	0.014	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2011	12:16:45	0.000	0.014	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2012	12:16:46	0.001	0.014	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	789
2013	12:16:47	0.000	0.014	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2014	12:16:48	-0.000	0.014	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2015	12:16:49	0.000	0.014	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2016	12:16:50	0.000	0.014	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2017	12:16:51	0.000	0.013	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2018	12:16:52	0.000	0.013	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2019	12:16:53	-0.001	0.013	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2020	12:16:54	0.001	0.013	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2021	12:16:55	0.000	0.013	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2022	12:16:56	-0.000	0.013	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2023	12:16:57	0.001	0.013	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2024	12:16:58	0.000	0.013	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2025	12:16:59	0.001	0.013	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2026	12:17:00	0.001	0.013	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2027	12:17:01	0.000	0.013	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2028	12:17:02	0.001	0.013	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2029	12:17:03	0.000	0.013	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2030	12:17:04	0.001	0.013	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2031	12:17:05	0.001	0.013	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2032	12:17:06	-0.001	0.013	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2033	12:17:07	0.000	0.013	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2034	12:17:08	0.000	0.013	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2035	12:17:09	-0.000	0.013	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2036	12:17:10	0.001	0.013	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2037	12:17:11	0.000	0.013	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	789
2038	12:17:12	0.001	0.013	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2039	12:17:13	0.000	0.013	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2040	12:17:14	0.000	0.013	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	789
2041	12:17:15	0.001	0.013	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	784
2042	12:17:16	0.000	0.013	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2043	12:17:17	-0.000	0.013	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2044	12:17:18	-0.000	0.013	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2045	12:17:19	0.000	0.013	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	784
2046	12:17:20	0.000	0.013	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2047	12:17:21	0.001	0.012	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2048	12:17:22	-0.000	0.012	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2049	12:17:23	0.000	0.012	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	790
2050	12:17:24	0.000	0.012	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2051	12:17:25	0.001	0.012	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2052	12:17:26	-0.001	0.012	19.503	19.517	0.000	0.011	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2053	12:17:27	0.001	0.012	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2054	12:17:28	0.000	0.012	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	783
2055	12:17:29	0.000	0.012	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2056	12:17:30	0.000	0.012	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2057	12:17:31	0.001	0.012	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2058	12:17:32	0.000	0.012	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2059	12:17:33	0.000	0.012	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2060	12:17:34	0.000	0.012	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2061	12:17:35	0.000	0.012	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2062	12:17:36	0.000	0.012	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2063	12:17:37	0.001	0.012	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	783
2064	12:17:38	-0.001	0.012	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2065	12:17:39	0.006	0.012	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2066	12:17:40	-0.003	0.012	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2067	12:17:41	-0.000	0.012	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2068	12:17:42	0.000	0.012	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	789
2069	12:17:43	0.001	0.012	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	784
2070	12:17:44	0.001	0.012	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	782
2071	12:17:45	-0.001	0.012	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	789
2072	12:17:46	0.001	0.012	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2073	12:17:47	0.001	0.012	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2074	12:17:48	-0.000	0.012	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2075	12:17:49	0.000	0.012	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2076	12:17:50	-0.000	0.012	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2077	12:17:51	0.001	0.012	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2078	12:17:52	-0.001	0.012	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	784
2079	12:17:53	0.001	0.012	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2080	12:17:54	-0.000	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2081	12:17:55	0.000	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	783
2082	12:17:56	0.001	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2083	12:17:57	0.001	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2084	12:17:58	0.000	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2085	12:17:59	0.000	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2086	12:18:00	-0.001	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2087	12:18:01	0.001	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2088	12:18:02	-0.000	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	784
2089	12:18:03	-0.000	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2090	12:18:04	0.001	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	782
2091	12:18:05	-0.000	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	790
2092	12:18:06	-0.001	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2093	12:18:07	-0.001	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2094	12:18:08	-0.000	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2095	12:18:09	0.001	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	789
2096	12:18:10	-0.001	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2097	12:18:11	0.000	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2098	12:18:12	-0.001	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2099	12:18:13	0.000	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2100	12:18:14	-0.001	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2101	12:18:15	0.002	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2102	12:18:16	-0.002	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2103	12:18:17	0.002	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2104	12:18:18	0.000	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2105	12:18:19	-0.000	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	782
2106	12:18:20	0.001	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2107	12:18:21	0.000	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2108	12:18:22	0.001	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2109	12:18:23	-0.001	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2110	12:18:24	0.000	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2111	12:18:25	0.001	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2112	12:18:26	0.001	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2113	12:18:27	0.001	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2114	12:18:28	-0.001	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2115	12:18:29	-0.000	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2116	12:18:30	0.000	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2117	12:18:31	0.000	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2118	12:18:32	0.000	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	783
2119	12:18:33	0.001	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2120	12:18:34	-0.001	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2121	12:18:35	0.000	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2122	12:18:36	0.000	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	789
2123	12:18:37	-0.000	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2124	12:18:38	0.001	0.011	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	784
2125	12:18:39	0.001	0.010	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2126	12:18:40	-0.001	0.010	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2127	12:18:41	-0.001	0.010	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2128	12:18:42	0.000	0.010	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2129	12:18:43	-0.002	0.010	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2130	12:18:44	0.001	0.010	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2131	12:18:45	0.000	0.010	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	790
2132	12:18:46	-0.002	0.010	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2133	12:18:47	0.001	0.010	19.503	19.517	0.000	0.012	Manual	Manual	Sensor Status	00	Fundamental Activity	787
