	Pixel	Max Current (A)	Max Luminance (cd/m2)	Status	Turnon Voltage (V)	EQE(%)_max	EQE(%)_avg	CE(cd/A)_max	CE(cd/A)_avg	PE(lm/W)_max	PE(lm/W)_avg	V (V) @ 100 cd/m2	EQE(%) @ 100 cd/m2	CE(cd/A) @ 100 cd/m2	PE(lm/W) @ 100 cd/m2	λmax (nm) @ 100 cd/m2	FWHM (nm) @ 100 cd/m2	CIE-x @ 100 cd/m2	CIE-y @ 100 cd/m2	Hex Color @ 100 cd/m2	V (V) @ 250 cd/m2	EQE(%) @ 250 cd/m2	CE(cd/A) @ 250 cd/m2	PE(lm/W) @ 250 cd/m2	λmax (nm) @ 250 cd/m2	FWHM (nm) @ 250 cd/m2	CIE-x @ 250 cd/m2	CIE-y @ 250 cd/m2	Hex Color @ 250 cd/m2
10	C1-1	0.0198912	355.19	Working	3.8	0.171654	0.1358190294117647	0.41642282495982386	0.33705641271667963	0.311498	0.1669724294117647	7.19995	0.138982	0.3326380856095865	0.145141	580.5	31.5	0.520824111849651	0.4129257301501865	#ffaa00	9.39984	0.133731	0.2996074529911452	0.100134	581.0	32.5	0.5066165548563455	0.4004176196957532	#ffa000
11	C2-1	0.0200013	14.83	Short Circuit	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
12	C3-1	0.0197638	353.0	Working	3.8	0.167734	0.11358085294117647	0.2957735990413929	0.2681448369678734	0.19166	0.12587011764705883	7.39993	0.108806	0.2716866149784517	0.115342	580.5	31.5	0.5212265365115829	0.41479387322321304	#ffad00	9.39991	0.126732	0.2900346380404896	0.0969338	581.0	32.0	0.5091158021715402	0.4055125260326029	#ffa700
13	C4-1	0.0199197	341.86	Working	3.8	0.14402	0.11151787142857143	0.27701053842734236	0.2506834093573213	0.146133	0.11479882285714285	7.59995	0.114038	0.26650109013122714	0.110164	580.5	31.0	0.5233717204373664	0.4152996921188111	#ffac00	9.80012	0.122203	0.27701053842734236	0.0888004	581.0	32.0	0.5099617047006754	0.40542085710356524	#ffa600
14	C5-1	0.0198285	344.81	Working	3.8	0.22358	0.12385798249999999	0.4689958136804314	0.2985672142606968	0.387761	0.138838305	8.1999	0.121883	0.29035939545056616	0.111245	581.0	30.5	0.5206451748982222	0.41666342057258937	#ffb000	10.6002	0.124877	0.2858553487513538	0.0847193	581.0	32.0	0.5054042797643834	0.4032153807525788	#ffa500
15	D1-1	0.0200027	309.91	Working	4.0	0.152943	0.11163125	0.4386336672353678	0.29069874511719596	0.344508	0.14360973124999998	7.80013	0.1165	0.27253973718199254	0.109769	581.0	32.5	0.521348880698551	0.4117508705667732	#ffa800	9.60047	0.113858	0.2558327324575632	0.083717	581.0	33.0	0.5090156656783512	0.4017215914393056	#ffa100
16	D2-1	0.0200025	361.88	Working	3.8	0.144816	0.1038162425	0.4665448342154154	0.3451903357783243	0.385681	0.17562668124999997	7.20048	0.13032	0.3356151631414114	0.146431	580.5	31.0	0.526683698046549	0.41817546574070646	#ffae00	9.20035	0.132682	0.3044482710434143	0.103958	581.0	32.5	0.5122057609935384	0.40568546397392413	#ffa500
17	D3-1	0.0200025	402.73	Working	3.6	0.295871	0.16431605675675676	0.4989188151749729	0.39448794770711976	0.379881	0.1967488351351351	7.40045	0.160517	0.3910784334588893	0.166018	580.5	31.0	0.5303491471187894	0.4223420123323171	#ffb100	9.4004	0.149283	0.3517237514884079	0.117545	581.0	32.0	0.5176344016556981	0.41144706084533644	#ffaa00
18	D4-1	0.0200024	412.2	Working	3.8	0.204357	0.13632621605263157	0.6188748831792799	0.3709791050603	0.347158	0.16831734736842102	7.60045	0.15922	0.391388245048712	0.161778	580.5	31.5	0.5312689791835085	0.42269390905585447	#ffb100	9.60071	0.151924	0.3591709335764888	0.11753	580.5	32.0	0.5179364163232183	0.4116756206085876	#ffaa00
19	D5-1	0.0200016	428.66	Working	3.6	0.159858	0.14008796750000002	0.7081077691616329	0.4296205364032005	0.617895	0.21364162000000003	7.80031	0.155456	0.3998778077533188	0.161052	580.5	31.0	0.5332052318076396	0.425630475242276	#ffb400	10.0005	0.144841	0.35398958660935803	0.111203	581.0	32.0	0.5182638399949854	0.413550862680751	#ffad00
