	Timestamp	Filtered Rate: CBP	Filtered Rate: TxOPhCz	Filtered Rate: BuO-BsubPc	Source Power: CBP	Source Power: TxOPhCz	Source Power: BuO-BsubPc	Thickness: CBP	Thickness: TxOPhCz	Thickness: BuO-BsubPc	State: CBP	State: TxOPhCz	State: BuO-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: TxOPhCz	Fundamental  Frequency: BuO-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: TxOPhCz	Current Z-Ratio: BuO-BsubPc
2280	12:54:02	0.002	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2281	12:54:03	-0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2282	12:54:04	0.002	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2283	12:54:05	-0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2284	12:54:06	0.000	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	783
2285	12:54:07	0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2286	12:54:08	0.000	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2287	12:54:09	0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2288	12:54:10	-0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2289	12:54:11	0.000	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2290	12:54:12	0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2291	12:54:13	0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2292	12:54:14	-0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2293	12:54:15	-0.001	-0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	783
2294	12:54:16	-0.001	-0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	782
2295	12:54:17	-0.001	-0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
2296	12:54:18	-0.001	-0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	783
2297	12:54:19	0.002	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	783
2298	12:54:20	0.000	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2299	12:54:21	0.000	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
2300	12:54:22	-0.001	0.001	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	783
2301	12:54:23	0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	782
2302	12:54:24	-0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	782
2303	12:54:25	-0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	782
2304	12:54:26	-0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	782
2305	12:54:27	0.000	-0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
2306	12:54:28	-0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	782
2307	12:54:29	0.001	0.001	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	783
2308	12:54:30	0.001	0.001	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	783
2309	12:54:31	0.000	0.001	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	783
2310	12:54:32	-0.001	0.001	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	782
2311	12:54:33	-0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
2312	12:54:34	-0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	782
2313	12:54:35	0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	783
2314	12:54:36	0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	783
2315	12:54:37	-0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2316	12:54:38	0.000	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	783
2317	12:54:39	0.000	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2318	12:54:40	0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2319	12:54:41	0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	783
2320	12:54:42	-0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2321	12:54:43	0.002	0.001	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2322	12:54:44	-0.001	0.001	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2323	12:54:45	0.001	0.001	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2324	12:54:46	-0.001	0.001	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2325	12:54:47	0.002	0.001	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2326	12:54:48	-0.001	0.001	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2327	12:54:49	0.002	0.001	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2328	12:54:50	-0.002	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2329	12:54:51	-0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2330	12:54:52	0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2331	12:54:53	0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2332	12:54:54	0.002	0.001	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2333	12:54:55	-0.001	0.001	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2334	12:54:56	0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2335	12:54:57	0.000	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2336	12:54:58	-0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2337	12:54:59	-0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2338	12:55:00	0.001	0.001	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2339	12:55:01	-0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2340	12:55:02	0.002	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2341	12:55:03	-0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2342	12:55:04	0.000	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2343	12:55:05	-0.001	0.001	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2344	12:55:06	0.002	0.001	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2345	12:55:07	-0.001	0.001	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2346	12:55:08	0.001	0.001	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2347	12:55:09	0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2348	12:55:10	0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2349	12:55:11	-0.002	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2350	12:55:12	0.000	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2351	12:55:13	-0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2352	12:55:14	0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2353	12:55:15	0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2354	12:55:16	-0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2355	12:55:17	-0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
2356	12:55:18	0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2357	12:55:19	-0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2358	12:55:20	-0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2359	12:55:21	0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2360	12:55:22	-0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	782
2361	12:55:23	0.001	-0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	779
2362	12:55:24	0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
2363	12:55:25	0.000	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	782
2364	12:55:26	0.000	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	782
2365	12:55:27	0.002	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	782
2366	12:55:28	-0.002	0.001	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2367	12:55:29	-0.002	0.001	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2368	12:55:30	0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
2369	12:55:31	0.000	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2370	12:55:32	0.000	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2371	12:55:33	0.004	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
2372	12:55:34	-0.003	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	792
2373	12:55:35	0.002	0.001	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	790
2374	12:55:36	-0.001	0.001	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	791
2375	12:55:37	0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	790
2376	12:55:38	-0.002	0.001	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	791
2377	12:55:39	0.000	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2378	12:55:40	-0.001	-0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	792
2379	12:55:41	-0.001	-0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	792
2380	12:55:42	0.001	-0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
2381	12:55:43	-0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
2382	12:55:44	0.002	-0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2383	12:55:45	0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2384	12:55:46	-0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	782
2385	12:55:47	-0.003	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
2386	12:55:48	-0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	782
2387	12:55:49	0.002	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2388	12:55:50	0.000	-0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2389	12:55:51	0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2390	12:55:52	0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2391	12:55:53	-0.002	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2392	12:55:54	0.001	0.001	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2393	12:55:55	-0.002	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2394	12:55:56	-0.002	0.001	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2395	12:55:57	0.002	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2396	12:55:58	0.000	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2397	12:55:59	0.001	0.001	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2398	12:56:00	-0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2399	12:56:01	0.000	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2400	12:56:02	0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2401	12:56:03	-0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2402	12:56:04	-0.001	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2403	12:56:05	0.005	0.000	0.002	20.407	12.023	19.238	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2404	12:56:06	-0.003	0.000	0.002	20.407	12.023	19.426	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2405	12:56:07	0.001	0.000	0.002	20.407	12.023	19.520	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2406	12:56:08	0.001	0.000	0.002	20.407	12.023	19.520	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2407	12:56:09	-0.001	0.001	0.002	20.407	12.023	19.520	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2408	12:56:10	0.001	0.001	0.002	20.407	12.023	19.520	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2409	12:56:11	-0.002	0.001	0.002	20.407	12.023	19.520	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2410	12:56:12	0.001	0.001	0.002	20.407	12.023	19.520	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2411	12:56:13	0.000	0.001	0.002	20.407	12.023	19.520	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2412	12:56:14	0.000	0.000	0.002	20.407	12.023	19.520	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2413	12:56:15	0.001	0.000	0.002	20.407	12.023	19.520	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2414	12:56:16	-0.001	0.000	0.002	20.407	12.023	19.520	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2415	12:56:17	0.001	0.000	0.002	20.407	12.023	19.520	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2416	12:56:18	-0.002	0.000	0.002	20.407	12.023	19.520	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2417	12:56:19	0.001	0.001	0.002	20.407	12.023	19.520	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2418	12:56:20	0.001	0.000	0.002	20.407	12.023	19.520	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2419	12:56:21	-0.003	0.000	0.002	20.407	12.023	19.520	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2420	12:56:22	0.002	0.000	0.002	20.407	12.023	19.520	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2421	12:56:23	-0.003	0.000	0.001	20.407	12.023	19.520	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2422	12:56:24	0.002	0.001	0.001	20.407	12.023	19.520	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2423	12:56:25	-0.001	0.000	0.001	20.407	12.023	19.520	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2424	12:56:26	0.002	0.000	0.001	20.407	12.023	19.520	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2425	12:56:27	-0.001	0.001	0.001	20.407	12.023	19.520	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2426	12:56:28	0.003	0.001	0.001	20.407	12.023	19.520	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2427	12:56:29	0.000	0.000	0.001	20.407	12.023	19.520	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2428	12:56:30	-0.001	0.001	0.001	20.407	12.023	19.520	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2429	12:56:31	-0.001	0.000	0.001	20.407	12.023	19.520	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2430	12:56:32	0.001	0.000	0.001	20.407	12.023	19.520	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2431	12:56:33	0.001	0.000	0.001	20.407	12.023	19.520	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2432	12:56:34	-0.002	0.000	0.001	20.407	12.023	19.520	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2433	12:56:35	0.000	0.001	0.001	20.407	12.023	19.520	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2434	12:56:36	-0.001	0.000	0.001	20.407	12.023	19.520	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2435	12:56:37	0.001	0.001	0.001	20.407	12.023	19.520	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2436	12:56:38	0.000	0.001	0.001	20.407	12.023	19.520	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2437	12:56:39	0.001	0.000	0.001	20.407	12.023	19.520	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2438	12:56:40	-0.003	0.001	0.001	20.407	12.023	19.520	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2439	12:56:41	0.007	0.000	0.002	20.407	12.023	19.520	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2440	12:56:42	0.001	0.000	0.002	20.407	12.023	19.520	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2441	12:56:43	-0.003	0.000	0.002	20.407	12.023	19.520	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2442	12:56:44	0.000	0.000	0.002	20.407	12.023	19.520	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2443	12:56:45	0.000	0.000	0.002	20.407	12.023	19.520	0.000	0.001	0.003	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
