	Timestamp	Filtered Rate: CBP	Filtered Rate: F3EtO-BsubPc	Source Power: CBP	Source Power: F3EtO-BsubPc	Thickness: CBP	Thickness: F3EtO-BsubPc	State: CBP	State: F3EtO-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: F3EtO-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: F3EtO-BsubPc
2245	12:30:33	0.001	0.014	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2246	12:30:34	0.000	0.014	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2247	12:30:35	0.000	0.014	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2248	12:30:36	0.001	0.014	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2249	12:30:37	0.001	0.014	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2250	12:30:38	0.001	0.014	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2251	12:30:39	0.001	0.014	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2252	12:30:40	0.000	0.014	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2253	12:30:41	0.001	0.014	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2254	12:30:42	0.001	0.014	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2255	12:30:43	0.000	0.014	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2256	12:30:44	0.001	0.014	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2257	12:30:45	0.001	0.014	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	667
2258	12:30:46	0.001	0.014	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2259	12:30:47	0.001	0.014	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	667
2260	12:30:48	0.000	0.014	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2261	12:30:49	0.001	0.014	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2262	12:30:50	0.001	0.014	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	663
2263	12:30:51	0.001	0.014	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2264	12:30:52	0.001	0.013	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2265	12:30:53	0.000	0.013	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2266	12:30:54	0.001	0.013	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2267	12:30:55	0.001	0.013	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2268	12:30:56	0.001	0.013	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2269	12:30:57	0.001	0.013	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2270	12:30:58	0.000	0.013	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2271	12:30:59	0.001	0.013	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2272	12:31:00	0.001	0.013	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2273	12:31:01	0.001	0.013	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2274	12:31:02	0.001	0.013	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2275	12:31:03	0.000	0.013	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2276	12:31:04	0.001	0.013	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2277	12:31:05	0.001	0.013	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	667
2278	12:31:06	0.000	0.013	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	663
2279	12:31:07	0.001	0.013	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2280	12:31:08	0.000	0.013	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2281	12:31:09	0.001	0.013	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2282	12:31:10	0.001	0.013	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2283	12:31:11	0.001	0.013	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2284	12:31:12	0.001	0.013	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2285	12:31:13	0.001	0.013	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2286	12:31:14	0.000	0.013	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2287	12:31:15	0.001	0.013	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2288	12:31:16	0.001	0.013	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2289	12:31:17	0.001	0.013	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2290	12:31:18	0.001	0.013	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2291	12:31:19	0.001	0.013	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2292	12:31:20	0.001	0.013	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2293	12:31:21	0.001	0.013	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2294	12:31:22	0.001	0.013	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2295	12:31:23	0.001	0.013	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2296	12:31:24	0.001	0.013	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2297	12:31:25	0.001	0.013	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2298	12:31:26	0.001	0.013	12.107	20.371	0.001	0.013	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2299	12:31:27	0.001	0.013	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2300	12:31:28	0.000	0.013	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2301	12:31:29	0.001	0.013	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2302	12:31:30	0.001	0.013	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2303	12:31:31	0.001	0.013	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	663
2304	12:31:32	0.001	0.013	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	667
2305	12:31:33	0.001	0.013	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2306	12:31:34	0.001	0.013	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2307	12:31:35	0.001	0.013	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2308	12:31:36	0.000	0.013	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2309	12:31:37	0.001	0.013	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2310	12:31:38	0.001	0.013	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2311	12:31:39	0.001	0.013	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2312	12:31:40	0.001	0.013	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2313	12:31:41	0.001	0.012	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2314	12:31:42	0.000	0.012	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2315	12:31:43	0.001	0.012	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2316	12:31:44	0.001	0.012	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2317	12:31:45	0.001	0.012	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2318	12:31:46	0.000	0.012	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2319	12:31:47	0.001	0.012	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2320	12:31:48	0.001	0.012	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2321	12:31:49	0.001	0.012	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2322	12:31:50	0.000	0.012	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2323	12:31:51	0.001	0.012	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2324	12:31:52	0.001	0.012	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2325	12:31:53	0.000	0.012	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	663
2326	12:31:54	0.001	0.012	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2327	12:31:55	0.000	0.012	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2328	12:31:56	0.001	0.012	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2329	12:31:57	-0.001	0.012	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2330	12:31:58	0.001	0.012	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2331	12:31:59	0.000	0.012	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2332	12:32:00	0.001	0.012	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2333	12:32:01	0.001	0.012	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	663
2334	12:32:02	-0.001	0.012	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2335	12:32:03	0.001	0.012	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2336	12:32:04	0.001	0.012	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2337	12:32:05	0.000	0.012	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2338	12:32:06	0.001	0.012	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2339	12:32:07	0.001	0.012	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2340	12:32:08	0.001	0.012	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2341	12:32:09	0.000	0.012	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2342	12:32:10	0.000	0.012	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	663
2343	12:32:11	0.001	0.012	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2344	12:32:12	0.001	0.012	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2345	12:32:13	0.001	0.012	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2346	12:32:14	0.000	0.012	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2347	12:32:15	0.001	0.012	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2348	12:32:16	0.001	0.012	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2349	12:32:17	0.001	0.012	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2350	12:32:18	0.000	0.012	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2351	12:32:19	0.001	0.012	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2352	12:32:20	0.000	0.012	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2353	12:32:21	0.001	0.011	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2354	12:32:22	0.000	0.011	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2355	12:32:23	0.001	0.011	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2356	12:32:24	0.001	0.011	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2357	12:32:25	0.000	0.011	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2358	12:32:26	0.001	0.011	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2359	12:32:27	0.001	0.011	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	667
2360	12:32:28	-0.001	0.011	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2361	12:32:29	0.001	0.011	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2362	12:32:30	0.001	0.011	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2363	12:32:31	-0.001	0.011	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2364	12:32:32	0.001	0.011	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2365	12:32:33	0.000	0.011	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	663
2366	12:32:34	0.001	0.011	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2367	12:32:35	0.001	0.011	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2368	12:32:36	0.001	0.011	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2369	12:32:37	0.000	0.011	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2370	12:32:38	0.001	0.011	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	667
2371	12:32:39	0.000	0.011	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2372	12:32:40	0.001	0.011	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2373	12:32:41	0.000	0.011	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2374	12:32:42	0.000	0.011	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2375	12:32:43	0.001	0.011	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2376	12:32:44	0.000	0.011	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2377	12:32:45	0.000	0.011	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	667
2378	12:32:46	0.001	0.011	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	663
2379	12:32:47	-0.001	0.011	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2380	12:32:48	0.001	0.011	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2381	12:32:49	0.000	0.011	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2382	12:32:50	0.001	0.011	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2383	12:32:51	0.000	0.011	12.107	20.371	0.001	0.014	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2384	12:32:52	0.001	0.011	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2385	12:32:53	0.000	0.011	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2386	12:32:54	0.001	0.011	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2387	12:32:55	0.000	0.011	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2388	12:32:56	0.001	0.011	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2389	12:32:57	0.000	0.011	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2390	12:32:58	0.001	0.011	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2391	12:32:59	0.001	0.011	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2392	12:33:00	0.001	0.011	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2393	12:33:01	-0.001	0.011	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2394	12:33:02	0.001	0.011	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2395	12:33:03	0.001	0.011	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2396	12:33:04	0.001	0.011	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2397	12:33:05	0.000	0.011	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2398	12:33:06	0.001	0.011	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2399	12:33:07	0.001	0.011	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2400	12:33:08	0.000	0.011	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2401	12:33:09	0.000	0.011	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2402	12:33:10	0.001	0.011	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2403	12:33:11	0.001	0.011	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2404	12:33:12	0.001	0.011	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2405	12:33:13	0.000	0.011	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	668
2406	12:33:14	0.000	0.011	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2407	12:33:15	0.001	0.011	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2408	12:33:16	0.000	0.011	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2409	12:33:17	0.000	0.011	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2410	12:33:18	0.001	0.011	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2411	12:33:19	0.001	0.011	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2412	12:33:20	0.000	0.011	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2413	12:33:21	0.001	0.011	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2414	12:33:22	0.000	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2415	12:33:23	0.001	0.011	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2416	12:33:24	0.000	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2417	12:33:25	-0.001	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2418	12:33:26	0.001	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2419	12:33:27	0.000	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2420	12:33:28	0.001	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2421	12:33:29	0.000	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2422	12:33:30	0.001	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	667
2423	12:33:31	0.001	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2424	12:33:32	0.000	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2425	12:33:33	0.000	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2426	12:33:34	0.001	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2427	12:33:35	0.000	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2428	12:33:36	0.000	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2429	12:33:37	0.001	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2430	12:33:38	0.000	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2431	12:33:39	0.001	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2432	12:33:40	0.000	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2433	12:33:41	0.001	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2434	12:33:42	0.000	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2435	12:33:43	0.001	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2436	12:33:44	0.000	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2437	12:33:45	0.001	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2438	12:33:46	0.000	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2439	12:33:47	0.001	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2440	12:33:48	0.001	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2441	12:33:49	0.000	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2442	12:33:50	0.000	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	667
2443	12:33:51	0.001	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2444	12:33:52	0.001	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2445	12:33:53	0.001	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2446	12:33:54	0.001	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	667
2447	12:33:55	0.000	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2448	12:33:56	0.001	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2449	12:33:57	0.000	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	663
2450	12:33:58	0.000	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2451	12:33:59	0.001	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2452	12:34:00	0.000	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2453	12:34:01	0.001	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2454	12:34:02	0.001	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2455	12:34:03	-0.001	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2456	12:34:04	0.001	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2457	12:34:05	0.000	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2458	12:34:06	0.001	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	667
2459	12:34:07	0.000	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2460	12:34:08	0.001	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2461	12:34:09	-0.001	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2462	12:34:10	0.001	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	666
2463	12:34:11	0.000	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	667
2464	12:34:12	0.001	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2465	12:34:13	0.000	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2466	12:34:14	0.000	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2467	12:34:15	0.000	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2468	12:34:16	0.001	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	664
2469	12:34:17	0.000	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	665
2470	12:34:18	0.001	0.010	12.107	20.371	0.001	0.015	Manual	Manual	Sensor Status	00	Fundamental Activity	665
