	Timestamp	Filtered Rate: CBP	Filtered Rate: TxOPhCz	Filtered Rate: OcO-BsubPc	Source Power: CBP	Source Power: TxOPhCz	Source Power: OcO-BsubPc	Thickness: CBP	Thickness: TxOPhCz	Thickness: OcO-BsubPc	State: CBP	State: TxOPhCz	State: OcO-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: TxOPhCz	Fundamental  Frequency: OcO-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: TxOPhCz	Current Z-Ratio: OcO-BsubPc
2383	12:20:31	-0.001	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.028	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2384	12:20:32	0.001	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.028	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2385	12:20:33	0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.028	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2386	12:20:34	0.001	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.028	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2387	12:20:35	0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.028	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2388	12:20:36	-0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.028	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
2389	12:20:37	0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
2390	12:20:38	0.001	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	782
2391	12:20:39	0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	782
2392	12:20:40	-0.000	0.000	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2393	12:20:41	0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2394	12:20:42	0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2395	12:20:43	0.001	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2396	12:20:44	-0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2397	12:20:45	0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2398	12:20:46	0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2399	12:20:47	0.001	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2400	12:20:48	-0.001	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2401	12:20:49	0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2402	12:20:50	0.001	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2403	12:20:51	0.001	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2404	12:20:52	-0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2405	12:20:53	0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2406	12:20:54	0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2407	12:20:55	0.001	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2408	12:20:56	0.001	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	782
2409	12:20:57	-0.001	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2410	12:20:58	0.001	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	791
2411	12:20:59	-0.000	0.002	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2412	12:21:00	0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2413	12:21:01	-0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2414	12:21:02	0.001	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2415	12:21:03	-0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2416	12:21:04	0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2417	12:21:05	-0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
2418	12:21:06	0.001	0.000	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2419	12:21:07	0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2420	12:21:08	-0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2421	12:21:09	0.001	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2422	12:21:10	-0.001	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2423	12:21:11	0.001	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2424	12:21:12	-0.001	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2425	12:21:13	0.001	0.002	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2426	12:21:14	0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2427	12:21:15	-0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
2428	12:21:16	0.001	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	791
2429	12:21:17	0.000	0.000	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
2430	12:21:18	0.000	0.002	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2431	12:21:19	0.001	0.002	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	782
2432	12:21:20	-0.000	0.002	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
2433	12:21:21	-0.000	0.002	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2434	12:21:22	0.001	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2435	12:21:23	-0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2436	12:21:24	0.001	0.002	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2437	12:21:25	-0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.029	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2438	12:21:26	0.000	0.002	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2439	12:21:27	0.001	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2440	12:21:28	-0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2441	12:21:29	-0.000	0.002	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2442	12:21:30	0.001	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
2443	12:21:31	-0.000	0.002	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2444	12:21:32	-0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2445	12:21:33	0.001	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2446	12:21:34	-0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2447	12:21:35	-0.000	0.002	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2448	12:21:36	0.001	0.002	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2449	12:21:37	-0.000	0.002	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2450	12:21:38	0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2451	12:21:39	0.001	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2452	12:21:40	-0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2453	12:21:41	0.000	0.000	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2454	12:21:42	0.001	0.002	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2455	12:21:43	0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2456	12:21:44	-0.000	0.000	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2457	12:21:45	-0.000	0.002	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2458	12:21:46	0.001	0.000	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2459	12:21:47	0.000	0.002	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2460	12:21:48	0.001	0.002	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2461	12:21:49	-0.000	0.000	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	783
2462	12:21:50	-0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
2463	12:21:51	0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2464	12:21:52	0.001	0.002	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2465	12:21:53	-0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2466	12:21:54	-0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	790
2467	12:21:55	0.001	0.002	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	790
2468	12:21:56	-0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	793
2469	12:21:57	0.001	0.002	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	790
2470	12:21:58	0.001	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
2471	12:21:59	-0.000	0.000	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2472	12:22:00	0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2473	12:22:01	-0.000	0.002	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2474	12:22:02	0.001	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2475	12:22:03	0.001	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2476	12:22:04	-0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2477	12:22:05	-0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2478	12:22:06	-0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2479	12:22:07	0.001	0.002	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2480	12:22:08	0.001	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2481	12:22:09	-0.001	0.002	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2482	12:22:10	0.001	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2483	12:22:11	0.000	0.002	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2484	12:22:12	0.001	0.002	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2485	12:22:13	-0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2486	12:22:14	-0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2487	12:22:15	0.000	0.000	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2488	12:22:16	0.001	0.000	0.020	12.000	11.000	19.503	0.001	0.004	0.030	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2489	12:22:17	-0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2490	12:22:18	-0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2491	12:22:19	0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2492	12:22:20	0.001	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2493	12:22:21	0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2494	12:22:22	-0.000	0.000	0.020	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2495	12:22:23	-0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2496	12:22:24	0.001	0.000	0.020	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2497	12:22:25	0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2498	12:22:26	-0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2499	12:22:27	-0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2500	12:22:28	0.001	0.002	0.020	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2501	12:22:29	0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2502	12:22:30	-0.000	0.002	0.019	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2503	12:22:31	0.001	0.002	0.020	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2504	12:22:32	-0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2505	12:22:33	-0.000	0.002	0.019	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2506	12:22:34	0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2507	12:22:35	0.001	0.000	0.020	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2508	12:22:36	0.000	0.000	0.020	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2509	12:22:37	-0.000	0.000	0.019	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2510	12:22:38	0.001	0.002	0.019	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2511	12:22:39	0.001	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2512	12:22:40	-0.000	0.002	0.020	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2513	12:22:41	-0.000	0.002	0.019	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2514	12:22:42	0.001	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2515	12:22:43	0.000	0.002	0.019	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2516	12:22:44	0.000	0.001	0.020	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2517	12:22:45	0.001	0.000	0.019	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2518	12:22:46	0.000	0.001	0.019	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2519	12:22:47	0.001	0.000	0.019	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2520	12:22:48	-0.000	0.001	0.019	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2521	12:22:49	-0.000	0.002	0.019	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2522	12:22:50	0.001	0.001	0.019	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2523	12:22:51	0.000	0.002	0.019	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2524	12:22:52	0.000	0.001	0.019	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2525	12:22:53	-0.000	0.000	0.019	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2526	12:22:54	0.000	0.000	0.019	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2527	12:22:55	0.000	0.000	0.019	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2528	12:22:56	0.001	0.001	0.019	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2529	12:22:57	0.001	0.001	0.019	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
2530	12:22:58	-0.000	0.001	0.019	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2531	12:22:59	0.000	0.001	0.019	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2532	12:23:00	-0.000	0.001	0.019	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2533	12:23:01	-0.000	0.002	0.019	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2534	12:23:02	0.001	0.001	0.019	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2535	12:23:03	-0.001	0.001	0.019	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2536	12:23:04	0.001	0.001	0.019	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2537	12:23:05	0.000	0.000	0.019	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2538	12:23:06	0.001	0.001	0.019	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2539	12:23:07	0.000	0.001	0.019	12.000	11.000	19.503	0.001	0.004	0.031	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2540	12:23:08	-0.000	0.002	0.019	12.000	11.000	19.503	0.001	0.004	0.032	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2541	12:23:09	0.001	0.001	0.019	12.000	11.000	19.503	0.001	0.004	0.032	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2542	12:23:10	0.000	0.001	0.019	12.000	11.000	19.503	0.001	0.004	0.032	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2543	12:23:11	-0.000	0.001	0.019	12.000	11.000	19.503	0.001	0.004	0.032	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2544	12:23:12	0.000	0.001	0.019	12.000	11.000	19.503	0.001	0.004	0.032	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2545	12:23:13	-0.000	0.001	0.019	12.000	11.000	19.503	0.001	0.004	0.032	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2546	12:23:14	0.000	0.001	0.019	12.000	11.000	19.503	0.001	0.004	0.032	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
