	Timestamp	Filtered Rate: CBP	Filtered Rate: tBuO-BsubPc	Source Power: CBP	Source Power: tBuO-BsubPc	Thickness: CBP	Thickness: tBuO-BsubPc	State: CBP	State: tBuO-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: tBuO-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: tBuO-BsubPc
1630	12:32:13	-0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1631	12:32:14	-0.001	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1632	12:32:15	-0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1633	12:32:16	0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1634	12:32:17	0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1635	12:32:18	0.001	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1636	12:32:19	0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1637	12:32:20	-0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1638	12:32:21	-0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1639	12:32:22	-0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1640	12:32:23	-0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1641	12:32:24	0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1642	12:32:25	0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1643	12:32:26	0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1644	12:32:27	-0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1645	12:32:28	-0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1646	12:32:29	0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1647	12:32:30	0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1648	12:32:31	0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1649	12:32:32	0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1650	12:32:33	0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1651	12:32:34	0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1652	12:32:35	0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1653	12:32:36	0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1654	12:32:37	0.001	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1655	12:32:38	0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1656	12:32:39	0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1657	12:32:40	-0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1658	12:32:41	-0.001	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1659	12:32:42	0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1660	12:32:43	0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1661	12:32:44	0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1662	12:32:45	0.001	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1663	12:32:46	0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1664	12:32:47	0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1665	12:32:48	0.001	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1666	12:32:49	-0.001	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1667	12:32:50	-0.001	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1668	12:32:51	-0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1669	12:32:52	-0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1670	12:32:53	0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1671	12:32:54	0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1672	12:32:55	0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1673	12:32:56	0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1674	12:32:57	0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1675	12:32:58	0.001	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1676	12:32:59	-0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1677	12:33:00	-0.001	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1678	12:33:01	-0.001	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1679	12:33:02	-0.001	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1680	12:33:03	-0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1681	12:33:04	-0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1682	12:33:05	0.000	0.010	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1683	12:33:06	0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1684	12:33:07	0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1685	12:33:08	0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1686	12:33:09	-0.000	0.010	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1687	12:33:10	-0.000	0.009	12.000	20.085	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1688	12:33:11	-0.000	0.009	12.000	19.971	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1689	12:33:12	0.000	0.010	12.000	19.921	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1690	12:33:13	0.000	0.010	12.000	19.871	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1691	12:33:14	-0.000	0.010	12.000	19.871	0.000	0.006	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1692	12:33:15	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1693	12:33:16	-0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1694	12:33:17	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1695	12:33:18	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1696	12:33:19	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1697	12:33:20	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1698	12:33:21	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1699	12:33:22	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1700	12:33:23	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1701	12:33:24	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1702	12:33:25	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1703	12:33:26	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1704	12:33:27	-0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1705	12:33:28	-0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1706	12:33:29	-0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1707	12:33:30	-0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1708	12:33:31	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1709	12:33:32	0.001	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1710	12:33:33	0.001	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1711	12:33:34	0.001	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1712	12:33:35	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1713	12:33:36	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1714	12:33:37	-0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1715	12:33:38	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1716	12:33:39	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1717	12:33:40	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1718	12:33:41	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1719	12:33:42	-0.001	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1720	12:33:43	-0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1721	12:33:44	-0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1722	12:33:45	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1723	12:33:46	0.001	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1724	12:33:47	0.001	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1725	12:33:48	0.001	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1726	12:33:49	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1727	12:33:50	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1728	12:33:51	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1729	12:33:52	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1730	12:33:53	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1731	12:33:54	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1732	12:33:55	0.001	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1733	12:33:56	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1734	12:33:57	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1735	12:33:58	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1736	12:33:59	-0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1737	12:34:00	-0.001	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	790
1738	12:34:01	-0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1739	12:34:02	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	790
1740	12:34:03	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1741	12:34:04	0.001	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1742	12:34:05	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1743	12:34:06	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1744	12:34:07	0.001	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1745	12:34:08	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1746	12:34:09	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1747	12:34:10	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1748	12:34:11	-0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1749	12:34:12	-0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1750	12:34:13	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1751	12:34:14	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1752	12:34:15	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1753	12:34:16	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1754	12:34:17	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1755	12:34:18	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1756	12:34:19	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1757	12:34:20	0.001	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1758	12:34:21	0.001	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1759	12:34:22	0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1760	12:34:23	0.000	0.009	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1761	12:34:24	-0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1762	12:34:25	-0.000	0.009	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1763	12:34:26	-0.000	0.010	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1764	12:34:27	0.000	0.009	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1765	12:34:28	0.000	0.009	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1766	12:34:29	0.000	0.009	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1767	12:34:30	0.000	0.009	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1768	12:34:31	-0.000	0.009	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1769	12:34:32	-0.000	0.009	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1770	12:34:33	0.000	0.009	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	784
1771	12:34:34	0.000	0.009	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1772	12:34:35	0.001	0.009	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1773	12:34:36	0.001	0.009	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1774	12:34:37	0.000	0.009	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1775	12:34:38	0.000	0.009	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1776	12:34:39	0.000	0.009	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	784
1777	12:34:40	0.000	0.009	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1778	12:34:41	-0.000	0.009	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	790
1779	12:34:42	-0.000	0.009	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	791
1780	12:34:43	-0.001	0.009	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1781	12:34:44	0.000	0.009	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1782	12:34:45	0.001	0.009	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1783	12:34:46	0.000	0.009	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1784	12:34:47	0.000	0.009	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1785	12:34:48	-0.000	0.009	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1786	12:34:49	-0.000	0.009	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1787	12:34:50	-0.000	0.009	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1788	12:34:51	0.000	0.009	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1789	12:34:52	0.000	0.009	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1790	12:34:53	0.000	0.009	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1791	12:34:54	0.001	0.009	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1792	12:34:55	0.000	0.009	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1793	12:34:56	0.000	0.009	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1794	12:34:57	-0.000	0.009	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1795	12:34:58	-0.000	0.009	12.000	19.871	0.000	0.007	Manual	Manual	Sensor Status	00	Fundamental Activity	784
1796	12:34:59	-0.000	0.009	12.000	19.871	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1797	12:35:00	-0.000	0.009	12.000	19.871	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1798	12:35:01	-0.000	0.009	12.000	19.871	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1799	12:35:02	0.000	0.009	12.000	19.871	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1800	12:35:03	0.000	0.009	12.000	19.871	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1801	12:35:04	0.000	0.009	12.000	19.871	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1802	12:35:05	0.000	0.009	12.000	19.871	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1803	12:35:06	-0.000	0.009	12.000	19.871	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1804	12:35:07	0.000	0.009	12.000	19.871	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1805	12:35:08	-0.000	0.009	12.000	19.871	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1806	12:35:09	-0.000	0.009	12.000	19.871	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1807	12:35:10	-0.000	0.009	12.000	19.871	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1808	12:35:11	0.000	0.009	12.000	19.871	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1809	12:35:12	-0.000	0.009	12.000	19.871	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	790
1810	12:35:13	0.000	0.009	12.000	19.871	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1811	12:35:14	-0.000	0.009	12.000	19.871	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1812	12:35:15	-0.001	0.009	12.000	19.871	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1813	12:35:16	-0.000	0.009	12.000	19.871	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1814	12:35:17	-0.001	0.009	12.000	19.871	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1815	12:35:18	-0.000	0.009	12.000	19.871	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1816	12:35:19	-0.000	0.009	12.000	19.871	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1817	12:35:20	0.000	0.009	12.000	19.871	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	783
1818	12:35:21	0.000	0.009	12.000	19.871	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1819	12:35:22	0.000	0.009	12.000	19.871	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1820	12:35:23	0.000	0.009	12.000	19.871	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1821	12:35:24	0.000	0.009	12.000	19.871	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1822	12:35:25	-0.000	0.009	12.000	19.871	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1823	12:35:26	-0.000	0.009	12.000	19.871	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1824	12:35:27	-0.000	0.009	12.000	19.871	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1825	12:35:28	-0.000	0.009	12.000	19.871	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1826	12:35:29	0.000	0.009	12.000	19.871	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1827	12:35:30	-0.000	0.009	12.000	19.871	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1828	12:35:31	0.000	0.009	12.000	19.871	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1829	12:35:32	0.000	0.009	12.000	19.871	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1830	12:35:33	-0.000	0.009	12.000	19.871	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1831	12:35:34	0.000	0.009	12.000	19.871	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	790
1832	12:35:35	0.000	0.009	12.000	19.871	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1833	12:35:36	0.000	0.009	12.000	19.871	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1834	12:35:37	0.001	0.009	12.000	19.871	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1835	12:35:38	0.000	0.009	12.000	19.871	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1836	12:35:39	0.000	0.009	12.000	19.871	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1837	12:35:40	0.000	0.009	12.000	19.921	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1838	12:35:41	0.000	0.009	12.000	19.921	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1839	12:35:42	0.000	0.009	12.000	19.921	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1840	12:35:43	0.000	0.009	12.000	19.921	0.000	0.008	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1841	12:35:44	0.000	0.009	12.000	19.921	0.000	0.008	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
1842	12:35:45	0.001	0.009	12.000	19.921	0.000	0.008	Manual	Deposit	Sensor Status	00	Fundamental Activity	785
1843	12:35:46	0.000	0.009	12.000	19.921	0.000	0.008	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
1844	12:35:47	0.000	0.009	12.000	19.921	0.000	0.008	Manual	Deposit	Sensor Status	00	Fundamental Activity	790
1845	12:35:48	-0.000	0.009	12.000	19.921	0.000	0.008	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
1846	12:35:49	-0.000	0.009	12.000	19.921	0.000	0.008	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
1847	12:35:50	-0.000	0.009	12.000	19.921	0.000	0.008	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
1848	12:35:51	0.000	0.009	12.000	19.922	0.000	0.008	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
1849	12:35:52	0.000	0.009	12.000	19.922	0.000	0.008	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
1850	12:35:53	0.000	0.009	12.000	19.922	0.000	0.008	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
1851	12:35:54	0.000	0.009	12.000	19.922	0.000	0.008	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
1852	12:35:55	0.000	0.009	12.000	19.923	0.000	0.008	Manual	Deposit	Sensor Status	00	Fundamental Activity	788
1853	12:35:56	0.000	0.009	12.000	19.923	0.000	0.008	Manual	Deposit	Sensor Status	00	Fundamental Activity	787
1854	12:35:57	0.000	0.009	12.000	19.923	0.000	0.008	Manual	Deposit	Sensor Status	00	Fundamental Activity	786
