	Timestamp	Filtered Rate: CBP	Filtered Rate: EtO-BsubPc	Source Power: CBP	Source Power: EtO-BsubPc	Thickness: CBP	Thickness: EtO-BsubPc	State: CBP	State: EtO-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: EtO-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: EtO-BsubPc
212	11:57:58	0.000	0.002	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	788
213	11:57:59	-0.000	0.002	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
214	11:58:00	0.000	0.002	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
215	11:58:01	0.001	0.003	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	789
216	11:58:02	0.001	0.003	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
217	11:58:03	0.000	0.003	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	787
218	11:58:04	0.000	0.003	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	787
219	11:58:05	0.001	0.003	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	787
220	11:58:06	0.000	0.003	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
221	11:58:07	0.000	0.003	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	785
222	11:58:08	0.000	0.003	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
223	11:58:09	0.001	0.003	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	787
224	11:58:10	0.001	0.003	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	788
225	11:58:11	0.001	0.003	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	790
226	11:58:12	0.000	0.003	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	788
227	11:58:13	0.001	0.003	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	788
228	11:58:14	0.000	0.003	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	783
229	11:58:15	0.001	0.003	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	785
230	11:58:16	0.000	0.003	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	787
231	11:58:17	0.000	0.003	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
232	11:58:18	0.000	0.003	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	788
233	11:58:19	0.001	0.003	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
234	11:58:20	0.001	0.003	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
235	11:58:21	0.000	0.003	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	784
236	11:58:22	0.001	0.003	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	785
237	11:58:23	0.000	0.003	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	784
238	11:58:24	0.001	0.003	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
239	11:58:25	0.001	0.003	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	785
240	11:58:26	0.001	0.003	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	787
241	11:58:27	0.000	0.003	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
242	11:58:28	0.001	0.003	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	788
243	11:58:29	0.000	0.003	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
244	11:58:30	0.001	0.003	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
245	11:58:31	0.001	0.004	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	787
246	11:58:32	0.000	0.004	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	787
247	11:58:33	0.001	0.004	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	787
248	11:58:34	0.001	0.004	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	788
249	11:58:35	0.001	0.004	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	785
250	11:58:36	0.000	0.004	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	785
251	11:58:37	0.001	0.004	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
252	11:58:38	-0.000	0.004	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	784
253	11:58:39	0.000	0.004	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	784
254	11:58:40	0.001	0.004	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
255	11:58:41	0.001	0.004	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	790
256	11:58:42	0.000	0.004	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	790
257	11:58:43	0.001	0.004	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	787
258	11:58:44	0.000	0.004	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	787
259	11:58:45	0.001	0.004	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
260	11:58:46	0.000	0.004	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	785
261	11:58:47	0.001	0.004	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
262	11:58:48	0.000	0.004	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	791
263	11:58:49	0.001	0.004	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	787
264	11:58:50	0.000	0.004	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	789
265	11:58:51	0.000	0.004	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
266	11:58:52	0.001	0.004	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	789
267	11:58:53	0.001	0.004	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	787
268	11:58:54	0.001	0.004	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
269	11:58:55	0.001	0.004	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	789
270	11:58:56	0.000	0.004	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
271	11:58:57	0.001	0.004	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	788
272	11:58:58	0.001	0.004	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	788
273	11:58:59	0.001	0.004	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	788
274	11:59:00	0.000	0.004	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
275	11:59:01	0.001	0.004	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	787
276	11:59:02	0.001	0.004	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	789
277	11:59:03	0.001	0.004	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	785
278	11:59:04	0.000	0.004	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	787
279	11:59:05	0.001	0.004	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
280	11:59:06	0.001	0.004	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	785
281	11:59:07	0.000	0.005	12.000	20.035	-0.000	-0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	785
282	11:59:08	0.001	0.004	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
283	11:59:09	0.001	0.004	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
284	11:59:10	0.000	0.004	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	785
285	11:59:11	0.001	0.004	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	787
286	11:59:12	0.000	0.005	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	788
287	11:59:13	0.000	0.005	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
288	11:59:14	0.001	0.005	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
289	11:59:15	0.001	0.005	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	787
290	11:59:16	0.000	0.005	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	787
291	11:59:17	0.001	0.005	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
292	11:59:18	0.000	0.005	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	788
293	11:59:19	0.001	0.005	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	787
294	11:59:20	0.001	0.005	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	788
295	11:59:21	0.001	0.005	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	787
296	11:59:22	0.000	0.005	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
297	11:59:23	0.001	0.005	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	788
298	11:59:24	0.001	0.005	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
299	11:59:25	0.001	0.005	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	788
300	11:59:26	0.001	0.005	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
301	11:59:27	0.000	0.005	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	785
302	11:59:28	0.001	0.005	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	787
303	11:59:29	-0.000	0.005	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
304	11:59:30	0.001	0.005	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	788
305	11:59:31	0.001	0.005	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	787
306	11:59:32	0.001	0.005	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	785
307	11:59:33	0.001	0.005	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
308	11:59:34	0.001	0.005	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	787
309	11:59:35	0.000	0.005	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
310	11:59:36	0.001	0.005	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	789
311	11:59:37	0.000	0.005	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	788
312	11:59:38	0.001	0.005	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
313	11:59:39	0.001	0.005	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
314	11:59:40	0.001	0.005	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	787
315	11:59:41	0.001	0.005	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	787
316	11:59:42	0.001	0.005	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
317	11:59:43	0.000	0.005	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	787
318	11:59:44	0.001	0.005	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	787
319	11:59:45	0.001	0.005	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	787
320	11:59:46	0.001	0.005	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	785
321	11:59:47	0.001	0.005	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	785
322	11:59:48	0.000	0.005	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	785
323	11:59:49	0.001	0.005	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	787
324	11:59:50	0.001	0.005	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
325	11:59:51	0.001	0.005	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	788
326	11:59:52	0.000	0.005	12.000	20.035	-0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	788
327	11:59:53	0.000	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	785
328	11:59:54	0.001	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
329	11:59:55	0.000	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	784
330	11:59:56	0.001	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	785
331	11:59:57	0.000	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
332	11:59:58	0.001	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
333	11:59:59	0.001	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	787
334	12:00:00	0.001	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
335	12:00:01	0.000	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	787
336	12:00:02	0.001	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	785
337	12:00:03	0.000	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	788
338	12:00:04	0.001	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	787
339	12:00:05	0.000	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	787
340	12:00:06	0.001	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
341	12:00:07	0.000	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	787
342	12:00:08	0.001	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
343	12:00:09	0.001	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
344	12:00:10	0.000	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	787
345	12:00:11	0.001	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
346	12:00:12	0.001	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
347	12:00:13	0.001	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
348	12:00:14	0.001	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	788
349	12:00:15	0.001	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
350	12:00:16	0.001	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	788
351	12:00:17	0.001	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
352	12:00:18	0.001	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
353	12:00:19	0.000	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	785
354	12:00:20	0.001	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
355	12:00:21	0.001	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
356	12:00:22	0.001	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	785
357	12:00:23	0.000	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
358	12:00:24	0.001	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	785
359	12:00:25	0.000	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	787
360	12:00:26	0.001	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	787
361	12:00:27	0.001	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	789
362	12:00:28	0.000	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
363	12:00:29	0.001	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
364	12:00:30	0.001	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	787
365	12:00:31	0.001	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
366	12:00:32	0.000	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
367	12:00:33	0.001	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	787
368	12:00:34	0.000	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	785
369	12:00:35	0.001	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
370	12:00:36	0.001	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	788
371	12:00:37	0.000	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	787
372	12:00:38	0.001	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	785
373	12:00:39	0.001	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
374	12:00:40	0.000	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	785
375	12:00:41	0.001	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
376	12:00:42	0.000	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	788
377	12:00:43	0.001	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	788
378	12:00:44	0.001	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
379	12:00:45	0.000	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	789
380	12:00:46	0.001	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	787
381	12:00:47	0.001	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	785
382	12:00:48	0.001	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
383	12:00:49	0.001	0.005	12.000	20.035	0.000	0.000	Manual	Manual	Sensor Status	00	Fundamental Activity	786
384	12:00:50	0.001	0.005	12.000	20.035	0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	785
385	12:00:51	0.000	0.005	12.000	20.035	0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	785
386	12:00:52	0.001	0.005	12.000	20.035	0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	786
387	12:00:53	0.001	0.005	12.000	20.035	0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	784
388	12:00:54	0.000	0.005	12.000	20.035	0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	787
389	12:00:55	0.001	0.005	12.000	20.035	0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	787
390	12:00:56	0.001	0.005	12.000	20.035	0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	786
391	12:00:57	0.001	0.005	12.000	20.035	0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	787
392	12:00:58	0.001	0.005	12.000	20.035	0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	787
393	12:00:59	0.001	0.005	12.000	20.035	0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	787
394	12:01:00	0.000	0.005	12.000	20.035	0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	786
395	12:01:01	0.001	0.005	12.000	20.035	0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	787
396	12:01:02	0.001	0.005	12.000	20.035	0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	787
397	12:01:03	-0.000	0.005	12.000	20.035	0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	787
398	12:01:04	0.001	0.005	12.000	20.035	0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	789
399	12:01:05	0.001	0.005	12.000	20.035	0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	787
400	12:01:06	0.001	0.005	12.000	20.035	0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	786
401	12:01:07	0.001	0.005	12.000	20.035	0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	784
402	12:01:08	-0.001	0.005	12.000	20.035	0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	787
403	12:01:09	0.001	0.005	12.000	20.035	0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	786
404	12:01:10	0.001	0.005	12.000	20.035	0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	785
405	12:01:11	0.001	0.005	12.000	20.035	0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	787
406	12:01:12	0.001	0.005	12.000	20.035	0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	786
