	Pixel	Max Current (A)	Max Luminance (cd/m2)	Status	Turnon Voltage (V)	EQE(%)_max	EQE(%)_avg	CE(cd/A)_max	CE(cd/A)_avg	PE(lm/W)_max	PE(lm/W)_avg	V (V) @ 100 cd/m2	EQE(%) @ 100 cd/m2	CE(cd/A) @ 100 cd/m2	PE(lm/W) @ 100 cd/m2	λmax (nm) @ 100 cd/m2	FWHM (nm) @ 100 cd/m2	CIE-x @ 100 cd/m2	CIE-y @ 100 cd/m2	Hex Color @ 100 cd/m2	V (V) @ 250 cd/m2	EQE(%) @ 250 cd/m2	CE(cd/A) @ 250 cd/m2	PE(lm/W) @ 250 cd/m2	λmax (nm) @ 250 cd/m2	FWHM (nm) @ 250 cd/m2	CIE-x @ 250 cd/m2	CIE-y @ 250 cd/m2	Hex Color @ 250 cd/m2
10	C2-1	0.0200009	1019.4	Working	3.2	0.477003	0.35526247368421054	1.3003563990253866	1.0822049826037705	0.966451	0.5662538421052633	5.40015	0.435699	1.2710136624912143	0.739424	578.0	30.0	0.5364353384619548	0.4627838277028072	#ffe200	6.60009	0.407319	1.1899366003951939	0.566401	578.0	31.0	0.530386539085924	0.4605739108708286	#ffe400
11	C3-1	0.0200006	1015.53	Working	3.4	0.914841	0.4476042368421053	1.810908409403612	1.2822006573375708	1.67338	0.6866213157894737	5.59992	0.530503	1.531503913227032	0.859183	578.0	30.5	0.532026754974494	0.4598512224146969	#ffe200	6.80002	0.436073	1.2867125073291759	0.594457	578.0	31.0	0.530823776204576	0.4620533176980117	#ffe600
12	C4-1	0.0198851	1027.35	Working	3.2	0.605967	0.40634327500000006	2.033661299243575	1.3646327736873833	1.99654	0.7514668499999999	5.59996	0.54603	1.6307963438766595	0.914877	578.5	31.0	0.5335482119057486	0.4604048729564025	#ffe100	6.99999	0.438054	1.3149649435588895	0.590158	578.0	31.0	0.5319614022146105	0.4622207412845823	#ffe500
13	C5-1	0.019889	839.25	Working	3.4	0.623759	0.37073845	1.53512569540302	1.0929409598119713	1.40071	0.57294155	6.00007	0.435924	1.2584146579819366	0.658896	578.0	29.5	0.5341093217468705	0.4614292087139824	#ffe200	7.39998	0.357878	1.0567023811008693	0.448614	578.0	30.5	0.5301378140059579	0.4620335542482159	#ffe600
14	D1-1	0.0200007	951.85	Working	3.2	1.06315	0.4454390277777778	1.8843379122606845	1.2020522613127345	1.85009	0.6861701388888888	5.60008	0.457105	1.3194706390444864	0.740209	578.5	30.0	0.5309716339290951	0.4562207202660681	#ffde00	6.80006	0.385715	1.1303381426485868	0.522209	578.0	30.5	0.5321937976294582	0.4598895122275534	#ffe200
15	D2-1	1.09346e-09	0.51	Open Circuit	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
16	D2-2	1.08098e-09	0.72	Open Circuit	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
17	D3-1	0.0200008	944.74	Working	3.4	1.49731	0.4850400789473685	1.955749697384348	1.2353000657625095	1.80721	0.664637447368421	5.5999	0.536009	1.480246981834265	0.830428	578.0	31.0	0.5366292199989213	0.45794070278438154	#ffdb00	6.99996	0.41971	1.2063143926129345	0.541395	578.5	31.0	0.5328490381386914	0.45955671101744305	#ffe100
18	D4-1	0.0199315	14.62	Short Circuit	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
19	D5-1	0.019609	11.63	Short Circuit	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
