	Timestamp	Filtered Rate: CBP	Filtered Rate: TxOPhCz	Filtered Rate: F-BsubPc	Source Power: CBP	Source Power: TxOPhCz	Source Power: F-BsubPc	Thickness: CBP	Thickness: TxOPhCz	Thickness: F-BsubPc	State: CBP	State: TxOPhCz	State: F-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: TxOPhCz	Fundamental  Frequency: F-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: TxOPhCz	Current Z-Ratio: F-BsubPc
1394	12:19:28	0.000	0.001	0.004	20.143	10.213	20.650	0.001	-0.001	0.004	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1395	12:19:29	0.000	-0.003	0.004	20.143	10.213	20.650	0.001	-0.001	0.004	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1396	12:19:30	0.001	0.003	0.004	20.143	10.213	20.650	0.001	-0.001	0.004	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	743
1397	12:19:31	0.000	-0.014	0.004	20.143	10.213	20.650	0.001	-0.001	0.004	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1398	12:19:32	0.000	0.003	0.004	20.143	10.213	20.650	0.001	-0.001	0.004	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	744
1399	12:19:33	0.000	-0.004	0.004	20.143	10.213	20.650	0.001	-0.001	0.004	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1400	12:19:34	0.000	-0.003	0.004	20.143	10.213	20.650	0.001	-0.001	0.004	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1401	12:19:35	0.000	-0.006	0.004	20.143	10.213	20.650	0.001	-0.001	0.004	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1402	12:19:36	0.001	0.002	0.004	20.143	10.213	20.650	0.001	-0.001	0.004	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1403	12:19:37	0.000	-0.000	0.004	20.143	10.213	20.650	0.001	-0.001	0.004	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1404	12:19:38	0.001	0.009	0.004	20.143	10.213	20.650	0.001	-0.001	0.004	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	743
1405	12:19:39	0.000	-0.001	0.004	20.143	10.213	20.650	0.001	-0.001	0.004	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1406	12:19:40	0.001	-0.001	0.004	20.143	10.213	20.650	0.001	-0.001	0.004	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1407	12:19:41	0.001	0.006	0.004	20.143	10.213	20.650	0.001	-0.001	0.004	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1408	12:19:42	0.001	-0.008	0.004	20.143	10.213	20.650	0.001	-0.001	0.004	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1409	12:19:43	0.000	0.004	0.004	20.143	10.213	20.650	0.001	-0.001	0.004	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	744
1410	12:19:44	0.001	-0.008	0.004	20.143	10.213	20.650	0.001	-0.001	0.004	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1411	12:19:45	0.000	-0.004	0.004	20.143	10.213	20.650	0.001	-0.001	0.004	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	744
1412	12:19:46	0.000	-0.003	0.004	20.143	10.213	20.650	0.001	-0.001	0.004	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	744
1413	12:19:47	0.001	0.003	0.004	20.143	10.213	20.700	0.001	-0.001	0.004	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1414	12:19:48	0.000	0.006	0.004	20.143	10.213	20.750	0.001	-0.001	0.004	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	744
1415	12:19:49	0.000	-0.002	0.004	20.143	10.213	20.750	0.001	-0.001	0.004	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	747
1416	12:19:50	-0.001	0.006	0.004	20.143	10.213	20.750	0.001	-0.001	0.004	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1417	12:19:51	0.001	0.001	0.004	20.143	10.213	20.750	0.001	-0.001	0.004	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1418	12:19:52	0.001	0.006	0.004	20.143	10.213	20.750	0.001	-0.001	0.004	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	744
1419	12:19:53	0.000	0.004	0.004	20.143	10.213	20.750	0.001	-0.001	0.004	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1420	12:19:54	0.001	-0.008	0.004	20.143	10.213	20.750	0.001	-0.001	0.004	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1421	12:19:55	0.000	-0.008	0.004	20.143	10.213	20.750	0.001	-0.001	0.004	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1422	12:19:56	0.001	-0.007	0.004	20.143	10.213	20.750	0.001	-0.001	0.004	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	743
1423	12:19:57	0.000	0.001	0.004	20.143	10.213	20.750	0.001	-0.001	0.004	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1424	12:19:58	0.000	0.008	0.004	20.143	10.213	20.750	0.001	-0.001	0.004	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	744
1425	12:19:59	0.001	0.004	0.004	20.143	10.213	20.750	0.001	-0.001	0.004	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1426	12:20:00	0.000	-0.006	0.004	20.143	10.213	20.750	0.001	-0.001	0.004	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1427	12:20:01	0.000	-0.007	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1428	12:20:02	0.001	0.001	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1429	12:20:03	0.001	0.001	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1430	12:20:04	0.001	0.005	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1431	12:20:05	0.000	0.006	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1432	12:20:06	0.000	-0.006	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1433	12:20:07	0.001	0.001	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1434	12:20:08	0.001	0.010	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1435	12:20:09	0.001	-0.003	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1436	12:20:10	0.003	-0.001	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1437	12:20:11	0.000	-0.002	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1438	12:20:12	0.001	-0.009	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1439	12:20:13	-0.001	0.001	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	747
1440	12:20:14	0.000	0.001	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	744
1441	12:20:15	0.001	-0.003	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	744
1442	12:20:16	0.000	-0.007	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1443	12:20:17	0.000	-0.003	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1444	12:20:18	0.001	-0.003	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1445	12:20:19	0.000	0.004	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	744
1446	12:20:20	0.000	0.011	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1447	12:20:21	0.001	0.006	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	744
1448	12:20:22	-0.001	0.002	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1449	12:20:23	-0.001	0.001	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1450	12:20:24	0.001	-0.008	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1451	12:20:25	0.001	-0.007	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	744
1452	12:20:26	0.000	0.004	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	744
1453	12:20:27	0.000	-0.006	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1454	12:20:28	0.000	-0.003	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1455	12:20:29	0.001	-0.002	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1456	12:20:30	0.001	-0.009	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1457	12:20:31	0.000	0.001	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1458	12:20:32	0.001	0.001	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	747
1459	12:20:33	-0.000	0.008	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1460	12:20:34	0.000	-0.002	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1461	12:20:35	0.001	-0.002	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1462	12:20:36	-0.001	-0.007	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	744
1463	12:20:37	0.001	-0.011	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1464	12:20:38	0.001	-0.008	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1465	12:20:39	0.000	-0.010	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	744
1466	12:20:40	0.000	-0.012	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1467	12:20:41	0.001	-0.016	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1468	12:20:42	0.001	-0.000	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	747
1469	12:20:43	0.000	-0.008	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1470	12:20:44	0.000	-0.000	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1471	12:20:45	0.001	0.001	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1472	12:20:46	0.000	-0.005	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	747
1473	12:20:47	0.001	-0.001	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1474	12:20:48	-0.001	0.002	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1475	12:20:49	0.001	-0.001	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1476	12:20:50	0.000	-0.001	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	744
1477	12:20:51	0.001	0.002	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1478	12:20:52	0.000	0.002	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1479	12:20:53	0.001	0.003	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1480	12:20:54	0.000	0.010	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1481	12:20:55	0.002	-0.001	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1482	12:20:56	0.001	-0.002	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1483	12:20:57	0.001	-0.003	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	744
1484	12:20:58	-0.001	-0.002	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1485	12:20:59	0.001	-0.001	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1486	12:21:00	0.000	0.001	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1487	12:21:01	0.000	0.008	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1488	12:21:02	0.000	-0.008	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	747
1489	12:21:03	0.001	-0.000	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1490	12:21:04	0.000	-0.003	0.004	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1491	12:21:05	0.000	-0.003	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	747
1492	12:21:06	0.001	0.006	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1493	12:21:07	-0.001	0.012	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1494	12:21:08	0.001	0.004	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1495	12:21:09	-0.000	0.002	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1496	12:21:10	0.000	0.006	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1497	12:21:11	0.000	-0.007	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	744
1498	12:21:12	0.001	0.004	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1499	12:21:13	0.000	0.001	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	747
1500	12:21:14	-0.001	-0.012	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1501	12:21:15	0.001	-0.006	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1502	12:21:16	0.001	-0.005	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1503	12:21:17	0.000	-0.007	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1504	12:21:18	0.000	0.000	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	747
1505	12:21:19	0.001	0.008	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	747
1506	12:21:20	0.000	-0.002	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	744
1507	12:21:21	0.001	-0.000	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1508	12:21:22	0.000	0.011	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1509	12:21:23	-0.001	0.008	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1510	12:21:24	0.000	-0.001	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1511	12:21:25	0.001	0.002	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1512	12:21:26	0.000	-0.012	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1513	12:21:27	0.000	-0.011	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1514	12:21:28	0.001	-0.001	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1515	12:21:29	0.000	0.006	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1516	12:21:30	0.001	0.002	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1517	12:21:31	0.000	0.007	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	747
1518	12:21:32	0.000	0.003	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1519	12:21:33	0.000	-0.009	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1520	12:21:34	0.000	-0.005	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1521	12:21:35	0.000	-0.005	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1522	12:21:36	0.001	-0.001	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	744
1523	12:21:37	0.000	0.005	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1524	12:21:38	0.001	0.002	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1525	12:21:39	0.000	-0.005	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1526	12:21:40	0.001	-0.001	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1527	12:21:41	-0.001	0.011	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1528	12:21:42	0.001	0.005	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1529	12:21:43	0.000	0.003	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1530	12:21:44	0.000	0.002	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1531	12:21:45	0.001	-0.016	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1532	12:21:46	0.000	-0.002	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	743
1533	12:21:47	0.001	-0.002	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	748
1534	12:21:48	0.001	0.005	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1535	12:21:49	0.000	-0.000	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1536	12:21:50	0.000	0.003	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1537	12:21:51	0.001	0.006	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	744
1538	12:21:52	0.000	-0.003	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1539	12:21:53	0.001	-0.001	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1540	12:21:54	0.000	-0.005	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1541	12:21:55	0.001	-0.009	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1542	12:21:56	0.001	-0.003	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1543	12:21:57	-0.000	0.001	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1544	12:21:58	0.000	0.001	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1545	12:21:59	-0.001	-0.001	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1546	12:22:00	0.001	0.008	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	747
1547	12:22:01	0.000	0.003	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1548	12:22:02	0.001	-0.003	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1549	12:22:03	0.001	0.004	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1550	12:22:04	0.001	-0.009	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	744
1551	12:22:05	0.001	-0.005	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1552	12:22:06	0.001	0.013	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1553	12:22:07	0.000	0.006	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
1554	12:22:08	0.001	0.008	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	746
1555	12:22:09	0.001	0.005	0.005	20.143	10.213	20.750	0.001	-0.001	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	745
