	Timestamp	Filtered Rate: CBP	Filtered Rate: tri-PXZ-trz	Source Power: CBP	Source Power: tri-PXZ-trz	Thickness: CBP	Thickness: tri-PXZ-trz	State: CBP	State: tri-PXZ-trz	Fundamental  Frequency: CBP	Fundamental  Frequency: tri-PXZ-trz	Current Z-Ratio: CBP	Current Z-Ratio: tri-PXZ-trz
1048	14:24:50	0.477	0.029	2.539	12.452	0.019	0.005	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
1049	14:24:51	0.394	0.026	0.000	12.452	0.019	0.005	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
1050	14:24:52	0.314	0.018	0.000	12.452	0.020	0.005	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
1051	14:24:53	0.239	0.019	0.000	12.452	0.020	0.005	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
1052	14:24:54	0.189	0.013	0.000	12.452	0.020	0.005	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
1053	14:24:55	0.145	0.013	0.000	12.452	0.020	0.005	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
1054	14:24:56	0.111	0.013	0.000	12.402	0.021	0.005	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
1055	14:24:57	0.084	0.010	0.000	12.292	0.021	0.005	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
1056	14:24:58	0.065	0.008	0.000	11.916	0.021	0.005	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
1057	14:24:59	0.052	0.007	0.000	11.381	0.021	0.005	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
1058	14:25:00	0.040	0.004	0.000	10.054	0.021	0.005	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
1059	14:25:01	0.032	0.005	0.000	8.170	0.021	0.005	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
1060	14:25:02	0.026	0.005	0.000	4.264	0.021	0.005	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
1061	14:25:03	0.021	0.004	0.000	1.264	0.021	0.005	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
1062	14:25:04	0.019	0.008	0.000	0.000	0.021	0.005	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
1063	14:25:05	0.015	0.004	0.000	0.000	0.021	0.005	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
1064	14:25:06	0.012	0.006	0.000	0.000	0.021	0.005	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
1065	14:25:07	0.012	0.006	0.000	0.000	0.021	0.005	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
1066	14:25:08	0.009	0.005	0.000	0.000	0.021	0.005	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
1067	14:25:09	0.007	0.008	0.000	0.000	0.021	0.005	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
1068	14:25:10	0.006	0.006	0.000	0.000	0.021	0.005	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
1069	14:25:11	0.006	0.005	0.000	0.000	0.021	0.005	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
1070	14:25:12	0.004	0.003	0.000	0.000	0.021	0.005	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
1071	14:25:13	0.005	0.003	0.000	0.000	0.021	0.005	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
1072	14:25:14	0.003	0.001	0.000	0.000	0.021	0.005	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
1073	14:25:15	0.004	0.004	0.000	0.000	0.021	0.005	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
1074	14:25:16	0.002	0.002	0.000	0.000	0.021	0.005	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
1075	14:25:17	0.002	0.001	0.000	0.000	0.021	0.005	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
1076	14:25:18	0.002	0.003	0.000	0.000	0.021	0.005	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
1077	14:25:19	0.002	0.004	0.000	0.000	0.021	0.005	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
1078	14:25:20	0.000	0.002	0.000	0.000	0.021	0.005	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
1079	14:25:21	0.001	0.004	0.000	0.000	0.021	0.005	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
1080	14:25:22	0.001	0.002	0.000	0.000	0.021	0.005	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
1081	14:25:23	0.000	0.003	0.000	0.000	0.021	0.005	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
1082	14:25:24	0.001	0.004	0.000	0.000	0.021	0.005	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
1083	14:25:25	0.003	0.005	0.000	0.000	0.021	0.005	Manual	Manual	Sensor Status	1	Fundamental Activity	000.000
