	Timestamp	Filtered Rate: CBP	Filtered Rate: F5PhO-BsubPc	Source Power: CBP	Source Power: F5PhO-BsubPc	Thickness: CBP	Thickness: F5PhO-BsubPc	State: CBP	State: F5PhO-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: F5PhO-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: F5PhO-BsubPc
476	15:46:16	0.001	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
477	15:46:17	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
478	15:46:18	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	767
479	15:46:19	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
480	15:46:20	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
481	15:46:21	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
482	15:46:22	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
483	15:46:23	0.001	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	771
484	15:46:24	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
485	15:46:25	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
486	15:46:26	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
487	15:46:27	0.001	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
488	15:46:28	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	771
489	15:46:29	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
490	15:46:30	-0.001	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
491	15:46:31	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
492	15:46:32	0.001	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
493	15:46:33	-0.001	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
494	15:46:34	0.001	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
495	15:46:35	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	772
496	15:46:36	0.001	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
497	15:46:37	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	771
498	15:46:38	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
499	15:46:39	-0.001	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
500	15:46:40	0.001	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
501	15:46:41	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
502	15:46:42	-0.001	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
503	15:46:43	0.001	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
504	15:46:44	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
505	15:46:45	0.001	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
506	15:46:46	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	767
507	15:46:47	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
508	15:46:48	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
509	15:46:49	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
510	15:46:50	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
511	15:46:51	-0.001	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
512	15:46:52	0.001	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
513	15:46:53	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
514	15:46:54	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
515	15:46:55	0.001	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
516	15:46:56	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
517	15:46:57	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	772
518	15:46:58	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
519	15:46:59	0.001	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
520	15:47:00	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
521	15:47:01	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
522	15:47:02	-0.001	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
523	15:47:03	0.001	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
524	15:47:04	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
525	15:47:05	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
526	15:47:06	0.001	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
527	15:47:07	-0.001	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
528	15:47:08	0.001	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
529	15:47:09	-0.001	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	772
530	15:47:10	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
531	15:47:11	0.001	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
532	15:47:12	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
533	15:47:13	-0.001	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
534	15:47:14	0.001	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
535	15:47:15	0.001	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
536	15:47:16	0.001	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
537	15:47:17	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	767
538	15:47:18	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
539	15:47:19	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
540	15:47:20	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
541	15:47:21	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
542	15:47:22	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
543	15:47:23	0.001	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	771
544	15:47:24	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
545	15:47:25	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
546	15:47:26	-0.001	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	771
547	15:47:27	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
548	15:47:28	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
549	15:47:29	0.001	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	771
550	15:47:30	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	771
551	15:47:31	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
552	15:47:32	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
553	15:47:33	0.001	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
554	15:47:34	-0.001	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
555	15:47:35	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
556	15:47:36	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
557	15:47:37	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
558	15:47:38	0.001	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
559	15:47:39	0.001	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
560	15:47:40	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
561	15:47:41	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
562	15:47:42	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
563	15:47:43	0.000	0.004	12.000	19.723	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
564	15:47:44	0.000	0.004	12.000	19.773	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
565	15:47:45	0.002	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
566	15:47:46	-0.001	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
567	15:47:47	0.001	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
568	15:47:48	-0.001	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
569	15:47:49	0.001	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	767
570	15:47:50	-0.001	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
571	15:47:51	0.000	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
572	15:47:52	0.001	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
573	15:47:53	0.000	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
574	15:47:54	0.000	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
575	15:47:55	0.000	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
576	15:47:56	0.000	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	771
577	15:47:57	0.001	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
578	15:47:58	-0.001	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
579	15:47:59	0.000	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
580	15:48:00	0.000	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	772
581	15:48:01	0.000	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
582	15:48:02	0.000	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
583	15:48:03	0.001	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
584	15:48:04	0.000	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
585	15:48:05	0.000	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
586	15:48:06	0.000	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
587	15:48:07	0.001	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
588	15:48:08	-0.001	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
589	15:48:09	0.000	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	767
590	15:48:10	0.001	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
591	15:48:11	-0.001	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
592	15:48:12	0.000	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
593	15:48:13	0.000	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
594	15:48:14	0.000	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
595	15:48:15	0.001	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
596	15:48:16	0.000	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	771
597	15:48:17	0.001	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
598	15:48:18	0.000	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
599	15:48:19	0.000	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
600	15:48:20	0.000	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
601	15:48:21	0.000	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	771
602	15:48:22	0.000	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
603	15:48:23	0.000	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
604	15:48:24	-0.001	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
605	15:48:25	0.000	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
606	15:48:26	0.000	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
607	15:48:27	-0.001	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
608	15:48:28	0.001	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
609	15:48:29	0.000	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
610	15:48:30	0.000	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
611	15:48:31	0.000	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
612	15:48:32	0.000	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	771
613	15:48:33	0.000	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
614	15:48:34	0.000	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	771
615	15:48:35	0.000	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
616	15:48:36	0.001	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
617	15:48:37	-0.000	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
618	15:48:38	0.001	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
619	15:48:39	0.000	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	767
620	15:48:40	0.000	0.004	12.000	19.823	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
621	15:48:41	0.000	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
622	15:48:42	0.000	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
623	15:48:43	0.000	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	767
624	15:48:44	0.000	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
625	15:48:45	0.000	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
626	15:48:46	0.001	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
627	15:48:47	-0.001	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
628	15:48:48	0.001	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
629	15:48:49	0.000	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
630	15:48:50	-0.001	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
631	15:48:51	0.001	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
632	15:48:52	0.000	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
633	15:48:53	0.001	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
634	15:48:54	-0.001	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
635	15:48:55	-0.001	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	772
636	15:48:56	0.000	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
637	15:48:57	0.001	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
638	15:48:58	0.000	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
639	15:48:59	0.000	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
640	15:49:00	0.000	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	767
641	15:49:01	-0.001	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
642	15:49:02	0.001	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
643	15:49:03	0.000	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
644	15:49:04	0.001	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	771
645	15:49:05	0.001	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
646	15:49:06	-0.001	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
647	15:49:07	0.001	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
648	15:49:08	0.000	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
649	15:49:09	-0.001	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
650	15:49:10	0.001	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
651	15:49:11	0.000	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
652	15:49:12	0.000	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
653	15:49:13	-0.001	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	771
654	15:49:14	0.000	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
655	15:49:15	0.000	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
656	15:49:16	0.001	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
657	15:49:17	-0.001	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
658	15:49:18	0.001	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
659	15:49:19	0.001	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
660	15:49:20	0.001	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
661	15:49:21	-0.000	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
662	15:49:22	0.000	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
663	15:49:23	0.000	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
664	15:49:24	0.000	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
665	15:49:25	0.000	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
666	15:49:26	0.001	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
667	15:49:27	0.000	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
668	15:49:28	0.000	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
669	15:49:29	0.000	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
670	15:49:30	-0.001	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
671	15:49:31	0.001	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
672	15:49:32	0.000	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
673	15:49:33	0.000	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	771
674	15:49:34	0.001	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
675	15:49:35	0.000	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
676	15:49:36	-0.001	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
677	15:49:37	0.001	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
678	15:49:38	0.000	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
679	15:49:39	-0.001	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
680	15:49:40	0.000	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	767
681	15:49:41	0.001	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
682	15:49:42	0.000	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
683	15:49:43	0.001	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
684	15:49:44	0.001	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
685	15:49:45	-0.001	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
686	15:49:46	0.001	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
687	15:49:47	0.000	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	770
688	15:49:48	-0.001	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
689	15:49:49	0.001	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	768
690	15:49:50	0.000	0.004	12.000	19.941	-0.000	0.001	Manual	Manual	Sensor Status	00	Fundamental Activity	769
691	15:49:51	0.000	0.004	12.000	19.941	-0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	769
692	15:49:52	0.001	0.004	12.000	19.941	-0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	769
693	15:49:53	0.000	0.004	12.000	19.941	-0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	770
694	15:49:54	0.000	0.004	12.000	19.941	-0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	770
695	15:49:55	0.000	0.004	12.000	19.941	-0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	770
696	15:49:56	-0.001	0.004	12.000	19.941	-0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	769
697	15:49:57	0.001	0.004	12.000	19.941	-0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	770
698	15:49:58	0.000	0.004	12.000	19.941	-0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	769
699	15:49:59	0.000	0.004	12.000	19.941	-0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	768
700	15:50:00	0.001	0.004	12.000	19.941	-0.000	0.002	Manual	Manual	Sensor Status	00	Fundamental Activity	768
