	Timestamp	Filtered Rate: CBP	Filtered Rate: tri-PXZ-trz	Filtered Rate: BuO-BsubPc	Source Power: CBP	Source Power: tri-PXZ-trz	Source Power: BuO-BsubPc	Thickness: CBP	Thickness: tri-PXZ-trz	Thickness: BuO-BsubPc	State: CBP	State: tri-PXZ-trz	State: BuO-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: tri-PXZ-trz	Fundamental  Frequency: BuO-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: tri-PXZ-trz	Current Z-Ratio: BuO-BsubPc
2431	12:20:58	0.000	-0.000	0.005	20.583	12.000	19.700	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2432	12:20:59	-0.001	0.000	0.005	20.583	12.000	19.700	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2433	12:21:00	0.001	-0.000	0.005	20.583	12.000	19.700	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2434	12:21:01	-0.000	0.000	0.005	20.583	12.000	19.700	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2435	12:21:02	0.001	-0.000	0.005	20.583	12.000	19.700	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2436	12:21:03	0.001	0.001	0.005	20.583	12.000	19.700	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2437	12:21:04	-0.000	0.000	0.005	20.583	12.000	19.700	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	790
2438	12:21:05	0.001	0.000	0.005	20.583	12.000	19.700	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2439	12:21:06	0.000	0.000	0.005	20.583	12.000	19.700	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	783
2440	12:21:07	0.001	-0.001	0.005	20.583	12.000	19.700	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2441	12:21:08	0.000	-0.000	0.005	20.583	12.000	19.700	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2442	12:21:09	0.001	0.000	0.005	20.583	12.000	19.700	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2443	12:21:10	-0.001	-0.001	0.005	20.583	12.000	19.700	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2444	12:21:11	0.001	0.000	0.005	20.583	12.000	19.700	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	783
2445	12:21:12	0.000	0.000	0.005	20.583	12.000	19.700	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2446	12:21:13	0.000	0.000	0.005	20.583	12.000	19.700	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2447	12:21:14	0.000	0.000	0.005	20.583	12.000	19.700	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2448	12:21:15	0.001	0.000	0.005	20.583	12.000	19.700	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2449	12:21:16	-0.000	0.000	0.005	20.583	12.000	19.750	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2450	12:21:17	0.001	0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2451	12:21:18	0.000	0.001	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2452	12:21:19	0.000	0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2453	12:21:20	-0.000	0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2454	12:21:21	0.000	0.001	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2455	12:21:22	0.000	-0.001	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2456	12:21:23	-0.000	0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2457	12:21:24	0.001	0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2458	12:21:25	-0.000	-0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	782
2459	12:21:26	0.001	0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2460	12:21:27	0.000	0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	792
2461	12:21:28	0.000	0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2462	12:21:29	0.001	0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2463	12:21:30	-0.000	0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2464	12:21:31	-0.000	0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2465	12:21:32	-0.000	-0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
2466	12:21:33	0.000	0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2467	12:21:34	0.001	0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2468	12:21:35	-0.000	-0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2469	12:21:36	-0.000	-0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2470	12:21:37	-0.000	0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2471	12:21:38	0.000	-0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2472	12:21:39	-0.001	0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2473	12:21:40	0.001	0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2474	12:21:41	-0.000	-0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2475	12:21:42	0.001	-0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
2476	12:21:43	-0.000	-0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
2477	12:21:44	-0.000	-0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2478	12:21:45	0.000	0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	783
2479	12:21:46	-0.001	0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2480	12:21:47	0.001	0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2481	12:21:48	0.000	0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2482	12:21:49	0.000	0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	783
2483	12:21:50	0.001	0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2484	12:21:51	0.000	-0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2485	12:21:52	0.000	-0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2486	12:21:53	-0.001	0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2487	12:21:54	0.000	-0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2488	12:21:55	-0.000	0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2489	12:21:56	0.001	0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2490	12:21:57	-0.001	-0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2491	12:21:58	-0.000	0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2492	12:21:59	0.000	0.001	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2493	12:22:00	0.000	-0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2494	12:22:01	0.001	0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2495	12:22:02	-0.001	-0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2496	12:22:03	0.000	-0.002	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2497	12:22:04	0.001	-0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2498	12:22:05	0.000	-0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2499	12:22:06	0.000	0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
2500	12:22:07	0.000	-0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	780
2501	12:22:08	0.000	0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	782
2502	12:22:09	0.001	-0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2503	12:22:10	0.001	-0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
2504	12:22:11	-0.001	0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	791
2505	12:22:12	-0.000	0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2506	12:22:13	0.000	-0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
2507	12:22:14	-0.000	0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2508	12:22:15	0.001	-0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2509	12:22:16	0.000	-0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2510	12:22:17	0.000	-0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2511	12:22:18	0.000	-0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	790
2512	12:22:19	0.000	-0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2513	12:22:20	-0.000	-0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2514	12:22:21	0.000	-0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2515	12:22:22	-0.001	-0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2516	12:22:23	0.001	-0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2517	12:22:24	-0.001	-0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	783
2518	12:22:25	-0.001	0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2519	12:22:26	0.000	-0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2520	12:22:27	0.000	-0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2521	12:22:28	0.000	-0.000	0.005	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2522	12:22:29	0.000	-0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2523	12:22:30	-0.001	-0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2524	12:22:31	0.001	-0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2525	12:22:32	0.001	-0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2526	12:22:33	-0.001	-0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2527	12:22:34	0.000	-0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2528	12:22:35	0.000	-0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2529	12:22:36	0.001	0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2530	12:22:37	0.000	0.001	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2531	12:22:38	0.000	-0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2532	12:22:39	0.001	-0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2533	12:22:40	-0.001	-0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2534	12:22:41	0.000	-0.001	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2535	12:22:42	0.001	-0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2536	12:22:43	-0.000	0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2537	12:22:44	-0.001	-0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2538	12:22:45	0.001	-0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	792
2539	12:22:46	-0.001	0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	791
2540	12:22:47	0.001	-0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	790
2541	12:22:48	-0.001	0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2542	12:22:49	0.001	-0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	782
2543	12:22:50	0.001	0.001	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2544	12:22:51	0.000	-0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2545	12:22:52	0.000	-0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2546	12:22:53	0.001	0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2547	12:22:54	-0.001	-0.001	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2548	12:22:55	0.000	0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2549	12:22:56	0.000	0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2550	12:22:57	-0.000	-0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2551	12:22:58	-0.000	-0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
2552	12:22:59	0.001	-0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2553	12:23:00	-0.001	0.001	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
2554	12:23:01	0.001	0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2555	12:23:02	-0.000	0.001	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2556	12:23:03	0.000	-0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2557	12:23:04	0.000	-0.001	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2558	12:23:05	0.000	-0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2559	12:23:06	-0.000	-0.001	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2560	12:23:07	0.000	-0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2561	12:23:08	0.000	0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2562	12:23:09	0.001	0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2563	12:23:10	-0.001	0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2564	12:23:11	0.000	0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2565	12:23:12	0.001	0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2566	12:23:13	0.000	-0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2567	12:23:14	0.001	-0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2568	12:23:15	-0.000	-0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2569	12:23:16	-0.000	-0.001	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2570	12:23:17	0.000	-0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2571	12:23:18	0.000	0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2572	12:23:19	-0.000	0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2573	12:23:20	0.000	-0.001	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2574	12:23:21	-0.000	0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2575	12:23:22	-0.000	-0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2576	12:23:23	0.000	-0.001	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2577	12:23:24	-0.000	-0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2578	12:23:25	0.001	-0.001	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	782
2579	12:23:26	-0.001	-0.001	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	779
2580	12:23:27	0.000	0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	782
2581	12:23:28	-0.000	0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	779
2582	12:23:29	-0.001	-0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	782
2583	12:23:30	-0.000	0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	783
2584	12:23:31	0.001	-0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2585	12:23:32	-0.000	0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2586	12:23:33	-0.000	0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2587	12:23:34	0.001	-0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
2588	12:23:35	0.000	0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2589	12:23:36	-0.000	-0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
2590	12:23:37	-0.001	-0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
2591	12:23:38	0.001	0.000	0.006	20.583	12.000	19.800	0.001	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
