	Timestamp	Filtered Rate: CBP	Filtered Rate: Cl-BsubPc	Source Power: CBP	Source Power: Cl-BsubPc	Thickness: CBP	Thickness: Cl-BsubPc	State: CBP	State: Cl-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: Cl-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: Cl-BsubPc
977	12:40:39	-0.001	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
978	12:40:40	-0.000	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
979	12:40:41	0.001	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	703
980	12:40:42	-0.001	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
981	12:40:43	0.000	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	703
982	12:40:44	-0.000	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
983	12:40:45	-0.001	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
984	12:40:46	0.000	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	706
985	12:40:47	-0.001	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
986	12:40:48	0.001	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
987	12:40:49	-0.001	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
988	12:40:50	0.003	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	703
989	12:40:51	0.001	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
990	12:40:52	0.000	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
991	12:40:53	0.001	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	703
992	12:40:54	-0.000	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
993	12:40:55	-0.000	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
994	12:40:56	0.001	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
995	12:40:57	-0.001	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
996	12:40:58	0.001	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	702
997	12:40:59	-0.000	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
998	12:41:00	-0.002	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
999	12:41:01	0.000	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1000	12:41:02	0.001	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	703
1001	12:41:03	0.001	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1002	12:41:04	0.000	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1003	12:41:05	-0.000	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1004	12:41:06	-0.000	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1005	12:41:07	-0.001	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1006	12:41:08	0.001	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1007	12:41:09	-0.001	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1008	12:41:10	0.000	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1009	12:41:11	0.001	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1010	12:41:12	0.000	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1011	12:41:13	0.001	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1012	12:41:14	0.001	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1013	12:41:15	-0.001	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1014	12:41:16	0.001	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1015	12:41:17	0.001	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	703
1016	12:41:18	0.001	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1017	12:41:19	0.001	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	706
1018	12:41:20	-0.000	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1019	12:41:21	-0.000	0.002	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1020	12:41:22	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1021	12:41:23	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	702
1022	12:41:24	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1023	12:41:25	-0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1024	12:41:26	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1025	12:41:27	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1026	12:41:28	-0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1027	12:41:29	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1028	12:41:30	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	703
1029	12:41:31	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1030	12:41:32	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	706
1031	12:41:33	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1032	12:41:34	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1033	12:41:35	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1034	12:41:36	0.002	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1035	12:41:37	-0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	703
1036	12:41:38	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1037	12:41:39	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1038	12:41:40	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	702
1039	12:41:41	-0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1040	12:41:42	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1041	12:41:43	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1042	12:41:44	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	703
1043	12:41:45	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1044	12:41:46	-0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1045	12:41:47	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	707
1046	12:41:48	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1047	12:41:49	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1048	12:41:50	-0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1049	12:41:51	-0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1050	12:41:52	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1051	12:41:53	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1052	12:41:54	-0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1053	12:41:55	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1054	12:41:56	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1055	12:41:57	-0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1056	12:41:58	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1057	12:41:59	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	703
1058	12:42:00	0.002	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1059	12:42:01	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	706
1060	12:42:02	-0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	703
1061	12:42:03	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1062	12:42:04	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1063	12:42:05	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	703
1064	12:42:06	-0.002	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1065	12:42:07	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1066	12:42:08	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	703
1067	12:42:09	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	706
1068	12:42:10	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	706
1069	12:42:11	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1070	12:42:12	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	706
1071	12:42:13	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1072	12:42:14	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1073	12:42:15	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1074	12:42:16	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1075	12:42:17	-0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	706
1076	12:42:18	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1077	12:42:19	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	703
1078	12:42:20	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1079	12:42:21	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1080	12:42:22	-0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1081	12:42:23	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1082	12:42:24	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	703
1083	12:42:25	0.003	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1084	12:42:26	-0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1085	12:42:27	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	706
1086	12:42:28	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1087	12:42:29	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	706
1088	12:42:30	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	703
1089	12:42:31	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	703
1090	12:42:32	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1091	12:42:33	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	706
1092	12:42:34	0.002	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1093	12:42:35	-0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1094	12:42:36	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1095	12:42:37	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	703
1096	12:42:38	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1097	12:42:39	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1098	12:42:40	-0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1099	12:42:41	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1100	12:42:42	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1101	12:42:43	-0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1102	12:42:44	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1103	12:42:45	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1104	12:42:46	-0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	703
1105	12:42:47	-0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	703
1106	12:42:48	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	702
1107	12:42:49	-0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1108	12:42:50	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	706
1109	12:42:51	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1110	12:42:52	0.011	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1111	12:42:53	-0.011	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	703
1112	12:42:54	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1113	12:42:55	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1114	12:42:56	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1115	12:42:57	-0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1116	12:42:58	-0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1117	12:42:59	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	706
1118	12:43:00	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	703
1119	12:43:01	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	706
1120	12:43:02	-0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1121	12:43:03	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	706
1122	12:43:04	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1123	12:43:05	-0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1124	12:43:06	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	706
1125	12:43:07	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1126	12:43:08	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1127	12:43:09	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1128	12:43:10	-0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1129	12:43:11	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	702
1130	12:43:12	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1131	12:43:13	-0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1132	12:43:14	-0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1133	12:43:15	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1134	12:43:16	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1135	12:43:17	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1136	12:43:18	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1137	12:43:19	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	703
1138	12:43:20	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1139	12:43:21	-0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	703
1140	12:43:22	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1141	12:43:23	-0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1142	12:43:24	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	703
1143	12:43:25	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1144	12:43:26	-0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1145	12:43:27	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1146	12:43:28	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1147	12:43:29	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1148	12:43:30	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1149	12:43:31	-0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1150	12:43:32	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	702
1151	12:43:33	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1152	12:43:34	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	706
1153	12:43:35	0.002	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	706
1154	12:43:36	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	703
1155	12:43:37	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1156	12:43:38	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1157	12:43:39	-0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1158	12:43:40	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	702
1159	12:43:41	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1160	12:43:42	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1161	12:43:43	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1162	12:43:44	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1163	12:43:45	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1164	12:43:46	-0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1165	12:43:47	-0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1166	12:43:48	-0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1167	12:43:49	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1168	12:43:50	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1169	12:43:51	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1170	12:43:52	-0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1171	12:43:53	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	703
1172	12:43:54	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1173	12:43:55	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1174	12:43:56	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1175	12:43:57	-0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	703
1176	12:43:58	-0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1177	12:43:59	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	703
1178	12:44:00	-0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1179	12:44:01	-0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1180	12:44:02	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1181	12:44:03	-0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	703
1182	12:44:04	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1183	12:44:05	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1184	12:44:06	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	702
1185	12:44:07	-0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1186	12:44:08	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1187	12:44:09	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	703
1188	12:44:10	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1189	12:44:11	-0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1190	12:44:12	0.002	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	703
1191	12:44:13	-0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1192	12:44:14	-0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	703
1193	12:44:15	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1194	12:44:16	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1195	12:44:17	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	705
1196	12:44:18	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1197	12:44:19	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	703
1198	12:44:20	-0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
1199	12:44:21	0.001	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	703
1200	12:44:22	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	703
1201	12:44:23	0.000	0.003	12.000	22.180	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	704
