	Pixel	Max Current (A)	Max Luminance (cd/m2)	Status	Turnon Voltage (V)	EQE(%)_max	EQE(%)_avg	CE(cd/A)_max	CE(cd/A)_avg	PE(lm/W)_max	PE(lm/W)_avg	V (V) @ 100 cd/m2	EQE(%) @ 100 cd/m2	CE(cd/A) @ 100 cd/m2	PE(lm/W) @ 100 cd/m2	λmax (nm) @ 100 cd/m2	FWHM (nm) @ 100 cd/m2	CIE-x @ 100 cd/m2	CIE-y @ 100 cd/m2	Hex Color @ 100 cd/m2	V (V) @ 250 cd/m2	EQE(%) @ 250 cd/m2	CE(cd/A) @ 250 cd/m2	PE(lm/W) @ 250 cd/m2	λmax (nm) @ 250 cd/m2	FWHM (nm) @ 250 cd/m2	CIE-x @ 250 cd/m2	CIE-y @ 250 cd/m2	Hex Color @ 250 cd/m2
10	C1-1	0.0200013	2904.18	Working	3.4	0.727471	0.6177667487804879	2.347941471811792	2.018182107227447	1.1172	0.900315756097561	5.60003	0.560871	1.8674824758651085	1.04765	528.0	86.0	0.3376879273074473	0.5855230439672414	#09ff04	6.60004	0.630492	2.0560127325001467	0.978654	528.5	87.0	0.3382610615444654	0.5859127775112223	#09ff04
11	C2-1	0.019675	593.83	Working	4.0	0.239891	0.1366238925	0.49096914546764864	0.4091227029334771	0.225305	0.169054825	7.99996	0.139394	0.43083070160028425	0.169187	532.0	95.5	0.35998020067415193	0.5750231093469672	#1aff00	9.80013	0.147635	0.469752731351169	0.150587	530.5	95.0	0.3582517795695604	0.5752605152023366	#19ff00
12	C3-1	0.0196855	2010.33	Working	3.6	0.514262	0.41944555	1.63990061550624	1.3564734526941487	0.702264	0.582276725	6.20009	0.414338	1.3069510465082674	0.662232	529.5	92.0	0.3561781585069618	0.5787598567199271	#16ff00	7.40005	0.458199	1.4625251752846018	0.620895	530.0	92.0	0.35207212270666144	0.5797616021149855	#13ff00
13	C4-1	0.0200014	2423.02	Working	3.6	0.622723	0.5004621095238095	1.969101686384316	1.6720537695956301	0.94869	0.7146961904761905	6.20007	0.490697	1.589531093798986	0.805421	534.0	93.5	0.3611715393288559	0.5755759139676446	#1bff00	7.40004	0.554932	1.74746989139948	0.741869	530.0	93.5	0.3602139383282068	0.5741744960823023	#1bff00
14	C5-1	0.0161332	1634.73	Working	3.4	1.51802	0.5760434545454545	1.6526364858418976	1.4446760541854942	1.27104	0.6489498409090909	6.80014	0.458075	1.3571571823448736	0.626994	552.5	98.5	0.3662652517388964	0.5687170863222041	#21ff00	8.19992	0.495345	1.524860929500676	0.584212	531.0	97.0	0.3639599439538558	0.5698947184735299	#1fff00
15	D1-1	0.0200013	2706.4	Working	3.4	0.688727	0.5294235775	2.2035676637238106	1.6994509471247141	0.855921	0.7240779500000001	5.80006	0.500504	1.5700730779714696	0.850428	529.0	89.5	0.3497616196853022	0.5787267820588916	#12ff01	6.80009	0.57085	1.8233476550511956	0.842375	530.0	89.0	0.3470476575534652	0.5805811168817621	#10ff02
16	D2-1	0.00722317	1022.45	Working	4.2	0.713999	0.45306302499999995	2.2648234126632527	1.3931967164098005	0.625967	0.508252	7.79998	0.441713	1.3585512580202828	0.54718	528.5	94.0	0.35337362121613786	0.5717208609609369	#17ff02	9.39989	0.569201	1.808788253017891	0.604527	530.0	92.5	0.35474468614995963	0.5772075722322805	#15ff00
17	D3-1	0.0200013	0.46	Short Circuit	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
18	D4-1	0.0199467	1.44	Short Circuit	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
19	D5-1	0.00508354	525.6	Working	4.8	0.586618	0.42678529729729725	1.6542752918441022	1.2573574864451866	0.530354	0.47473654054054054	9.00005	0.443577	1.3440297959782768	0.46915	548.0	99.5	0.37013982328839534	0.5662150458357936	#25ff00	10.6003	0.500137	1.5382556540992982	0.455889	530.5	100.5	0.3706649465367977	0.5684520270757886	#26ff00
