	Timestamp	Filtered Rate: CBP	Filtered Rate: TxOPhCz	Filtered Rate: (tBu)3Cl-BsubPc	Source Power: CBP	Source Power: TxOPhCz	Source Power: (tBu)3Cl-BsubPc	Thickness: CBP	Thickness: TxOPhCz	Thickness: (tBu)3Cl-BsubPc	State: CBP	State: TxOPhCz	State: (tBu)3Cl-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: TxOPhCz	Fundamental  Frequency: (tBu)3Cl-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: TxOPhCz	Current Z-Ratio: (tBu)3Cl-BsubPc
2536	15:14:19	0.001	-0.000	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.884	5961378.057	5956008.519	1.451	0.865	1.000
2537	15:14:20	-0.000	0.000	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.884	5961378.064	5956008.509	1.451	0.865	1.000
2538	15:14:21	0.001	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.880	5961378.068	5956008.491	1.451	0.865	1.000
2539	15:14:22	0.000	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.880	5961378.068	5956008.484	1.451	0.865	1.000
2540	15:14:23	0.000	-0.000	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.880	5961378.064	5956008.470	1.451	0.865	1.000
2541	15:14:24	0.001	-0.000	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.877	5961378.068	5956008.460	1.451	0.865	1.000
2542	15:14:25	0.000	0.000	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.877	5961378.068	5956008.446	1.451	0.865	1.000
2543	15:14:26	0.001	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.873	5961378.078	5956008.432	1.451	0.865	1.000
2544	15:14:27	0.000	-0.000	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.873	5961378.071	5956008.425	1.451	0.865	1.000
2545	15:14:28	0.001	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.870	5961378.082	5956008.411	1.451	0.865	1.000
2546	15:14:29	-0.000	0.000	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.870	5961378.068	5956008.401	1.451	0.865	1.000
2547	15:14:30	0.000	0.000	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.870	5961378.071	5956008.387	1.451	0.865	1.000
2548	15:14:31	0.001	-0.000	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.866	5961378.075	5956008.373	1.451	0.865	1.000
2549	15:14:32	-0.001	0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.870	5961378.064	5956008.362	1.451	0.865	1.000
2550	15:14:33	0.001	0.000	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.866	5961378.064	5956008.352	1.451	0.865	1.000
2551	15:14:34	0.000	0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.866	5961378.047	5956008.338	1.451	0.865	1.000
2552	15:14:35	0.000	0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.866	5961378.050	5956008.324	1.451	0.865	1.000
2553	15:14:36	0.000	0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.866	5961378.047	5956008.317	1.451	0.865	1.000
2554	15:14:37	0.001	0.002	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.863	5961378.033	5956008.303	1.451	0.865	1.000
2555	15:14:38	0.000	0.000	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.863	5961378.047	5956008.292	1.451	0.865	1.000
2556	15:14:39	0.000	0.003	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.863	5961378.005	5956008.278	1.451	0.865	1.000
2557	15:14:40	0.000	0.002	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.863	5961378.008	5956008.268	1.451	0.865	1.000
2558	15:14:41	0.000	0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.863	5961378.015	5956008.257	1.451	0.865	1.000
2559	15:14:42	0.001	0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.859	5961378.022	5956008.243	1.451	0.865	1.000
2560	15:14:43	-0.000	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.859	5961378.029	5956008.233	1.451	0.865	1.000
2561	15:14:44	0.000	-0.002	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.859	5961378.036	5956008.219	1.451	0.865	1.000
2562	15:14:45	0.000	-0.002	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.859	5961378.043	5956008.212	1.451	0.865	1.000
2563	15:14:46	-0.000	-0.002	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.859	5961378.050	5956008.198	1.451	0.865	1.000
2564	15:14:47	0.001	-0.002	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.856	5961378.061	5956008.184	1.451	0.865	1.000
2565	15:14:48	0.000	-0.002	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.856	5961378.075	5956008.174	1.451	0.865	1.000
2566	15:14:49	0.001	-0.002	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.852	5961378.078	5956008.163	1.451	0.865	1.000
2567	15:14:50	-0.001	-0.002	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.856	5961378.082	5956008.153	1.451	0.865	1.000
2568	15:14:51	-0.000	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.856	5961378.078	5956008.139	1.451	0.865	1.000
2569	15:14:52	0.001	-0.000	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.852	5961378.082	5956008.128	1.451	0.865	1.000
2570	15:14:53	0.000	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.852	5961378.092	5956008.114	1.451	0.865	1.000
2571	15:14:54	0.000	-0.000	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.852	5961378.085	5956008.104	1.451	0.865	1.000
2572	15:14:55	0.000	0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.852	5961378.061	5956008.090	1.451	0.865	1.000
2573	15:14:56	-0.000	0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.852	5961378.064	5956008.079	1.451	0.865	1.000
2574	15:14:57	0.000	0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.852	5961378.068	5956008.069	1.451	0.865	1.000
2575	15:14:58	0.000	0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.852	5961378.075	5956008.055	1.451	0.865	1.000
2576	15:14:59	0.000	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.852	5961378.082	5956008.044	1.451	0.865	1.000
2577	15:15:00	0.000	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.852	5961378.085	5956008.034	1.451	0.865	1.000
2578	15:15:01	0.001	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.849	5961378.092	5956008.020	1.451	0.865	1.000
2579	15:15:02	0.000	-0.002	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.849	5961378.103	5956008.013	1.451	0.865	1.000
2580	15:15:03	0.000	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.849	5961378.106	5956007.999	1.451	0.865	1.000
2581	15:15:04	-0.000	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.849	5961378.110	5956007.988	1.451	0.865	1.000
2582	15:15:05	0.001	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.845	5961378.113	5956007.971	1.451	0.865	1.000
2583	15:15:06	0.001	-0.000	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.842	5961378.106	5956007.960	1.451	0.865	1.000
2584	15:15:07	-0.001	0.000	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.845	5961378.106	5956007.950	1.451	0.865	1.000
2585	15:15:08	0.001	-0.000	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.842	5961378.117	5956007.940	1.451	0.865	1.000
2586	15:15:09	0.001	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.838	5961378.124	5956007.926	1.451	0.865	1.000
2587	15:15:10	-0.001	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.842	5961378.124	5956007.915	1.451	0.865	1.000
2588	15:15:11	0.001	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.838	5961378.131	5956007.905	1.451	0.865	1.000
2589	15:15:12	0.000	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.838	5961378.127	5956007.891	1.451	0.865	1.000
2590	15:15:13	0.001	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.835	5961378.134	5956007.880	1.451	0.865	1.000
2591	15:15:14	-0.001	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.838	5961378.134	5956007.866	1.451	0.865	1.000
2592	15:15:15	0.001	-0.000	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.831	5961378.138	5956007.856	1.451	0.865	1.000
2593	15:15:16	-0.000	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.831	5961378.141	5956007.842	1.451	0.865	1.000
2594	15:15:17	0.001	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.828	5961378.152	5956007.831	1.451	0.865	1.000
2595	15:15:18	0.001	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.824	5961378.152	5956007.821	1.451	0.865	1.000
2596	15:15:19	0.000	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.824	5961378.159	5956007.807	1.451	0.865	1.000
2597	15:15:20	0.000	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.824	5961378.159	5956007.796	1.451	0.865	1.000
2598	15:15:21	0.000	-0.000	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.824	5961378.155	5956007.782	1.451	0.865	1.000
2599	15:15:22	0.001	-0.000	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.821	5961378.159	5956007.772	1.451	0.865	1.000
2600	15:15:23	-0.000	-0.000	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.821	5961378.162	5956007.758	1.451	0.865	1.000
2601	15:15:24	0.001	-0.000	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.817	5961378.166	5956007.751	1.451	0.865	1.000
2602	15:15:25	0.000	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.817	5961378.169	5956007.737	1.451	0.865	1.000
2603	15:15:26	0.000	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.817	5961378.179	5956007.723	1.451	0.865	1.000
2604	15:15:27	0.001	-0.000	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.814	5961378.166	5956007.713	1.451	0.865	1.000
2605	15:15:28	0.000	0.000	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.814	5961378.166	5956007.702	1.451	0.865	1.000
2606	15:15:29	0.000	-0.000	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.814	5961378.173	5956007.688	1.451	0.865	1.000
2607	15:15:30	0.001	-0.000	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.810	5961378.183	5956007.678	1.451	0.865	1.000
2608	15:15:31	0.001	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.807	5961378.179	5956007.664	1.451	0.865	1.000
2609	15:15:32	0.001	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.803	5961378.179	5956007.653	1.451	0.865	1.000
2610	15:15:33	-0.001	-0.000	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.807	5961378.176	5956007.639	1.451	0.865	1.000
2611	15:15:34	0.001	0.000	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.803	5961378.176	5956007.629	1.451	0.865	1.000
2612	15:15:35	0.000	-0.000	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.803	5961378.186	5956007.618	1.451	0.865	1.000
2613	15:15:36	0.000	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.803	5961378.190	5956007.604	1.451	0.865	1.000
2614	15:15:37	0.001	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.800	5961378.190	5956007.594	1.451	0.865	1.000
2615	15:15:38	0.001	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.796	5961378.193	5956007.583	1.451	0.865	1.000
2616	15:15:39	0.000	-0.000	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.796	5961378.193	5956007.573	1.451	0.865	1.000
2617	15:15:40	0.001	-0.000	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.793	5961378.197	5956007.559	1.451	0.865	1.000
2618	15:15:41	0.000	-0.000	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.793	5961378.197	5956007.545	1.451	0.865	1.000
2619	15:15:42	0.001	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.786	5961378.204	5956007.531	1.451	0.865	1.000
2620	15:15:43	-0.001	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.789	5961378.207	5956007.527	1.451	0.865	1.000
2621	15:15:44	0.001	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.786	5961378.211	5956007.513	1.451	0.865	1.000
2622	15:15:45	0.001	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.782	5961378.218	5956007.499	1.451	0.865	1.000
2623	15:15:46	-0.001	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.786	5961378.218	5956007.489	1.451	0.865	1.000
2624	15:15:47	0.001	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.782	5961378.221	5956007.479	1.451	0.865	1.000
2625	15:15:48	0.000	-0.000	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.782	5961378.214	5956007.468	1.451	0.865	1.000
2626	15:15:49	0.001	0.000	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.779	5961378.214	5956007.458	1.451	0.865	1.000
2627	15:15:50	0.000	0.000	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.779	5961378.218	5956007.447	1.451	0.865	1.000
2628	15:15:51	0.000	0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.779	5961378.211	5956007.440	1.451	0.865	1.000
2629	15:15:52	0.001	0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.776	5961378.204	5956007.426	1.451	0.865	1.000
2630	15:15:53	0.000	0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.776	5961378.190	5956007.416	1.451	0.865	1.000
2631	15:15:54	-0.000	0.002	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.776	5961378.183	5956007.402	1.451	0.865	1.000
2632	15:15:55	0.001	0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.772	5961378.197	5956007.391	1.451	0.865	1.000
2633	15:15:56	0.001	0.000	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.769	5961378.197	5956007.381	1.451	0.865	1.000
2634	15:15:57	0.000	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.769	5961378.207	5956007.370	1.451	0.865	1.000
2635	15:15:58	0.001	-0.002	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.765	5961378.214	5956007.356	1.451	0.865	1.000
2636	15:15:59	0.000	-0.002	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.765	5961378.228	5956007.349	1.451	0.865	1.000
2637	15:16:00	0.001	-0.002	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.762	5961378.228	5956007.342	1.451	0.865	1.000
2638	15:16:01	0.001	-0.002	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.758	5961378.239	5956007.325	1.451	0.865	1.000
2639	15:16:02	0.000	-0.002	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.758	5961378.242	5956007.311	1.451	0.865	1.000
2640	15:16:03	0.000	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.758	5961378.239	5956007.297	1.451	0.865	1.000
2641	15:16:04	-0.000	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.758	5961378.249	5956007.293	1.451	0.865	1.000
2642	15:16:05	0.001	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.755	5961378.249	5956007.279	1.451	0.865	1.000
2643	15:16:06	0.001	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.751	5961378.253	5956007.269	1.451	0.865	1.000
2644	15:16:07	0.000	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.751	5961378.263	5956007.259	1.451	0.865	1.000
2645	15:16:08	0.001	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.748	5961378.263	5956007.245	1.451	0.865	1.000
2646	15:16:09	0.000	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.748	5961378.260	5956007.234	1.451	0.865	1.000
2647	15:16:10	0.000	-0.000	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.748	5961378.256	5956007.224	1.451	0.865	1.000
2648	15:16:11	0.001	0.002	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.741	5961378.225	5956007.213	1.451	0.865	1.000
2649	15:16:12	-0.001	0.002	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.744	5961378.235	5956007.203	1.451	0.865	1.000
2650	15:16:13	0.001	0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.741	5961378.239	5956007.189	1.451	0.865	1.000
2651	15:16:14	0.000	0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.741	5961378.239	5956007.178	1.451	0.865	1.000
2652	15:16:15	0.001	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.737	5961378.246	5956007.168	1.451	0.865	1.000
2653	15:16:16	0.000	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.737	5961378.253	5956007.157	1.451	0.865	1.000
2654	15:16:17	0.000	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.737	5961378.249	5956007.147	1.451	0.865	1.000
2655	15:16:18	0.001	-0.000	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.734	5961378.242	5956007.136	1.451	0.865	1.000
2656	15:16:19	0.001	0.000	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.730	5961378.246	5956007.122	1.451	0.865	1.000
2657	15:16:20	0.000	0.000	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.730	5961378.249	5956007.112	1.451	0.865	1.000
2658	15:16:21	0.001	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.727	5961378.260	5956007.101	1.451	0.865	1.000
2659	15:16:22	-0.001	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.730	5961378.253	5956007.087	1.451	0.865	1.000
2660	15:16:23	0.001	0.000	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.727	5961378.246	5956007.080	1.451	0.865	1.000
2661	15:16:24	0.001	0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.723	5961378.239	5956007.066	1.451	0.865	1.000
2662	15:16:25	0.001	0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.720	5961378.242	5956007.056	1.451	0.865	1.000
2663	15:16:26	0.000	0.009	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.720	5961378.092	5956007.042	1.451	0.865	1.000
2664	15:16:27	0.001	0.010	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.716	5961378.078	5956007.035	1.451	0.865	1.000
2665	15:16:28	0.001	0.010	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.713	5961378.064	5956007.025	1.451	0.865	1.000
2666	15:16:29	0.000	0.011	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.713	5961378.050	5956007.014	1.451	0.865	1.000
2667	15:16:30	0.000	0.002	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.713	5961378.061	5956007.000	1.451	0.865	1.000
2668	15:16:31	0.000	-0.013	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.713	5961378.295	5956006.993	1.451	0.865	1.000
2669	15:16:32	0.000	-0.014	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.713	5961378.298	5956006.983	1.451	0.865	1.000
2670	15:16:33	0.001	-0.015	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.709	5961378.312	5956006.969	1.451	0.866	1.000
2671	15:16:34	0.001	-0.015	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.706	5961378.319	5956006.965	1.451	0.866	1.000
2672	15:16:35	0.000	-0.002	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.706	5961378.323	5956006.951	1.451	0.866	1.000
2673	15:16:36	0.000	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.706	5961378.323	5956006.941	1.451	0.866	1.000
2674	15:16:37	0.001	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.702	5961378.326	5956006.927	1.451	0.866	1.000
2675	15:16:38	0.000	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.702	5961378.337	5956006.920	1.451	0.866	1.000
2676	15:16:39	0.001	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.699	5961378.340	5956006.906	1.451	0.866	1.000
2677	15:16:40	0.000	-0.002	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.699	5961378.351	5956006.895	1.451	0.866	1.000
2678	15:16:41	0.000	-0.001	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.699	5961378.351	5956006.888	1.451	0.866	1.000
2679	15:16:42	0.001	-0.000	0.003	12.000	10.253	22.000	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.695	5961378.340	5956006.878	1.451	0.866	1.000
2680	15:16:43	0.001	0.000	0.003	12.000	10.253	22.050	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.692	5961378.333	5956006.864	1.451	0.866	1.000
2681	15:16:44	0.001	0.000	0.003	12.000	10.253	22.271	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.688	5961378.344	5956006.857	1.451	0.866	1.000
2682	15:16:45	0.001	0.002	0.003	12.000	10.253	22.392	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.685	5961378.323	5956006.846	1.451	0.866	1.000
2683	15:16:46	0.000	-0.000	0.003	12.000	10.253	22.392	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.685	5961378.344	5956006.839	1.451	0.866	1.000
2684	15:16:47	0.001	-0.000	0.002	12.000	10.253	22.392	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.681	5961378.340	5956006.836	1.451	0.866	1.000
2685	15:16:48	0.000	-0.001	0.002	12.000	10.253	22.392	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.681	5961378.354	5956006.829	1.451	0.866	1.000
2686	15:16:49	0.001	-0.002	0.002	12.000	10.253	22.392	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.678	5961378.358	5956006.825	1.451	0.866	1.000
2687	15:16:50	0.000	0.000	0.002	12.000	10.253	22.392	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.678	5961378.340	5956006.822	1.451	0.866	1.000
2688	15:16:51	0.000	-0.000	0.002	12.000	10.253	22.392	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.678	5961378.344	5956006.815	1.451	0.866	1.000
2689	15:16:52	0.000	0.000	0.002	12.000	10.253	22.392	0.000	-0.000	0.005	Manual	Manual	Manual	5945015.678	5961378.347	5956006.808	1.451	0.866	1.000
