	Timestamp	Filtered Rate: CBP	Filtered Rate: OcO-BsubPc	Source Power: CBP	Source Power: OcO-BsubPc	Thickness: CBP	Thickness: OcO-BsubPc	State: CBP	State: OcO-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: OcO-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: OcO-BsubPc
2263	14:42:13	-0.001	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2264	14:42:14	0.001	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2265	14:42:15	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2266	14:42:16	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2267	14:42:17	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2268	14:42:18	0.001	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2269	14:42:19	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2270	14:42:20	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2271	14:42:21	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	784
2272	14:42:22	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2273	14:42:23	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2274	14:42:24	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2275	14:42:25	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2276	14:42:26	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2277	14:42:27	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2278	14:42:28	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2279	14:42:29	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2280	14:42:30	0.001	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2281	14:42:31	-0.001	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2282	14:42:32	0.001	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2283	14:42:33	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2284	14:42:34	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	789
2285	14:42:35	-0.001	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2286	14:42:36	0.001	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2287	14:42:37	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2288	14:42:38	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2289	14:42:39	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2290	14:42:40	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2291	14:42:41	0.001	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2292	14:42:42	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2293	14:42:43	-0.001	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2294	14:42:44	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2295	14:42:45	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2296	14:42:46	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2297	14:42:47	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	784
2298	14:42:48	0.001	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	784
2299	14:42:49	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2300	14:42:50	-0.001	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2301	14:42:51	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2302	14:42:52	0.001	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	784
2303	14:42:53	-0.001	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2304	14:42:54	0.001	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2305	14:42:55	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2306	14:42:56	0.001	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2307	14:42:57	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	784
2308	14:42:58	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2309	14:42:59	0.001	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2310	14:43:00	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	784
2311	14:43:01	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2312	14:43:02	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2313	14:43:03	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2314	14:43:04	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2315	14:43:05	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2316	14:43:06	0.001	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	784
2317	14:43:07	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2318	14:43:08	-0.001	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2319	14:43:09	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2320	14:43:10	-0.001	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2321	14:43:11	0.001	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2322	14:43:12	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	784
2323	14:43:13	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2324	14:43:14	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	790
2325	14:43:15	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2326	14:43:16	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2327	14:43:17	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2328	14:43:18	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2329	14:43:19	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2330	14:43:20	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2331	14:43:21	0.001	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2332	14:43:22	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2333	14:43:23	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2334	14:43:24	0.001	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2335	14:43:25	-0.001	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2336	14:43:26	0.001	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2337	14:43:27	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2338	14:43:28	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2339	14:43:29	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2340	14:43:30	0.001	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2341	14:43:31	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	789
2342	14:43:32	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2343	14:43:33	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2344	14:43:34	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2345	14:43:35	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2346	14:43:36	0.001	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	789
2347	14:43:37	0.000	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	790
2348	14:43:38	0.001	0.011	12.000	19.322	0.000	0.017	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2349	14:43:39	0.000	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2350	14:43:40	-0.001	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2351	14:43:41	0.001	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2352	14:43:42	0.000	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2353	14:43:43	0.000	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	783
2354	14:43:44	0.000	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2355	14:43:45	0.001	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2356	14:43:46	0.000	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2357	14:43:47	0.000	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2358	14:43:48	0.000	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2359	14:43:49	0.000	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2360	14:43:50	0.001	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2361	14:43:51	0.000	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2362	14:43:52	-0.001	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2363	14:43:53	0.000	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2364	14:43:54	-0.001	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2365	14:43:55	0.001	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2366	14:43:56	0.000	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2367	14:43:57	-0.001	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2368	14:43:58	0.000	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2369	14:43:59	0.000	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2370	14:44:00	-0.001	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2371	14:44:01	0.001	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2372	14:44:02	-0.001	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2373	14:44:03	0.001	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2374	14:44:04	0.000	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2375	14:44:05	0.000	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2376	14:44:06	0.000	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2377	14:44:07	-0.001	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2378	14:44:08	0.001	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2379	14:44:09	-0.001	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2380	14:44:10	0.001	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2381	14:44:11	0.000	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2382	14:44:12	0.000	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2383	14:44:13	0.000	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2384	14:44:14	0.000	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	784
2385	14:44:15	-0.001	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2386	14:44:16	0.000	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2387	14:44:17	0.000	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2388	14:44:18	0.000	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2389	14:44:19	0.000	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	784
2390	14:44:20	0.000	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2391	14:44:21	0.000	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2392	14:44:22	0.000	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2393	14:44:23	-0.001	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2394	14:44:24	0.000	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2395	14:44:25	0.000	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2396	14:44:26	-0.001	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2397	14:44:27	0.001	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2398	14:44:28	0.000	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2399	14:44:29	0.001	0.011	12.000	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2400	14:44:30	-0.001	0.011	12.050	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2401	14:44:31	0.001	0.011	12.460	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2402	14:44:32	0.000	0.011	13.201	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2403	14:44:33	0.000	0.011	14.895	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2404	14:44:34	0.001	0.011	17.604	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2405	14:44:35	0.000	0.011	20.308	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2406	14:44:36	0.001	0.011	22.308	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2407	14:44:37	0.000	0.011	22.308	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2408	14:44:38	0.000	0.011	22.308	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2409	14:44:39	-0.001	0.011	22.308	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2410	14:44:40	0.000	0.011	22.308	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2411	14:44:41	0.000	0.011	22.308	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2412	14:44:42	0.001	0.011	22.308	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2413	14:44:43	-0.001	0.011	22.308	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2414	14:44:44	0.000	0.011	22.308	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2415	14:44:45	0.000	0.011	22.308	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2416	14:44:46	-0.001	0.011	22.308	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2417	14:44:47	0.000	0.011	22.308	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	784
2418	14:44:48	0.000	0.011	22.308	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	784
2419	14:44:49	-0.001	0.011	22.308	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	783
2420	14:44:50	0.000	0.011	22.308	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	783
2421	14:44:51	0.000	0.011	22.308	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2422	14:44:52	0.000	0.011	22.308	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2423	14:44:53	-0.001	0.011	22.308	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2424	14:44:54	0.001	0.011	22.308	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	789
2425	14:44:55	-0.001	0.011	22.308	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	789
2426	14:44:56	-0.001	0.011	22.308	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2427	14:44:57	0.000	0.011	22.308	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2428	14:44:58	-0.001	0.011	22.308	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2429	14:44:59	0.001	0.011	22.308	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2430	14:45:00	-0.001	0.011	22.308	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2431	14:45:01	-0.001	0.011	22.308	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2432	14:45:02	-0.001	0.011	22.308	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	784
2433	14:45:03	0.001	0.011	22.308	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2434	14:45:04	0.000	0.011	22.308	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2435	14:45:05	-0.001	0.011	22.308	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2436	14:45:06	0.000	0.011	22.308	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2437	14:45:07	0.000	0.011	22.308	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2438	14:45:08	-0.001	0.011	22.308	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2439	14:45:09	0.001	0.011	22.308	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2440	14:45:10	-0.001	0.011	22.308	19.322	0.000	0.018	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2441	14:45:11	0.001	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	789
2442	14:45:12	0.000	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	789
2443	14:45:13	0.001	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2444	14:45:14	-0.001	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2445	14:45:15	0.001	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2446	14:45:16	0.000	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2447	14:45:17	0.000	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	783
2448	14:45:18	0.001	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	784
2449	14:45:19	0.000	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2450	14:45:20	0.000	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	783
2451	14:45:21	0.000	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2452	14:45:22	0.001	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2453	14:45:23	0.001	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2454	14:45:24	-0.001	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2455	14:45:25	0.000	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2456	14:45:26	0.001	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	783
2457	14:45:27	-0.001	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2458	14:45:28	0.000	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	784
2459	14:45:29	0.000	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2460	14:45:30	0.000	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	784
2461	14:45:31	0.000	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2462	14:45:32	0.000	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2463	14:45:33	0.000	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2464	14:45:34	0.000	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	783
2465	14:45:35	0.000	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2466	14:45:36	0.000	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	784
2467	14:45:37	0.000	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	783
2468	14:45:38	-0.001	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2469	14:45:39	0.000	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2470	14:45:40	0.001	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2471	14:45:41	0.000	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	789
2472	14:45:42	0.000	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	789
2473	14:45:43	0.000	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2474	14:45:44	0.000	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2475	14:45:45	0.000	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2476	14:45:46	0.000	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2477	14:45:47	-0.001	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2478	14:45:48	0.000	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2479	14:45:49	0.001	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	789
2480	14:45:50	-0.001	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2481	14:45:51	0.000	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	788
2482	14:45:52	0.000	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2483	14:45:53	-0.001	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	783
2484	14:45:54	0.000	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	785
2485	14:45:55	0.000	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	786
2486	14:45:56	0.000	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	787
2487	14:45:57	0.000	0.011	22.308	19.322	0.000	0.019	Manual	Manual	Sensor Status	00	Fundamental Activity	785
